lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD93_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD93_F4_Female_5xFAD_hippocampus_N1_Brain_Region,DOD94_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD94_F4_Female_5xFAD_hippocampus_N1_Brain_Region,FAD185_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD185_M3_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M3_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M2_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M2_Male_5xFAD_hippocampus_N1_Brain_Region,DOD94_F3_Female_WT_cerebellum_N1_Brain_Region,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon_N1_Brain_Region,DOD94_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F3_Female_WT_cerebellum_N1_Brain_Region,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon_N1_Brain_Region,FAD184_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F4_Female_WT_cerebellum_N1_Brain_Region,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon_N1_Brain_Region,FAD184_F4_Female_WT_hippocampus_N1_Brain_Region,FAD185_M4_Male_WT_cerebellum_N1_Brain_Region,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon_N1_Brain_Region,FAD185_M4_Male_WT_hippocampus_N1_Brain_Region,FAD189_M3_Male_WT_cerebellum_N1_Brain_Region,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon_N1_Brain_Region,FAD189_M3_Male_WT_hippocampus_N1_Brain_Region,Blank_Blank_Blank_Blank_Blank_N1_Brain_Region
[TG(54:9)|TG(53:2)]_FA14:0,0.27940086182244633,4.613533985007567,1.9613775506505817,0.1613660685104663,0.3465159933810789,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,42668.963134765625,47086.62319946289,39938.64273071289,46385.76300048828,53761.12377929688,52805.32403564453,38819.282653808594,39536.20245361328,80798.20513916016,90523.34603881836,75419.085205078125,69513.78509521484,158296.79064941406,283976.9750366211,110953.00756835938,73286.80462646484,261727.49658203125,259260.4178466797,105192.12707519533,73493.42559814453,142346.60858154297,100148.80596923828,91324.32647705078,74739.50567626953,45860.64306640625,40422.12268066406,40878.24291992188,38769.92269897461,41829.66253662109,52636.66357421875,40429.682678222656,47977.56365966797,53831.92370605469,44901.88342285156,47863.88348388672,41308.382568359375,116718.4273071289,252919.11791992188,48928.34344482422,42286.52301025391,52134.063720703125,77072.58544921875,66829.004638671875,47507.66290283203,29249.522033691406
[TG(66:6)]_FA18:0,-0.27735054409650645,3.4491855283055237,1.9552658983978972,0.16202052833958985,0.34743134422116273,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,29569.56225585937,57646.724197387695,21846.60131835937,32419.002365112305,31229.721954345703,30127.642379760742,27259.34213256836,32676.582321166992,33181.00247192383,40093.18283081055,34716.58238220215,31398.122467041016,31701.602157592773,37489.24311828613,29702.842163085938,36246.78256225586,34546.44253540039,38561.54275512695,33240.68260192871,33446.32228088379,27989.861923217773,48693.68313598633,35284.542419433594,32239.82219696045,36077.5224609375,27830.262252807617,45871.7839050293,24702.62171936035,25778.801872253414,30707.42250061035,31174.122589111328,26882.46194458008,34659.36274719238,52478.54396057129,28865.52191925049,22186.861541748047,29380.381790161133,41291.32257080078,39596.58302307129,28586.48211669922,36553.74281311035,28134.561920166016,31040.20240783692,24017.08171081543,16314.761070251465
LPC(6:0),-0.27741488362307204,3.430635638719188,1.9561656544257824,0.16192398914161757,0.34743134422116273,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,26560.421875,26042.58178710937,28677.26190185547,29645.942321777344,29080.122131347656,28009.56188964844,25988.04196166992,24216.88180541992,34348.06231689453,41816.56274414063,35537.802734375,39516.682861328125,34961.66271972656,32240.862243652344,34822.78244018555,38766.9626159668,30751.742309570313,36679.00268554688,35456.34259033203,39581.12286376953,35136.122497558594,37407.00268554688,35374.922424316406,36287.742736816406,31068.18173217773,26729.32182312012,25337.321899414063,27716.7021484375,28639.142181396484,24744.241729736328,27121.70196533203,60320.00381469727,30469.622314453125,28483.141876220703,29690.36233520508,25254.82174682617,27721.241973876957,31620.362091064453,25114.001861572266,25102.501861572266,27573.46182250977,57526.06411743164,35265.42239379883,31434.162231445313,33953.34265136719
DG(34:1)_C18:0,-0.27696939567313283,4.809763620619041,1.950057355244951,0.16258067028686934,0.34838715061472003,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,59901.34434127808,64086.66431045532,66587.6448173523,64778.50440979004,152825.3314781189,64109.52471923828,59989.00435256958,66614.44471740723,65600.64445877075,128021.94967269896,67670.88468170166,61943.10409164429,67917.20482635498,65797.80485916138,64211.54441452026,64897.76447677612,63532.944355010986,66866.60472869873,64670.58462142944,66636.78481674194,73928.98547744751,340569.9453125,160282.77142333984,62778.46420288086,64610.80487823486,67240.76491546631,63602.68456268311,68403.74453735352,62234.164222717285,62855.24447631836,63206.904193878174,64056.944469451904,67071.90476989746,58356.48364639282,58104.88391113281,60305.74438858032,166579.31436538696,63621.80442428589,154339.39169692993,65463.00450897217,63711.124755859375,65167.684410095215,228020.37462615967,62738.94449234009,107205.48748779295
[TG(60:15)|TG(59:8)|TG(58:1)]_FA14:0,-0.2767449868325482,3.6844145561969635,1.946766777307971,0.16293568771674127,0.3488944598267469,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,37304.06283569336,40010.12274169922,32467.52236938477,34945.72232055664,37453.84246826172,41317.7028503418,36300.20281982422,33655.7424621582,41243.242767333984,43112.56329345703,48609.262756347656,36574.58279418945,41008.22250366211,36851.6628112793,37633.60270690918,37033.38275146485,39165.262603759766,46583.54287719727,46084.08319091797,41444.582946777344,38799.08264160156,53256.08444213867,41848.442932128906,44706.36291503906,33389.962478637695,33976.04235839844,35925.02243041992,34608.76248168945,38109.24255371094,37122.88275146485,37066.72291564941,34882.22253417969,41903.6630859375,37378.78253173828,36515.16271972656,35844.342712402344,43061.243103027344,40915.5627746582,41294.42288208008,36645.462799072266,36961.32235717773,43077.94284057617,44567.263122558594,35166.682540893555,18970.721435546875
LPC(14:1)|LPC(P-15:0),-0.27665893330509794,5.938620481387339,1.9457406785106102,0.16304657350852572,0.3488944598267469,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,186788.0538330078,162110.77124023438,166185.41162109375,190272.09423828125,171722.39135742188,171509.33032226563,168982.67138671875,163598.49145507813,190081.873046875,184540.77294921875,188111.2326660156,200613.13525390625,194309.65209960935,259640.93701171875,202764.27490234372,196924.73388671875,163070.611328125,183672.49340820313,175182.01245117188,188878.71362304688,174314.41137695313,190118.2131347656,162099.43139648438,192210.27392578125,187273.79431152344,179497.75366210938,170183.03076171875,171725.55249023438,169560.97204589844,156664.7314453125,172186.43237304688,175160.53295898438,178251.11279296875,169351.03198242188,188962.193359375,168772.89208984375,188035.47338867188,175005.87329101563,164459.95153808594,170248.3311767578,153561.53149414063,183192.87231445313,192751.5732421875,165451.55078125,226678.43603515625
[TG(66:9)|TG(65:2)]_FA18:1,-0.2763728230033785,4.183732151209628,1.941595161400528,0.16349543860662658,0.3496092770766699,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,50363.28416442871,138518.91186523438,49076.82458496094,60812.70338439941,63014.16468811035,64114.42388916016,47733.3432006836,54974.9245300293,52648.42428588867,60737.62420654297,55312.103759765625,43072.40315246582,56887.94378662109,53825.38383483887,43179.54318237305,54377.8839263916,56353.50329589844,52257.50407409668,45130.02307128906,38524.823150634766,40942.50274658203,55905.14416503906,51654.56378173828,38841.82263183594,69237.38528442383,44742.04316711426,102550.26631164552,44640.64279174805,37020.042572021484,55609.22398376465,45966.74306488037,35498.16279602051,62221.12405395508,103758.54873657228,40952.88304138184,28491.161895751957,51517.323303222656,88592.10501098633,66845.10481262207,34075.462310791016,57909.30334472656,34361.90267944336,44077.84297180176,31631.242065429688,26903.02210998535
CerP(d18:1/26:0),-0.27626625428958174,-0.6647876839873685,1.9353216698571591,0.16417740150135518,0.35080004790690894,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,Cer,1888.7001457214355,1749.360126495361,1893.8601417541504,1645.2201232910156,1617.4001159667969,1824.860137939453,1889.860137939453,1852.180149078369,1724.6801261901855,1954.3001518249512,2203.7601432800293,1867.360137939453,1778.180118560791,2146.920150756836,1879.140121459961,2135.480140686035,2042.8801345825195,1764.9201126098633,1882.180126190185,1826.0601272583008,2189.360149383545,1760.6201362609863,2108.0801582336426,2515.340175628662,1735.760139465332,1841.6001358032229,1699.5801277160645,1745.020118713379,1646.360122680664,1825.420124053955,1596.7001152038574,1825.160140991211,1922.360134124756,2239.980167388916,1657.9201126098633,1677.280128479004,1969.3401374816892,1662.9401054382324,1668.5001182556152,2020.2601470947263,2009.9001388549805,1876.1001319885252,2168.1801719665527,1646.9601020812988,1597.6201133728027
DG(31:2)|DG(P-14:0/18:1)_C18:1,-0.2758525587529783,5.074106502651222,1.9343555238989438,0.16428271537446706,0.35080004790690894,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,103858.68765258788,107743.26781082152,97338.48696899414,98807.34661865234,92922.94692611694,92357.66661834715,77035.92578125,106020.20739746094,109131.82837677002,99648.58769607544,108352.80742645264,93203.88608169556,115793.86887741087,86056.14652633667,97456.52715682983,102619.547000885,125492.1675682068,96090.46677780151,108139.12783432008,111595.88832855225,83894.30596160889,81547.78566360474,100844.78829193117,98259.14768600464,89923.26572036743,85568.14598464966,84882.18539428711,81338.18591690063,83771.98583602905,89826.14622879028,106780.58772277832,152163.67332839966,74770.80514907837,82863.2657623291,93045.226688385,93165.18699645996,97147.6469116211,98947.02633285522,106478.96756744383,95201.88624572754,100656.28707122804,83696.62575149536,93784.76634216309,95412.20664596558,145467.04931640625
[TG(59:10)|TG(58:3)]_FA18:2,0.27667893295459883,5.824327433342144,1.9235822618487646,0.16546229129213255,0.35282400349057674,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,127954.5884399414,136667.9701538086,76681.60546875,107961.18811035156,167691.8130493164,112346.32830810548,111210.3076171875,88359.02606201172,280706.6003417969,308833.8435058594,264732.8608398437,176964.61376953125,399694.7535400391,375130.82501220703,310122.9821777344,190243.29498291016,341536.2834472656,436448.5913696289,184845.05407714844,183237.97357177731,330240.7022705078,319632.0021972656,246482.61700439453,244338.57720947263,81971.98522949219,122734.34881591795,108524.4678955078,76378.30612182617,90668.3265991211,171032.1918334961,69675.925537109375,111006.3080444336,228337.97583007807,103825.52697753906,134643.38848876953,83191.32604980469,148746.33032226563,328289.50079345703,91020.3461303711,101328.88665771484,115379.86779785156,375838.58404541016,263220.7590332031,88485.76571655273,43807.20303344727
PC(48:0),-0.274894039958125,4.544593486346152,1.920884992468018,0.16575913214328694,0.35320962727523353,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,53485.043785095215,123276.22856140137,43052.36288070679,89041.74542236328,60024.544372558594,79130.96634674072,59195.60444259644,69799.88523483276,66011.16454696655,103374.28703308104,72328.06518936157,57643.863971710205,74352.22615432739,74963.40575408936,65733.60474395752,81838.26672363281,87706.24662399292,101073.78636169434,89723.64527130127,68232.74530410767,60468.24452209473,91657.046142578125,53171.0239944458,56567.20463562012,85220.10544586182,62481.16424560547,114786.10761260986,54014.02306365967,45994.24383163452,71576.5657157898,65523.26417160034,50741.34371948242,107571.60918426514,109491.12774658205,60951.10428619385,40411.50231170654,72913.9051437378,82039.78472518921,91028.38577651978,50328.70375442505,74326.06450653076,55531.24425506592,59267.96477890015,45197.8236694336,16212.261154174805
DG(41:6)_C18:1,-0.27471782885279394,6.347236796360588,1.918471145935655,0.16602529827824258,0.35352939388618787,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,106143.4267654419,116937.24814224245,130039.02951812744,91075.14528274536,90258.72538757324,91447.8871383667,121911.78833389282,135109.4881286621,157528.35130691528,140450.7275466919,116327.46818161012,154735.8130645752,149015.53127670288,189771.39544296265,104358.18799591064,100234.88660812378,200723.43245315552,113695.66806793211,149501.12963867188,137571.76970291138,90037.80560302734,90709.02728271484,136052.67004013062,89652.62523269653,81185.38592910767,81956.80629348755,106846.6271095276,94064.88679504396,137067.4098815918,87396.90609359741,141342.2719192505,359093.0448989868,142412.25030517578,84328.0464515686,99778.12676239014,124203.34787750244,104977.20750045776,100777.34846115112,148839.7516937256,67602.16435241699,106040.08702850342,91856.20667266846,108700.5076713562,83022.36688232422,2855366.872772217
[TG(52:9)|TG(51:2)]_FA16:0,0.2761097130477056,6.221323844146702,1.9157242779888293,0.16632878056079317,0.35392811796479046,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,109282.76770019533,127924.90966796876,74571.865234375,102051.9071044922,215608.595703125,122625.06811523438,98364.70697021484,77481.44543457031,255437.6351928711,242930.93817138672,303494.16149902344,191474.11682128903,673858.0726318359,956390.6300048828,430024.83123779297,184965.11248779297,797502.4102783203,850113.5211181641,295717.3419189453,177807.99353027344,560592.4385986328,243741.1563110352,248608.2391357422,211213.5757446289,90582.8057861328,106989.36724853516,124117.58807373048,69001.8247680664,76985.8857421875,118357.3487548828,71552.82470703125,111179.52764892578,362231.0673828125,120785.18920898438,133685.66961669922,71834.58544921875,553785.8991699219,1147408.3305664063,100247.08764648438,86504.406005859375,110758.26824951172,258770.6177368164,209008.55377197263,81854.82611083984,42355.14306640625
[TG(54:11)|TG(53:4)]_FA18:0,0.27572566733400977,5.049539231680424,1.9103717656444132,0.166921968181384,0.35494231362591777,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,62211.56491088867,71319.10534667969,50494.92364501953,57463.4642944336,73076.92565917969,63444.42443847656,62091.70385742188,67525.28533935547,99490.76770019533,111294.60717773438,88373.36584472656,71029.74523925781,196284.6978149414,386773.60513305664,135102.82919311523,88039.20672607422,391883.70782470703,434197.4094848633,144361.55084228516,93658.7471923828,216644.8994140625,150345.49060058594,96946.34735107422,80371.74526977539,58352.043853759766,65360.74453735352,63751.78414916992,55579.123596191406,62683.42446899414,70372.3851928711,59673.48394775391,63134.22399902344,65804.924560546875,60403.50402832031,61573.70428466797,59343.36413574219,141271.15008544922,365681.9676818848,71198.42526245117,67349.60430908203,62971.54455566406,91221.72637939452,70237.04544067383,64647.24380493164,28071.402130126957
[TG(52:8)|TG(51:1)]_FA16:0,0.2754980375165904,6.683066187131089,1.9072917838871035,0.1672644022390418,0.35542226435302315,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,212415.7156982422,196476.1920166016,157381.85205078125,183665.35473632807,277714.4006347656,181864.65307617188,187278.4514160156,151839.7901611328,394730.3917236328,424683.4678955078,569905.8155517578,310035.9821777344,735676.9733886719,747339.8299560547,550336.0407714844,338134.7834472656,613681.66162109375,907763.6618652344,406835.29455566406,325487.4992675781,603128.83935546875,722411.0439453125,528121.5972900391,408011.8936767578,152982.59045410156,165513.75048828125,200583.67456054688,118105.607421875,133073.9696044922,212315.31665039065,121984.6103515625,202124.87341308597,602562.1466064453,214141.5537109375,251436.03784179688,138548.80993652344,399780.0069580078,676914.2286376953,161841.73120117188,173777.4715576172,218268.0758056641,571668.5255126953,394248.2509765625,191031.85119628903,63604.72448730469
Cer(d18:0/h24:0),-0.2738196257144667,-0.7455409310078979,1.9008039473187912,0.16798835935873702,0.3567116835755608,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,Cer,2172.180160522461,1838.0801582336424,1616.340129852295,1477.380111694336,1693.4001350402832,1620.300106048584,1763.6801376342771,2017.860149383545,1672.2601280212402,1788.3001327514648,1889.6601333618164,1629.060115814209,1749.5601348876953,2021.5001335144043,1687.5001106262207,1909.9001350402832,1643.680118560791,1913.8001403808596,1770.1601333618164,2002.10013961792,1547.1201057434082,2311.980159759521,1939.5801544189453,1491.7401275634766,1676.6001243591309,1751.500114440918,1605.6201286315918,1528.920108795166,1640.8401184082031,1703.6801109313965,1705.520118713379,1627.08012008667,2099.320140838623,1755.7201118469238,1602.5601043701172,1799.7601432800293,1691.960117340088,1705.3401107788086,1591.8801193237305,1695.1201171875,1670.940113067627,1913.3801383972168,1470.2401084899902,1775.2801322937012,1884.1601333618164
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,-0.2731930887389007,4.759515602485303,1.897166704553114,0.16839579807864796,0.3568303445716653,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,73246.42506408691,76568.82540893555,73093.70553588867,72113.84523391724,81776.86560058594,74709.08492660522,73108.80500411987,76061.54523468018,77732.44580841064,98210.02586364746,77117.8459777832,81210.18629837036,80892.38542556763,73535.88534164429,79047.30529785156,71957.48519515991,74343.9850769043,80649.70579528809,78449.76542282104,80861.0456123352,79627.84576797485,161195.77138137817,118602.42807006836,76660.06485366821,79788.46514511108,74901.84513473511,76637.3259010315,80772.84593582153,71971.04530715942,74396.50581359863,71972.92542266846,79325.64548873901,72146.06509399414,72545.5251121521,73595.52499771118,72741.04503250122,79528.26543426514,75759.32518005371,95518.58688735962,76269.74564743042,78034.62498855591,73591.30534362793,91423.60647201538,76043.82508850098,85876.92568969727
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,-0.2731930887389007,4.759515602485303,1.897166704553114,0.16839579807864796,0.3568303445716653,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,85260.50634765625,74872.02575683594,89496.6860961914,88377.12561035156,97493.20715332033,74929.84509277344,85526.62603759766,75029.24475097656,119889.34765625,137057.85119628906,122358.4091796875,114343.56799316406,118223.90856933594,109721.1870727539,106522.38806152344,121945.84887695313,90804.48583984376,134640.6290283203,195368.61450195313,130384.71020507813,125908.10949707033,178364.47229003906,126669.94885253906,134691.1492919922,102736.2081298828,69976.085205078125,74746.16516113281,79688.785400390625,70750.985595703125,88510.326171875,76794.525390625,99576.587158203125,102143.4873046875,86374.42565917969,83969.00537109375,74516.544677734375,78948.845703125,87041.06677246094,86684.98596191406,75156.385009765625,105859.6275024414,107740.6474609375,117720.58752441406,120659.2684326172,56546.86358642578
[TG(52:8)|TG(51:1)]_FA16:1,0.27478736132467885,8.452520810284334,1.8975261914802104,0.16835547847041815,0.3568303445716653,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,1305441.673828125,557133.4560546875,936633.744140625,1006530.6865234376,645706.14404296875,287188.3603515625,1054724.8793945313,907235.69287109375,1900079.1872558596,2089937.865478516,1524278.5805664063,613539.3767089844,753176.66162109375,1391046.8425292969,895661.5759277344,661386.3662109375,741276.3125,1650455.4125976563,2066352.0224609373,1985523.454589844,3327593.470703125,2263872.96875,2740087.021484375,1872071.826171875,383610.6881103516,412346.3305664063,692018.3098144531,379627.3874511719,357068.6838378906,325811.0209960937,747697.052734375,689901.9755859375,907200.54638671875,1272202.97265625,836233.56005859375,986112.86279296875,514227.05615234375,730747.2353515625,572191.7814941406,1000876.1655273438,1488317.283203125,2130795.3671875,775787.6198730469,2091747.68359375,97855.50646972656
