Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M1FAD173-5xFAD-Cortex10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,M2FAD173-5xFAD-Cortex10x_01192023,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD100-M1-WT-cortex10x_01202023,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,DOD99-M2-WT-cortex10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,M5FAD173-WT-Cortex10x_01192023,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PI(17:1) | PIp (18:0),PI,52347.70462036133,16624.881225585938,67394.66438293457,19301.021411895752,65386.50523376465,87934.38578796387,70460.52508544922,61339.12471008301,58258.02395629883,66915.88409423828,13459.300937652588,61824.24424743652,70246.34425354004,48280.143615722656,51768.42367553711,53001.283752441406,56134.084533691406,50934.70422363281,52180.24450683594,28375.442066192627,15888.001220703125,52067.64385986328,61160.38438415527,69268.70501708984,62418.78530883789,61055.784271240234,68238.00421142578,52207.20428466797,43889.80323791504,63783.76399230957,25409.141891479492,71269.84600830078,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(17:1) | PIp (18:0)_2,PI,52208.30383300781,18149.52128982544,69022.56457519531,21061.16139984131,66959.46566772461,89619.24571228027,69667.06399536133,59933.60433959961,58474.824462890625,64803.14532470703,10627.580856323242,65727.0844116211,67698.00398254395,46030.983627319336,50402.84395599365,55461.564682006836,49347.02340698242,45513.60333251953,52614.423431396484,23477.70171356201,21370.32175064087,55174.4045715332,65401.344299316406,64069.045349121094,61442.42459106445,61300.06427001953,68404.72584533691,55532.84405517578,41726.242431640625,60621.78407287598,23716.72184753418,66126.30453491211,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(17:1) | PIp (18:0)_3,PI,49741.40414428711,15123.400959014893,67947.44439697266,18456.921447753906,61349.38439941406,91083.62768554688,62928.42393493652,55866.94366455078,55434.36415863037,61192.1643371582,9971.860649108887,61857.844650268555,74555.32643127441,47441.96319580078,53803.92329406738,59144.92370605469,53713.72384643555,51593.9441986084,56377.1238861084,23474.22166824341,14916.701015472412,52496.223693847656,57837.72412109375,60402.563552856445,61760.02449798584,53306.544006347656,61037.764221191406,51971.38439941406,42702.60336303711,57508.86442565918,25788.721878051758,67652.04391479492,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(17:2),PI,73574.08474731445,25638.04204940796,103239.16619873047,27981.101726531982,94209.42654418945,99003.14834594727,107351.02737426758,81939.94567871094,79326.94509887695,89453.2467956543,14149.901023864746,91189.22567749023,94695.46728515625,89129.80767822266,81839.16641235352,91960.7066040039,84302.64584350586,81697.72631835938,79082.82623291016,38813.1828918457,26649.161964416504,91277.56512451172,92505.88821411133,94730.76571655273,95575.02697753906,89759.5073852539,100150.7865600586,84766.42706298828,72777.8448638916,84095.34484863281,45429.52306365967,81531.94467163086,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(18:0) | PI (18:0),PI,79190.18518066406,34684.862548828125,101917.30682373047,38322.102600097656,103337.12634277344,109480.76763916016,103436.58679199219,135226.6275024414,94868.02749633789,95942.2066040039,18551.421348571777,81393.42435455322,79584.92588806152,65880.28506088257,72080.46458053589,1695.4601135253906,2110.4001502990723,1517.5201034545898,2176.3201637268066,41941.6428527832,26964.6018409729,87577.46600341797,85553.88565063477,101704.12713623047,100225.06591796875,88591.98663330078,94117.28704833984,1585.8401145935059,1476.1201095581055,1469.5801010131836,1571.3401145935059,125769.8071899414,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(18:0) | PI (18:0)_2,PI,83925.7661743164,34451.3625793457,102312.24703979492,35555.642578125,107355.76623535156,107730.2465209961,99550.96685791016,131907.92938232422,97017.7060546875,99381.64721679688,17264.301177978516,72758.38538742065,70214.54557037354,58343.02503204346,66940.44476699829,1489.260097503662,1624.0601119995117,1508.320110321045,1763.4401245117188,46524.58316040039,25745.88182067871,86212.86614990234,88221.68646240234,101403.06750488281,101701.18743896484,90202.18518066406,90611.52746582031,1686.240119934082,1528.960105895996,1549.500114440918,1463.0801010131836,126214.86944580078,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(18:1) | PI (18:1),PI,76160.14535522461,24221.021602630615,109452.07019042969,27164.421810150146,111757.82876586914,107379.50701904297,93416.80596923828,98335.96685791016,92564.72671508789,93371.36730957031,15277.001075744629,73354.82473754883,72059.70501708984,61951.384368896484,59808.5046081543,2444.100212097168,1913.0401420593262,2264.380172729492,2397.2401809692383,32688.46255493164,38681.32262802124,84962.34674072266,80306.46560668945,110174.80853271484,101287.70495605469,94174.52819824219,99224.92785644531,1585.4801177978516,1708.5001182556152,1671.480110168457,1771.840103149414,80815.58563232422,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(18:1) | PI (18:1)_2,PI,72141.82443237305,23580.961639404297,105354.14776611328,26627.401809692383,111600.74890136719,105590.98712158203,97266.56747436523,98978.8471069336,96279.5689086914,91703.02624511719,13130.76089477539,66598.14413452148,68850.4849243164,65469.68510437012,59562.644134521484,3166.040271759033,2450.080177307129,2118.980121612549,3161.0801963806152,39279.962493896484,24426.521591186523,82652.2864074707,83491.32543945312,112897.36917114258,96689.26837158203,94537.46691894531,95430.02624511719,1765.4801216125488,1745.60013961792,1529.6200981140137,1621.8001136779785,81827.80645751953,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(18:2) | PI (18:2),PI,149668.54858398438,19798.38143157959,328401.9050292969,21262.581562042236,128020.87036132812,247656.0782470703,238503.73625183105,180037.15363311768,207420.32977294922,303526.24307250977,10519.620769500732,314281.6018218994,324640.5463562012,301223.24269104004,224396.59564208984,234522.87727737427,175994.35049819946,151814.59050369263,109771.33116912842,45629.44384765625,32080.26220703125,270742.419342041,209466.67485046387,283449.1376953125,320407.34423828125,275018.4161682129,286896.09939575195,2728.6601905822754,2742.120174407959,2166.4401512145996,32216.581508636475,63883.78512573242,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(18:2) | PI (18:2)_2,PI,149745.21069335938,19118.32146835327,326417.9494934082,21482.981414794922,132682.68923950195,253555.70184326172,237362.48078918457,174039.2713317871,194930.45571899414,301701.44357299805,10142.400737762451,312813.79817199707,316352.9814453125,298075.6281738281,231775.11782836914,169663.3657836914,155581.1092414856,85186.56508255005,92263.00559997559,55440.92433166504,35383.922790527344,259043.83163452148,217747.7539215088,293043.6199951172,310917.21853637695,292098.3041229248,285794.453704834,2962.0802154541016,2243.7601737976074,2420.980194091797,2434.940158843994,62561.623138427734,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(18:3) | PI (18:3),PI,3834955.607788086,128292.34872817993,10354794.567565918,158652.03149414062,2725131.880004883,7085729.344970703,7375118.41418457,4437843.0965271,5222462.502624512,9609994.519165039,10136.16060256958,10656942.586486816,10351165.05871582,10714701.921875,7252704.404907227,8679905.184753418,6653299.061588287,6500267.43334198,3408904.908050537,1108765.7086791992,1001205.1164398193,8503795.555419922,6075404.322265625,9017962.689697266,9737565.974365234,8538973.434570312,8747848.963623047,5282289.402523041,6011448.339420319,3432882.2231140137,1981734.8844451904,70834.02569580078,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(18:3) | PI (18:3)_2,PI,3930294.1212158203,121761.20742034912,10262036.209655762,155264.61316299438,2749517.9498291016,7198681.598144531,7210440.148864746,4529918.005340576,5383401.006652832,9584171.07055664,16847.700981140137,10675264.685180664,10257214.948120117,10543160.662719727,7149942.082290649,8648756.55594635,6281913.514659882,6396502.955978394,3382115.435218811,1261473.7984313965,884708.7465362549,8669269.057128906,6129537.108032227,9129985.507324219,9717353.28491211,8335527.7421875,8710851.886535645,5173628.779884338,5510963.465312958,3143541.560207367,2025487.797492981,72475.46408081055,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(18:4) | PI (18:4),PI,68908.92468261719,22495.561809539795,86044.3452758789,23100.681579589844,76902.90512084961,76614.42538452148,82382.08529663086,72776.52423095703,70460.44506835938,71942.90496826172,11509.260780334473,48817.48341369629,55737.4841003418,46503.283142089844,44423.88299560547,55700.38426208496,64996.944915771484,45056.682861328125,53187.023986816406,29790.102115631104,19330.26146697998,79973.50549316406,65778.56491088867,88778.10650634766,77656.76525878906,73052.84490966797,84633.52445220947,55778.844146728516,44595.68355560303,76264.00668334961,26696.161834716797,71540.74481201172,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(18:4) | PI (18:4)_2,PI,67838.08477783203,21912.30149078369,88559.62622070312,24983.30168914795,72985.0853881836,77143.50494384766,80452.625,71582.64477539062,67203.64419555664,70299.40512084961,11324.800689697266,48895.14289855957,57006.963928222656,46205.283782958984,47972.06332397461,53559.124420166016,58346.92401123047,47282.24377441406,51531.32424926758,29886.262008666992,16677.261222839355,79983.64639282227,68408.10559082031,88855.18725585938,86024.38589477539,71221.40557861328,86147.0054321289,52733.622985839844,43000.94285964966,69600.4850769043,28261.581634521484,71871.50671386719,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(19:0),PI,529254.7145385742,87234.50659179688,461735.2925415039,82597.00756835938,484439.8168334961,415200.81396484375,408106.2339477539,413745.2269897461,482824.27069091797,508891.37481689453,30866.562225341797,125100.61126708984,122232.46685028076,65860.94410705566,64033.24454498291,438352.7853088379,257660.8764038086,271321.9202270508,240850.85552978516,119203.69091796875,45698.52276611328,371650.06927490234,537758.0297851562,339945.18475341797,432946.1262817383,304500.24017333984,527039.861114502,405689.1903991699,277533.9567565918,391521.5315246582,133474.55117797852,574804.6939086914,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(19:1),PI,171724.43200683594,61288.58380126953,350639.90368652344,66387.92474365234,157603.5704345703,297073.3190917969,269989.5377807617,205387.09448242188,199263.63305664062,303842.62072753906,37572.462478637695,8626.620601654053,8759.680561065674,8962.640602111816,8240.040561676025,144426.42932128906,131175.3076171875,131386.72912597656,127007.78857421875,76700.08508300781,49899.883251190186,244452.3192138672,199834.7745361328,206630.5535888672,330522.5059814453,238804.26306152344,215436.29528808594,147601.572265625,112231.04776000977,142307.70880126953,68424.24536132812,129182.14990234375,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(20:0) | PI (20:0),PI,61579.3039855957,19930.66131591797,253053.80401611328,25274.061737060547,79255.18534851074,141072.65104675293,157610.4917602539,72635.96560668945,106673.32723999023,188774.03579711914,14592.240985870361,189781.7537536621,180514.827835083,168783.97492980957,512497.574798584,80585.72679138184,62549.444885253906,85530.56680297852,97054.64779663086,27494.401824951172,20440.241470336914,144194.06985473633,110390.90756225586,100491.08828735352,183736.17178344727,141523.2869873047,84179.0658569336,64285.88473510742,66212.50346374512,90995.88668823242,30166.22203063965,73873.18661499023,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(20:0) | PI (20:0)_2,PI,61042.98391723633,22328.92156982422,263066.99642944336,24649.68182373047,79000.14590454102,146506.9499053955,163007.5096282959,74005.36441040039,105164.82763671875,184841.5696105957,11901.280815124512,187632.29229736328,178818.23100280762,170623.4105834961,500523.8868865967,83022.92585754395,60833.4248046875,80644.18676757812,96775.28717041016,27781.8819732666,18254.241271972656,146254.68990325928,108143.90655517578,99610.30551147461,181401.75067138672,130837.2495727539,85246.2057800293,69121.86444091797,67648.86587524414,89151.54725646973,29862.682403564453,72112.00497436523,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(20:1),PI,165078.49047851562,79317.16619873047,176146.74963378906,79168.76550292969,175328.35302734375,156870.68896484375,162850.35131835938,149493.8104248047,151939.70959472656,161336.5916748047,41959.50308227539,119667.44873046875,129286.1279296875,117200.20910644531,131309.1094970703,135956.27124023438,151903.49047851562,140069.48876953125,141247.48767089844,95359.72668457031,51468.18369293213,160203.2314453125,141323.27197265625,177406.5517578125,210627.9747314453,162164.15161132812,166653.33251953125,134682.80883789062,122599.08813476562,168143.25170898438,86753.28625488281,116070.16857910156,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(20:2) | PI (20:2),PI,1003061.4029541016,37201.602478027344,624519.9059448242,25468.841903686523,942263.7373657227,415594.32943725586,703901.0188293457,672845.5310821533,561861.8635864258,558446.7062072754,12576.040897369385,248946.3592224121,381435.29878234863,289222.30207824707,368552.2669143677,501401.5224761963,1170886.2150268555,967741.2130737305,531503.3065948486,145046.9137878418,130259.14949417114,505923.1332397461,514094.0180053711,1085672.1391296387,696503.4417114258,1106084.9411621094,944450.6334533691,745132.8973388672,595144.7265930176,544474.8129882812,305557.8998413086,67286.24493408203,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(20:2) | PI (20:2)_2,PI,1007710.8746337891,37587.6025390625,632751.5485229492,28168.38198852539,945370.1643676758,405783.58294677734,700995.2515869141,679754.2737121582,556768.84765625,562216.9637756348,12686.380825042725,249093.87591552734,383117.60021972656,291387.0392303467,365697.48373413086,509448.3409729004,1106764.4852600098,990985.2069702148,537563.7187347412,141717.7893218994,149225.45265197754,497973.990234375,512331.0799560547,1090943.8528442383,702651.9847412109,1103466.2647705078,938776.4866027832,736958.7850036621,611715.9055175781,559198.289932251,295151.8788757324,65474.804748535156,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(20:3) | PI (20:3),PI,71380.48556518555,20523.92153930664,82353.7261352539,19205.061546325684,109065.06716918945,80191.44625854492,95969.12576293945,78296.54550170898,72605.68594360352,81469.96594238281,13365.481002807617,48116.5837097168,53147.68426513672,42316.122787475586,48962.00325012207,58360.84338378906,64936.6848449707,51043.54405212402,60587.8642578125,30329.622177124023,18872.201274871826,58993.72412109375,69427.10412597656,100758.36703491211,81527.62503051758,73654.44584655762,93706.76776123047,69472.48553466797,51471.98324584961,58848.04365539551,30095.922332763672,56375.3434753418,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(20:3) | PI (20:3)_2,PI,66447.80508422852,21250.781448364258,82648.6069946289,18563.741287231445,108928.96765136719,79009.70642089844,98732.32772827148,79232.84661865234,69017.185546875,80781.76602172852,11613.440715789795,48873.56314086914,51563.663650512695,44455.60302734375,49366.64351654053,59421.383728027344,62434.70349121094,53697.18376159668,58054.40493774414,27755.561553955078,19539.40131378174,56435.003967285156,69665.7246017456,101938.0866394043,75601.82522583008,71562.02555847168,91361.56747436523,68859.64503479004,50948.684005737305,56835.805000305176,25777.04148864746,60533.74481201172,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(20:4) | PI (20:4),PI,74845.50500488281,17632.92108154297,109345.7868347168,24040.901763916016,124237.82723999023,78491.30410766602,84291.98715209961,79367.46630859375,87106.1657409668,83974.8459777832,11670.940803527832,43223.422843933105,55227.74401855469,51200.02291870117,40894.58290863037,68561.72511291504,68848.70486450195,64871.58436584473,69477.58486175537,35430.7225189209,19654.32146835327,94095.04693603516,73522.30572509766,112571.98727416992,93804.50717163086,84363.58575439453,118785.22639465332,69103.62489318848,46114.06354904175,69927.06451416016,26514.061820983887,60508.06425476074,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
Lyso_PI(20:4) | PI (20:4)_2,PI,72096.44534301758,22660.181610107422,99683.26568603516,22221.721488952637,124659.04876708984,80574.26483154297,84852.90551757812,76568.8053894043,89753.96673583984,81018.30532836914,13548.320983886719,43757.00346374512,51825.86293029785,49758.76428222656,40442.462341308594,64750.363998413086,79732.8257446289,69885.12426757812,63202.024475097656,41561.50314331055,23932.98192214966,87761.36540222168,72899.12484741211,115503.32766723633,94955.28762817383,83724.88659667969,115885.68811035156,65911.92514038086,46581.12242889404,68896.7045135498,26255.641555786133,61764.72494506836,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
