Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M1FAD173-5xFAD-Cortex10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,M2FAD173-5xFAD-Cortex10x_01192023,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD100-M1-WT-cortex10x_01202023,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,DOD99-M2-WT-cortex10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,M5FAD173-WT-Cortex10x_01192023,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PI(21:0),PI,84067.546875,30948.36196899414,103664.86688232422,29458.98190307617,87720.9663696289,131981.98962402344,101518.12579345705,95151.248046875,91590.28720092772,105857.2650756836,17956.28143310547,104170.94622802734,264638.57638549805,92895.8677368164,124497.40713500977,87422.86624145508,101205.84634399414,86174.8645324707,164064.65606689453,41802.92306518555,30531.10185623169,90487.30712890624,92840.06625366212,105488.24728393556,116714.64852905272,106023.14736938477,129096.44696044922,86084.62646484375,61749.58438110352,156552.9949798584,38776.062240600586,63325.7650756836,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PI(22:0) | PI (22:0),PI,206093.8515625,37486.88262939453,178951.93353271484,40148.36283111572,136723.00854492188,170888.25244140625,189754.5291748047,157687.591796875,140767.548828125,158728.85040283203,18825.10148239136,101894.08666992188,125089.00979614258,100345.48626708984,111411.92868041992,109381.94738769533,115492.04849243164,120222.6275024414,111499.54653930664,40855.62286758423,63197.42398071289,210111.9931640625,145815.60913085938,176077.4532470703,162554.51013183594,230140.8342895508,183840.1304321289,120032.9500732422,94750.1669921875,122210.96966552734,52331.62371826172,87955.04663085938,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PI(22:0) | PI (22:0)_2,PI,204358.2969360352,35168.702365875244,169891.4732055664,44634.322914123535,140389.76947021484,172821.91650390625,186509.37176513672,162375.03314208984,141808.4517211914,164004.85180664062,19045.521419525143,99719.22708129884,131778.3096923828,99717.88772583008,106627.42755126952,107903.88751220705,116161.00805664062,122041.69012451172,111320.5693359375,39094.3226852417,64426.34423828125,206922.8153076172,152064.70892333984,180142.77532958984,165958.17218017578,233247.6756591797,180110.6915283203,118459.46856689452,93034.2880859375,119523.36868286131,56194.86437988281,87932.9253540039,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PI(22:1) | PI (22:1),PI,72899.08612060547,26316.72204589844,65848.00494384766,30970.28207397461,55840.32385253906,67557.1845703125,63315.50415039063,59668.404052734375,61129.96496582031,64898.84518432617,15503.781089782717,48246.743255615234,66833.24462890625,46073.46319580078,47683.48400878906,57225.78430175781,55431.84411621094,54619.04379272461,53353.90414428711,32720.622344970703,24217.241607666016,60274.60552978516,55932.98376464844,67087.08477783203,93709.68716430664,68230.50482177734,65662.98425292969,51090.78356933594,45021.54254150391,77238.3860168457,31679.222091674805,63170.44467163086,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PI(22:1) | PI (22:1)_2,PI,72859.7847290039,25449.00187683105,59489.94451904297,27675.001953125,53866.50378417969,66063.3044128418,58459.54333496094,58015.44400024414,56105.20346069336,57087.96380615234,12406.56093597412,44562.3427734375,60314.784744262695,42193.86318969727,48086.28378295898,51698.723693847656,53557.20397949219,51865.60433959961,52988.00337219238,36835.06268310547,25263.66162109375,58132.86344909668,57738.10397338867,62944.14392089844,84807.12655639648,62749.44396972656,60971.704498291016,46467.583404541016,43399.06335449219,77494.32461547852,28474.04179382324,55785.18338012695,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PI(22:2) | PI (22:2),PI,52567.44366455078,17725.281211853027,63853.86378479004,18641.361373901367,61767.42385864258,59312.24496459961,66297.60447692871,61551.36492919922,59695.10395812988,50794.96334075928,11351.320713043213,51271.18376922608,53020.74375152588,43983.76333618164,44713.94343566895,47449.22351074219,54673.72396850586,41550.76284790039,51878.64225769043,26095.3416595459,18399.001556396484,54786.64501953125,60017.74337768555,66476.26585388184,67441.2451171875,57248.22416687012,68658.44511413574,51343.024353027344,41852.26216125488,59025.20384979248,25460.84178161621,48115.70307922363,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PI(22:2) | PI (22:2)_2,PI,54188.56330871582,16514.36127471924,64205.7447052002,20042.281326293945,57124.38357543945,59025.86387634277,62499.9839553833,58959.60395812988,60088.64375305176,50291.14358520508,9674.22066116333,53914.123191833496,51048.16374206543,47725.0828704834,45397.38305664063,50490.88342285156,55382.54476928711,40043.00245666504,55933.96416473389,24529.061599731445,15487.201053619385,51497.124282836914,54407.9040222168,68327.06495666504,62036.66416931152,57445.044189453125,63427.84408569336,52392.24291992188,43283.28317260742,57131.86425018311,26434.10157775879,53404.66319274902,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PI(22:4) | PI (22:4),PI,73600.02499389648,24625.58140563965,97513.80755615234,25028.481872558597,103006.76626586914,76704.10546875,88744.42654418945,74778.62466430664,83175.56524658203,80077.2857055664,14434.501136779783,59230.54405212402,63331.00454711914,71022.74530029297,46860.30375671387,66780.70523071289,74127.18493652344,74106.30514526367,69070.66543579102,41848.70246887207,21636.241695404053,83404.62515258789,74207.72534179688,100828.58755493164,87811.326171875,81822.56588745117,111836.68731689452,71910.06484985352,53155.38377380371,61864.20378112793,32515.28234863281,44389.12341308594,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PI(22:4) | PI (22:4)_2,PI,73409.66497802734,23038.22187805176,96919.48614501952,26449.541915893555,105546.9481201172,79103.84579467773,85473.4253540039,85225.04528808594,80308.14596557617,79048.26657104492,13701.620956420898,59971.30480957031,63792.02368164063,76856.26454162598,53221.50415039063,64615.66500854492,71487.34497070312,72703.64541625977,69647.72485351562,43725.14227294922,24077.02137756348,82985.666015625,76050.84600830078,99839.08731079102,89013.9653930664,84073.0647277832,106430.3464050293,71721.24472045898,51183.723724365234,62778.22422790527,35135.102294921875,46897.20364379883,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PI(22:6) | PI (22:6),PI,75545.02505493164,24869.0018157959,115070.26837158205,28787.32225036621,88791.8857421875,110633.36917114258,97540.4271850586,87440.16510009766,92250.28704833984,113814.06787109376,14033.281021118164,80266.18502807617,92995.88725280762,69498.18405151367,79779.06442260742,119871.6668701172,76259.06536865234,71705.32556152344,76662.54476928711,36638.922790527344,25573.12173461914,98876.60757446288,96290.32858276369,108881.72875976562,114139.36856079102,102606.70626831056,96266.82736206056,63075.00381469727,56531.24353027344,71226.36471557617,37639.88246154785,69642.30505371094,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PI(22:6) | PI (22:6)_2,PI,75985.60598754883,22629.261688232426,116981.24786376952,27919.72213745117,90237.08618164062,111898.06866455078,97382.22714233398,100554.4679260254,94289.00485229492,111104.3485107422,15680.30118560791,81945.04669189453,95767.90649414062,72770.78509521484,79669.3249206543,110091.80856323242,77209.24542236328,72113.3256225586,79060.7251586914,38774.38293457031,26357.521926879883,98567.90661621094,95625.72549438477,102204.4065246582,110340.20837402344,103973.60610961914,100304.52781677246,63855.86476135254,58325.80438232422,75750.14443206787,40897.48278808594,66985.02429199219,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(12:0) | PS (12:0),PS,15442.441108703611,40379.86267852783,36443.84262084961,41540.42281341553,34404.902114868164,82118.20629882812,14741.161052703856,26479.14196395874,17560.501140594482,40310.62251281738,37738.00271987915,73219.42547607422,70555.78540039062,61720.96380615234,73151.34539794922,77032.76495361328,64657.30401611328,62146.384338378906,73921.74536132812,41797.58274459839,40529.18291854858,19289.22120285034,25795.301834106445,42126.04304885864,30860.882347106934,68058.22454833984,42363.82317352295,63595.20446777344,77741.00494384766,80249.44561767578,68183.5845336914,70351.16497802734,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(12:0) | PS (12:0)_2,PS,16327.38123703003,37503.60297012329,36320.58236312866,47412.90341949463,35306.34232711792,84129.70581054688,19645.921272277832,26400.38193511963,20239.181621551517,35063.502868652344,35490.60249710083,68938.8851928711,76382.52453613281,61292.6640625,71540.22442626953,70448.845703125,61082.52456665039,64556.26495361328,72475.7045288086,38366.08293151856,41123.04288482666,18242.98126220703,28240.722076416016,44732.3430519104,28622.24241638184,69191.96423339844,41258.10308074951,67364.484375,79008.08508300781,80427.02575683594,60092.14447021485,66672.48522949219,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(13:0) | PS (12:0),PS,21207.081481933597,65955.86489486694,61883.10429763794,68251.22463226318,58036.60424804688,142710.05029296875,22225.90153121948,24735.54165649414,28188.181789398197,61211.18438720703,61587.88402938843,99603.64685058594,111091.10729980467,109791.9072265625,102089.4677734375,103346.74633789062,91875.1866455078,98686.10693359376,95705.92614746094,72418.08570861816,67089.68535995483,25317.381942749023,30363.042266845703,64162.2844619751,30142.342361450195,130069.4892578125,62651.9843711853,103606.328125,113592.12817382812,113651.88793945312,95641.52612304688,104050.64685058594,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(13:0) | PS (12:0)_2,PS,21339.561714172363,64318.90487289429,68848.54497528076,70553.82499313354,64569.084400177,154302.91149902344,22911.341579437256,29634.36228942871,28940.301986694336,67027.92465209961,62227.44482040405,108921.32800292967,107747.88830566406,115428.44885253906,105055.84777832033,102911.18737792967,97402.46704101562,102833.94714355467,98441.30725097656,69296.04517745972,63312.98459625244,26570.1819190979,28475.34210205078,64716.02420043945,31942.782302856445,142223.51025390625,66407.22507095337,107081.04663085938,112449.1279296875,121043.34887695312,99995.5864868164,109224.1280517578,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(14:0),PS,20525.641445159912,28089.121921539307,32018.26201248169,38666.82286834717,34221.862464904785,91568.44680786131,25329.52154541016,31639.182495117188,19024.381217956543,39154.82235717773,26921.001949310303,95390.38604736328,109584.58709716795,93530.70727539062,109804.06713867188,87068.30596923828,84214.98571777344,76825.26513671875,75260.46575927734,27932.42208099365,35875.96283721924,20055.721435546875,23480.64199447632,41741.96318817139,33198.201583862305,84163.9857788086,36825.92213439941,80923.40573120117,106847.38720703124,89919.20553588867,95322.12561035156,51522.92321777344,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(14:1) | PS (14:1),PS,310236.50410461426,239045.85823440552,283266.5803833008,282551.25748443604,283956.6777610779,1270316.0678710938,483356.6866378784,499643.1551513672,266529.4800186157,767647.3536376953,226702.7564468384,2019083.532714844,2416793.9765625,2280680.5556640625,2609042.2309570312,1399402.146484375,1442131.3994140625,1318889.412109375,863961.2026367188,231311.47485733032,386697.8882446289,310130.40630340576,442712.2613525391,495857.2742996216,723045.7475585938,1328409.751953125,437247.667678833,1362649.7783203125,1858569.201171875,957770.1069335938,1843878.0400390625,359968.5234375,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(14:1) | PS (14:1)_2,PS,326401.11850357056,228577.01641845703,276489.43772888184,332829.76709365845,283205.55752182007,1292423.6420898438,440786.5257072449,504826.7169189453,278942.3008422852,722178.3780517578,229778.75658416748,2027265.5493164065,2363559.783203125,2237171.5112304688,2635965.3212890625,1366494.2841796875,1425891.8232421875,1318695.244140625,840923.5263671875,238473.89477157596,386757.7848854065,383025.9913635254,440766.7176513672,473341.1899642944,751346.8651123047,1297693.3178710938,413562.32832336426,1351059.3720703125,1875401.0864257808,953562.9731445312,1838617.3159179688,350454.306640625,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(15:0) | PSo (16:0),PS,17739.221046447754,10335.880744934082,16784.421054840088,22528.821838378903,28534.82201385498,72695.06381225586,20269.46172714233,3884.3802375793457,21079.141624450684,18401.601146698,11873.701118469238,64642.98434448242,85585.96618652344,64916.12451171875,67564.88491821289,80137.74743652344,89865.86529541016,79013.28704833984,71100.34460449219,29071.082023620605,42106.923080444336,26436.22201538086,28020.62216567993,2975.860202789306,23106.281719207764,37403.04232406616,13514.88064956665,78540.6655883789,82270.00601196289,109502.98776245116,74195.22479248047,58220.9235534668,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(15:0) | PSo (16:0)_2,PS,14203.780868530272,7451.060451507568,8113.960552215576,7661.660511016846,19471.3415184021,59612.80430984497,7475.060573577881,3340.4602394104004,7019.320518493652,4262.760349273682,5958.340469360352,68425.32525634766,85501.26641845703,62832.48391723633,69985.36441040039,80004.34539794922,87161.04721069336,80118.30688476562,64301.30450439453,17800.06135559082,29677.882411956787,26146.182167053223,23516.06181716919,2016.400161743164,3101.360218048096,6355.960464477539,2676.00016784668,82471.36572265625,86412.7857055664,117999.20974731444,74141.82510375977,3366.4802589416504,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(15:1),PS,22005.74157714844,46781.4033203125,34048.68240356445,61129.90408325195,49850.543685913086,149201.51068115234,41071.32307434082,68373.52584075928,22129.921558380127,70786.30365753174,46151.283153533936,128141.25073242188,130979.0698852539,96160.8656616211,111455.40869140624,140951.90887451172,102316.28698730467,94629.10485839844,94443.3462524414,45034.443157196045,46994.00308990479,15610.56116104126,66512.00527191162,51027.52350616455,59107.36399459839,123523.27069091795,63030.50439071655,122841.90899658205,121506.92895507812,134542.82971191406,114339.60986328124,184590.2139892578,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(16:0) | PS (16:0),PS,1527.2801055908203,1468.0801048278809,1512.6400985717771,1527.9601135253906,1735.6601066589355,1509.300090789795,1457.3200988769531,1470.0201034545898,1464.320110321045,1514.5801162719729,1464.14009475708,128081.49114990234,133364.57022094727,112744.60830688477,159636.81121826172,125329.72994995116,98567.60806274414,104870.14755249023,111724.26736450195,1589.7200965881348,1462.1001052856443,1461.380107879639,1476.820095062256,1560.8400993347168,1460.9600982666016,1574.340103149414,1484.620101928711,110110.28857421876,124966.19073486328,123650.07180786131,108193.7082824707,1584.6001014709473,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(16:0) | PS (16:0)_2,PS,1490.920093536377,1464.6000938415527,1543.0200996398926,1543.3001022338867,1494.4601135253906,1497.660099029541,1516.260108947754,1542.6601028442385,1476.9000968933103,1599.9001159667969,1465.0401000976562,128352.13189697266,141001.18823242188,107314.20889282228,161409.5724182129,125700.72607421876,104074.607421875,101195.2885131836,107296.06814575195,1466.2200965881348,1462.1800918579102,1462.1801109313965,1523.280117034912,1510.9601020812988,1466.6401023864746,1583.0200996398926,1493.0200958251953,109398.66900634766,121338.04956054688,124145.52978515624,108573.52767944336,1695.0401153564453,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(16:1) | PS (16:1),PS,1463.0200996398926,1605.1201171875,1516.9201049804688,1553.6800994873047,1461.56010055542,1649.1001243591309,1477.8401107788086,1574.1801071166992,1463.8400955200195,1458.700096130371,1471.3600845336914,58237.60403442383,69251.94485473633,49777.06362915039,62240.24476623535,62345.724517822266,59162.12438964844,57765.44409179688,63962.70462036133,1465.7001037597656,1611.7601127624512,1461.0801048278809,1465.7200927734375,1460.7800979614258,1549.7201042175293,1762.2401161193848,1463.6001014709473,61040.48419189453,66784.6439819336,74017.16516113281,61598.30331420898,1461.7800941467283,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(16:1) | PS (16:1)_2,PS,1463.2201042175293,1480.9200897216797,1497.0200996398926,1510.8800926208496,1492.1600952148438,1542.0200996398926,1457.3400993347168,1474.760108947754,1464.60009765625,1459.6201133728027,1491.6401023864746,59639.08438110352,65641.16519165039,53058.26403808594,60528.24490356445,66766.80487060547,66995.9047241211,52114.60397338867,61965.10394287109,1466.680088043213,1461.840106964111,1542.3000984191897,1465.7800941467283,1529.240104675293,1506.360092163086,1519.4201011657717,1463.300090789795,56821.023864746094,66396.2847290039,79614.04510498047,62395.34475708008,1661.680118560791,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
Lyso_PS(17:0) | PSo (18:0),PS,196158.55406570435,219361.6747894287,303248.0227661133,359486.72465133667,264401.6774787903,1635870.8061523438,260469.17935943604,718753.8912353516,393649.284034729,684966.6067810059,216954.95475006104,2134706.1748046875,2589490.008300781,2503857.4291992188,2845912.8603515625,1419614.7587890625,1496242.6928710938,1354585.6674804688,796387.7397460938,216663.9764595032,411613.6048965454,424428.30490493774,302583.681842804,618023.602306366,1010029.682861328,1814764.333984375,466859.409866333,1341913.3032226562,1880516.935546875,786981.4775390625,1949182.4775390625,320243.1005859375,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
