Lipid,Class,DOD100-M1-WT-cortex10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PG(38:7),PG,235200.4008178711,229901.9549560547,161570.07202148438,222099.0767211914,350485.86111450195,182212.89190673828,259120.66076660156,192790.80987548828,235963.17803955078,212291.11590576172,296591.3388977051,224844.33532714844,379159.5712585449,182919.51336669922,146758.23376464844,47670.643798828125,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(38:8),PG,68125.20458984375,75823.2456665039,69245.04504394531,72014.1049194336,70308.88424682617,64020.744689941406,70646.2240600586,68165.92510986328,72259.22421264648,81806.74505615234,94550.08639526367,75422.54528808594,65800.88488769531,58871.284118652344,70759.24487304688,43721.88293457031,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(38:9),PG,91124.20709228516,95750.58721923828,78785.52627563477,100291.76586914062,112607.68743896484,75827.7045288086,98773.00704956055,88645.16540527344,100570.40673828125,102260.98614501953,146055.21295166016,99468.36779785156,95365.22686767578,71459.66516113281,89047.78598022461,48835.36358642578,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:0) | PG(P-42:6),PG,386680.98541259766,359981.8244628906,318848.20373535156,375699.0263671875,273436.478515625,273960.65966796875,301134.34674072266,245571.67846679688,323370.88092041016,299949.12396240234,297352.64123535156,284757.35888671875,263359.6002807617,277818.64178466797,370156.6664428711,414513.41119384766,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:0) | PG(P-42:6)_2,PG,328446.0856323242,327849.5430908203,292347.3389892578,351540.8924560547,255408.5947265625,264658.8729248047,273542.41900634766,235521.25915527344,298972.8729248047,283724.8239135742,277558.0202636719,249574.17474365234,243686.5756225586,261725.3572998047,352662.24353027344,379299.68127441406,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:1),PG,60631.38446044922,67263.86441040039,50071.84387207031,59966.364318847656,63952.144958496094,47450.92346191406,56693.104064941406,56785.84405517578,61322.64392089844,67440.46411132812,54508.624572753906,60133.38409423828,45627.543060302734,47570.143157958984,64269.96405029297,39614.50277709961,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:10),PG,347433.8899536133,384750.24334716797,132398.00854492188,317825.1064453125,845022.247467041,280562.9995727539,599872.6474609375,148833.0092163086,310347.1228027344,266139.2975769043,440369.03125,349165.94775390625,260231.59881591797,233162.5552368164,257394.07998657227,41414.763244628906,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:2),PG,152889.55078125,235470.77667236328,115554.06912231445,185994.95513916016,335838.4853210449,147535.951171875,283149.9178466797,98239.52685546875,205937.39331054688,232124.9974975586,240617.85546875,170979.5723876953,104503.00756835938,126271.88916015625,340107.0608520508,82514.9857788086,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:3),PG,67243.22509765625,76191.64556884766,65587.74530029297,69096.68505859375,61867.403869628906,60491.684020996094,63756.14483642578,73830.7456665039,72138.90551757812,77787.4658203125,62706.44451904297,69079.66436767578,56021.24395751953,51627.88348388672,68091.9446105957,45485.20330810547,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:4),PG,131304.76879882812,125203.90905761719,73237.7451171875,111929.42785644531,72138.82513427734,84477.04565429688,89779.00659179688,136078.26928710938,124583.26867675781,143169.44995117188,89830.14660644531,103473.02819824219,69679.68518066406,82969.74548339844,88710.42663574219,62290.7841796875,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:5),PG,214803.2353515625,189214.67333984375,98597.66650390625,155818.65063476562,96212.92736816406,116205.888671875,134482.56872558594,214730.83447265625,189616.4755859375,238564.677734375,122842.14953613281,145948.81103515625,92044.56652832031,102873.50744628906,130077.38952636719,85592.88562011719,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:6),PG,1454527.33203125,1134166.7529296875,439533.611328125,905678.443359375,377455.34423828125,608337.8232421875,705732.9873046875,1507705.8779296875,1214776.7060546875,1628535.978515625,599473.2802734375,885874.5595703125,356361.0263671875,513357.11865234375,632660.005859375,353904.54736328125,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:7),PG,95819.58770751953,109157.82763671875,76022.64544677734,97777.5267944336,83356.36633300781,77835.32458496094,87491.78662109375,104822.06811523438,106104.12817382812,127133.44812011719,131037.12994384766,104698.54748535156,82633.80560302734,88099.34753417969,85600.54602050781,48032.46319580078,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:8),PG,70589.02517700195,74316.80572509766,64786.14407348633,76690.04595947266,75138.02499389648,58737.784423828125,71536.7844543457,74617.3256225586,77888.14526367188,88967.74719238281,117788.24890136719,88821.12512207031,64692.68453979492,64129.004821777344,75270.48425292969,40546.40286254883,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(40:9),PG,73295.86639404297,81593.3857421875,62658.38494873047,78606.86535644531,107797.2470703125,67421.0844116211,84672.28698730469,66907.54553222656,80412.78503417969,73496.685546875,96233.66680908203,77307.64636230469,66826.6655883789,59659.784118652344,69086.00448608398,46388.383697509766,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:0),PG,191951.00843811035,189561.2371826172,67832.3440246582,118242.12942504883,130338.26936340332,146706.37237548828,170693.11334228516,60730.363830566406,115512.04943847656,111320.38674926758,115512.82995605469,141756.80856323242,56446.724060058594,111010.16737365723,217045.31257629395,68010.10345458984,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:1),PG,50540.444091796875,54910.443756103516,48594.683349609375,54373.26290893555,56337.74450683594,54736.624084472656,56178.68392944336,52285.224029541016,56569.78471374512,63088.004302978516,55951.32357788086,45261.36364746094,44489.80303955078,51046.00354003906,59353.02442932129,31529.662155151367,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:10),PG,60959.76477050781,68879.08529663086,53123.06378173828,63663.584869384766,52832.76388549805,55560.32455444336,55439.142974853516,56988.463806152344,69950.98471069336,61197.36407470703,60771.84506225586,56950.963806152344,45197.043029785156,47537.503494262695,61894.284576416016,65537.6849975586,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:11),PG,211025.7693786621,216991.89895629883,187432.17050170898,205345.13668823242,160206.6521911621,169173.9524230957,192983.83486938477,159590.43127441406,242892.83905029297,201742.57876586914,183121.14950561523,173374.3127746582,161634.6124267578,166181.4921875,257570.59176635742,425765.8896789551,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:2),PG,61565.16424560547,62108.044525146484,46965.04309082031,62189.46389770508,59099.223205566406,54113.34405517578,65301.14498901367,46682.3434753418,59565.60437011719,65217.564392089844,63501.544036865234,53564.103515625,41957.342681884766,45722.68322753906,62149.844787597656,35810.40270996094,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:3),PG,244389.21502685547,220453.49542236328,102580.22747802734,191108.21502685547,184676.6134033203,162115.51239013672,255126.0132446289,85029.10598754883,141411.22943115234,159264.60986328125,215268.43395996094,169165.3916015625,79893.3052368164,138472.52822875977,264390.27673339844,68653.12451171875,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:4),PG,46201.92303466797,55963.2038269043,39670.802337646484,49291.34387207031,67969.06617736816,42449.64309692383,60225.58432006836,42988.94256591797,53714.80422973633,54180.544342041016,53544.02340698242,43789.843322753906,57711.90460205078,47470.62356567383,54926.943298339844,30665.162048339844,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:5),PG,44851.363220214844,59732.404235839844,39687.96212768555,52950.54333496094,51533.30358886719,44770.422912597656,49600.5637512207,44707.50329589844,52614.96401977539,51154.80352783203,49827.58319091797,50938.74362182617,42491.242614746094,43987.623138427734,47873.883728027344,34417.342712402344,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:6),PG,111978.44787597656,105658.96765136719,78566.76510620117,96676.70874023438,109208.22689819336,80434.82650756836,86121.02471923828,101639.36755371094,95088.34558105469,100334.56671142578,106105.50732421875,103990.80810546875,90712.60678100586,75026.68432617188,68201.84521484375,39467.10256958008,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:7),PG,55914.76446533203,64392.66424560547,45759.76330566406,52699.023986816406,52550.043701171875,48609.30310058594,54640.36395263672,51237.02395629883,57249.784118652344,61787.684814453125,50958.90377807617,52168.983825683594,44453.00338745117,49630.9638671875,60893.08416748047,40694.882751464844,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:8),PG,63201.343505859375,81313.66589355469,58426.36376953125,67711.52502441406,76391.74569702148,64025.48516845703,68634.38497924805,62403.044921875,72397.08474731445,71885.62524414062,66832.22540283203,62190.14422607422,57337.16403198242,58270.74383544922,77945.88589477539,42254.74349975586,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(42:9),PG,98093.30688476562,112536.04901123047,107231.66885375977,111742.00793457031,108513.7671508789,102591.74752807617,117689.04864501953,101952.6469116211,115128.6674194336,135043.89166259766,141335.673828125,97977.24578857422,92942.08770751953,108413.78845214844,123386.61059570312,41169.52258300781,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:0),PG,32861.7825012207,37497.342529296875,29381.022003173828,32521.52227783203,35008.48229980469,31383.362274169922,33691.542541503906,34965.44259643555,36659.0625,39060.42266845703,31857.50213623047,33262.96224975586,29893.882263183594,34140.62243652344,35666.96252441406,24744.541900634766,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:1),PG,29842.182052612305,39869.24317932129,31131.60206604004,34037.30229187012,33978.18241119385,31751.201873779297,32411.2022895813,31198.042190551758,34236.16271972656,36409.22253417969,31936.56237411499,33282.902084350586,25182.861682891846,30243.541984558105,33987.62259674072,28024.14193725586,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:10),PG,75505.92578125,75019.96502685547,51835.90432739258,67778.64581298828,51927.18307495117,43259.36364746094,57772.48425292969,78740.9857788086,78219.86584472656,89051.5859375,60193.52444458008,65068.80432128906,42643.382873535156,46593.80337524414,65297.764404296875,38662.6628112793,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:12),PG,80839.92565917969,70893.74499511719,43432.78308105469,61501.40411376953,42709.36306762695,46312.2431640625,50526.483642578125,77035.52551269531,63129.584411621094,94402.06640625,48340.483642578125,62287.164001464844,33585.5026550293,42899.64324951172,53533.223388671875,36960.40249633789,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:2),PG,37004.942321777344,42002.942794799805,36351.96240234375,39444.44257354736,35662.54256820679,32748.462493896484,38754.9227104187,37355.402976989746,39695.98309326172,38770.38278198242,38519.26271820068,33939.68244934082,30933.522216796875,35797.42272186279,42575.04299926758,31114.98211669922,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:3),PG,32100.20236968994,41804.962619781494,33163.26206970215,35796.282653808594,34672.08222579956,30187.46196746826,35820.062576293945,36100.4821395874,38283.70246887207,37785.04299163818,34570.922439575195,29534.821868896484,28057.42183303833,34163.28224182129,36767.962982177734,27819.921768188477,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:4),PG,36113.30276489258,42994.663024902344,31155.66227722168,35939.44256591797,37252.70248413086,33523.26232910156,36859.12268066406,31918.322357177734,36533.94282531738,37665.702545166016,35826.86231994629,35511.52276611328,30539.702056884766,33166.36219787598,35768.102447509766,28805.081985473633,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:5),PG,34946.762603759766,44946.94287109375,33023.262268066406,35725.982360839844,35485.38265991211,31194.802139282227,36506.70275878906,32406.202529907227,34507.822174072266,37953.22282409668,33316.542907714844,34901.16226196289,28985.422119140625,31009.90234375,36045.62239074707,22608.84161376953,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:6),PG,35425.34240722656,45148.56329345703,33732.92266845703,38206.00277709961,35773.90287780762,33014.842376708984,35387.64245605469,35133.322357177734,41252.9033203125,40664.16311645508,34859.08248901367,36211.682540893555,32164.90200805664,32855.98263549805,42121.50277709961,29619.32179260254,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:7),PG,39800.882751464844,44898.802978515625,34147.74264526367,41860.48272705078,38421.242919921875,33340.382263183594,37747.86277770996,36157.48257446289,43665.802978515625,41975.58322143555,36995.62266540527,34939.702545166016,32634.682189941406,34361.982421875,37912.96269226074,30537.3224029541,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
PG(44:8),PG,38250.26290893555,46435.10307312012,32788.08201599121,40996.06311035156,39977.22344970703,37485.542877197266,42299.7428894043,36939.802673339844,40206.22254943848,39163.66271972656,37373.22262573242,36329.3825378418,32170.701919555664,36344.56268310547,43682.42297363281,27194.722106933594,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
