Lipid,Class,AK0135,AK0140,AK0169,AK0154,AK0155,AK0168,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PE(20:1),PE,222088.5185546875,146394.07080078125,93176.06819152832,102552.66650390625,137327.28857421875,85403.70643615723,199318.4139404297,184576.6323852539,24139.761688232422,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(20:2),PE,214706.49450683594,140756.72833251953,94402.40728759766,85778.58483886719,141665.93096923828,77270.52380371094,271911.6170654297,164359.35388183594,30745.60206604004,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(20:3),PE,182882.41345214844,139645.96954345703,71659.66571044922,97290.00622558594,140095.23052978516,63532.22396850586,225871.57946777344,164149.0528564453,45673.663261413574,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(20:4),PE,198225.57568359375,165635.87060546875,102392.2865600586,152434.8505859375,170372.49072265625,95330.60681152344,214963.13598632812,169470.95141601562,105054.5874633789,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(20:5),PE,288705.45849609375,239655.91748046875,153630.03088378906,244297.77783203125,253501.69921875,142544.0889892578,281832.10009765625,252222.25830078125,211274.15686035156,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(21:0),PE,124968.87048339844,88835.72674560547,47780.383308410645,80739.7455444336,91566.78698730469,42063.383529663086,141152.3701171875,102911.24688720703,24367.901443481445,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(22:0),PE,117609.34826660156,86820.32586669922,39868.1830368042,66842.98406982422,82248.44647216797,41323.70276641846,121418.22924804688,92881.2470703125,23679.101638793945,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(22:1),PE,174239.09225463867,120137.6489868164,67734.00495910645,79822.34539794922,109754.60626220703,56394.14468383789,249014.4750366211,122272.4692993164,161333.56887054443,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(22:2),PE,314167.5280151367,192465.39086914062,97884.78770446777,166520.31201171875,210283.13427734375,114160.68698120117,706473.6194458008,239406.28076171875,755372.8701019287,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(22:4),PE,100648.24731445312,71909.58465576172,39134.223083496094,66260.24462890625,69752.92529296875,42997.94290161133,113939.90887451172,84406.02648925781,53795.56379699707,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(22:5),PE,101649.86660766602,73255.20440673828,36401.80281829834,59724.90466308594,70193.4052734375,35010.3225402832,124190.88806152344,81651.40545654297,23393.641632080078,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(22:6),PE,109737.64831542969,81619.20538330078,44685.00357055664,65142.70446777344,87528.06555175781,49729.24295043945,120510.30932617188,87368.70623779297,26118.662017822266,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(24:0),PE,116141.76776123047,86753.82580566406,37722.56253051758,70790.68548583984,88414.90576171875,44561.94338989258,133732.36755371094,90838.3862915039,27012.822143554688,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(24:1),PE,176090.8289794922,91771.68585205078,34447.62255859375,68355.52447509766,97214.56811523438,52015.74247741699,228950.3359375,105429.46795654297,22666.34161376953,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PE(24:6),PE,124133.048828125,81942.44522094727,40071.602767944336,73967.90533447266,82245.4048461914,44900.3229598999,139524.7271118164,118037.8882446289,21413.601501464844,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(12:0),PG,80043.80651855469,61364.26495361328,67511.50402832031,62168.104583740234,60930.18405151367,70834.40591430664,114726.58944702148,72963.80435180664,25639.721740722656,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(13:0) | PG (12:0),PG,89760.17684936523,72101.34509277344,72836.36547851562,63704.91424560547,76241.0756225586,83088.40536499023,114840.97787475586,80191.48559570312,43524.18328857422,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(14:0),PG,1707.560115814209,1595.1801071166992,2049.7001342773438,1620.8201065063477,1588.5201148986816,1793.5200958251953,2457.1601600646973,2052.10013961792,1538.66011428833,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(14:1) | PG (14:1),PG,2042.0201396942139,1851.6301288604736,2120.860149383545,1919.9801349639893,2059.730146408081,2047.680139541626,8759.98064994812,7329.090534210205,1582.2301197052002,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(15:0) | PGo (16:0),PG,1899.780122756958,1872.7501316070557,1816.4901294708252,1621.6601085662842,1882.4301414489746,1961.560131072998,1852.6001281738281,1866.8601341247559,1636.0801219940186,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(15:1),PG,2401.140167236328,1937.320125579834,2032.3801345825195,1664.580135345459,1818.4401359558105,2047.280143737793,1975.280143737793,1607.7001113891602,1553.9201126098633,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(16:0),PG,440905.6691894531,383575.9395751953,636047.7879638672,216756.67669677734,312694.1859741211,316089.42346191406,586709.1096801758,416499.85009765625,42053.06311035156,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(16:1) | PG (16:1),PG,341268.71127319336,244116.11740112305,287874.6300354004,172212.07270812988,237406.7774963379,281628.5588989258,358076.85317993164,223978.91735839844,47737.56317138672,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),PG,1326260.5152994792,1019938.6731770834,1490219.5239257812,795958.1588541666,926697.4235026041,1049989.1072591145,2093563.1266276042,1295141.7744140625,294272.2548828125,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(17:1) | PGp (18:0),PG,351143.74490356445,260219.18296813965,361942.7928161621,94951.67678833008,239729.70738220215,205928.40530395508,326748.1018218994,213424.2944946289,37564.34280395508,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(17:2),PG,399224.4749145508,326317.8688964844,504598.19885253906,139247.5908203125,262168.1389160156,247568.60028076172,357502.9659423828,267358.58026123047,55554.124450683594,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(18:0) | PG (18:0),PG,429605.08825683594,422265.8106994629,847892.7817993164,160432.7629699707,371721.6361694336,333341.4895629883,287069.26177978516,276198.6188354492,252731.30798339844,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(18:1) | PG (18:1),PG,218900.33560180664,160328.1614074707,239157.72534179688,86943.18649291992,152791.80020141602,164452.10163879395,210682.21875,157859.16055297852,40599.982666015625,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(18:2) | PG (18:2),PG,242097.1453552246,174157.47326660156,219634.8858642578,86295.04592895508,165308.90061950684,160535.45362854004,253682.7508544922,161085.65034484863,42556.06346130371,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(18:3) | PG (18:3),PG,296507.3598022461,200273.2640838623,269944.06982421875,94253.3568725586,186167.3728942871,179880.4995727539,322180.6423339844,184244.85305786133,81078.32577514648,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(18:4),PG,287372.07763671875,159701.9296875,201000.67636108398,114769.20919799805,159162.1885986328,171985.7088623047,949961.8805541992,165826.90878295898,1838982.054840088,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(19:0),PG,162826.57122802734,132018.76953125,176559.6552734375,87978.30645751953,128270.60961914062,141922.0707397461,162748.01080322266,122912.5087890625,88345.44665527344,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(19:1),PG,175054.48999023438,135004.8890991211,178828.87396240234,95235.32629394531,123191.869140625,130553.20733642578,178606.01306152344,124801.54815673828,40770.30291748047,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(20:0),PG,136803.61096191406,107066.1880493164,157327.05200195312,73487.24572753906,101119.90655517578,107433.32806396484,162807.8729248047,105333.8667602539,46651.603576660156,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(20:1) | PG (20:1),PG,214607.6553955078,176134.24243164062,206021.37493896484,163995.90270996094,168275.74255371094,174045.21307373047,219483.72436523438,168527.0009765625,87911.84643554688,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(20:2) | PG (20:2),PG,241704.4200439453,136331.53997802734,183802.68258666992,74947.41528320312,125286.37860107422,148051.40170288086,288128.3105773926,131480.26959228516,38994.652755737305,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(20:3) | PG (20:3),PG,203708.7546234131,147658.05075073242,198870.72315979004,74034.25509643555,127719.32806396484,123621.94862365723,227362.8826904297,119770.02781677246,42624.123458862305,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(20:4) | PG (20:4),PG,131554.08967590332,89047.87600708008,100748.60745239258,61497.3943939209,94385.48638916016,100848.16781616211,151988.29049682617,93093.73617553711,34911.97248840332,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(20:5) | PG (20:5),PG,98340.54702758789,78922.08502197266,88980.31625366211,79072.18545532227,82805.05612182617,87192.54684448242,109757.90740966797,82692.71591186523,53797.70376586914,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(21:0),PG,146923.51110839844,115403.38934326172,139284.0711669922,80163.46502685547,105993.46850585938,132602.41094970703,158895.81219482422,113245.60998535156,51033.48358154297,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(22:0) | PG (22:0),PG,194116.70489501953,144607.71020507812,249303.6865234375,115686.10858154297,139651.62951660156,150040.66076660156,210813.4848022461,147412.51037597656,68290.55447387695,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(22:1) | PG (22:1),PG,179909.58140563965,116488.17822265625,153169.35014343262,79154.94480895996,117542.73722839355,121855.72779846191,177518.18209838867,121245.61877441406,35952.9725189209,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(22:2),PG,229040.9560546875,130938.54901123047,183079.7332763672,97211.78793334961,145771.07104492188,149286.33032226562,339908.70626831055,183469.8775024414,120221.69116210938,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(22:4) | PG (22:4),PG,139354.4395751953,103250.12698364258,111895.99743652344,84445.9762878418,106700.59762573242,106533.62780761719,156016.01992797852,109479.7974243164,49712.93362426758,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PG(22:6) | PG (22:6),PG,139348.4896850586,108318.17779541016,130500.70037841797,80299.28634643555,99751.51794433594,135160.17935180664,172499.07376098633,119676.03833007812,43996.95310974121,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PI(12:0) | PI (12:0),PI,1125558.0889765422,663090.8089396158,781296.2900034586,515705.33471171063,1375384.52301534,1010365.6392364502,2605797.4122416177,874835.0830408732,18297.967928568523,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Lyso_PI(13:0),PI,2359.68017578125,2023.2401504516602,2441.2001876831055,2012.08012008667,2157.120143890381,2240.3001861572266,8530.240482330322,2661.8402252197266,1893.120132446289,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
