Lipid,Class,AK0135,AK0139,AK0140,AK0142,AK0157,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0141,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PI(14:0) | PI (14:0)_2,PI,2292.880153656006,3846.2802391052246,4133.940277099609,3565.7603034973145,2762.980224609375,4121.540260314941,2925.3601837158203,7258.080623626709,2921.880195617676,2661.4801902770996,6523.840492248535,3258.2202682495117,2751.020195007324,3411.0202598571777,3199.6802368164062,3851.6803016662598,3532.3402137756348,3592.180278778076,2025.9001235961914,3071.940200805664,10998.96076965332,1894.000144958496,1504.4001121520996,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(14:1),PI,8187.780605316162,5372.500305175781,9557.620658874512,6157.80033493042,6421.54040145874,5199.700428009033,8723.640625,4906.440357208252,4261.080295562744,11350.700786590576,5362.380432128906,4635.600299835205,5583.240329742432,6003.240398406982,8292.760604858398,8408.820575714111,7331.460544586182,4935.020408630371,7254.720478057861,4282.380260467529,4880.340358734131,3540.8003005981445,1611.6201133728027,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(15:0) | PIo (16:0),PI,7111382.676269531,12979409.237304688,12845850.954589844,11106453.446289062,5086304.6962890625,15557133.956054688,8598583.49243164,13779285.083007812,7514470.897949219,9147089.206542969,18092338.299804688,9433474.345214844,6138606.747802734,11171416.026367188,11534956.365234375,7412566.9052734375,12187523.793457031,12915573.731445312,5477932.263793945,6626425.534484863,25476607.095703125,6661211.408203125,117070.54809570312,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(15:0) | PIo (16:0)_2,PI,7063161.493652344,12840344.74609375,12946690.954101562,11006904.693847656,5486340.350097656,15226076.87109375,8784680.223388672,14074342.670898438,7493719.186279297,9331222.612792969,17611044.484375,9166120.057617188,6174215.067626953,11135303.03515625,11723706.292236328,7279061.836425781,12461418.343261719,13113383.864257812,5367141.939208984,7095337.089477539,25370039.100097656,6609358.958496094,110618.28747558594,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(15:1) | PIp (16:0),PI,395723.915145874,988897.3416748047,416947.66467285156,440706.0439453125,255201.38201904297,1384878.2860107422,251559.09375,1062813.2114868164,706661.7294921875,461185.67153930664,1156969.8830566406,482946.10094451904,344843.74688720703,968298.1636352539,425368.1472167969,354492.30920410156,503665.41314697266,822693.4778442383,279391.4226074219,380276.81230163574,994080.9459838867,372340.176071167,53372.00309753418,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(15:1) | PIp (16:0)_2,PI,370739.31128692627,1019971.9519042969,413850.8704223633,463706.79345703125,244550.10189819336,1411164.7955322266,256533.93968200684,1068037.5196533203,684242.6604919434,448695.4329071045,1167218.7631225586,488653.3500671387,312156.2835845947,986724.0930175781,447862.75372314453,364637.2687988281,497717.7237548828,813415.0729370117,271665.87940979004,412658.66247558594,1006262.4581298828,379809.06173706055,46352.32319641113,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(16:0) | PI (16:0),PI,278011.6543273926,773215.0240478516,367147.29260253906,351459.9206542969,179563.9100341797,893116.3657226562,236047.35998535156,665477.8868408203,444134.3814086914,291837.37744140625,933804.7856445312,443416.8305053711,179977.57110595703,670262.6887207031,304749.59619140625,276608.8790283203,413486.43310546875,666497.6912841797,158285.85049438477,264314.1163635254,754104.1038818359,243083.29899597168,44593.80322265625,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(16:0) | PI (16:0)_2,PI,287513.90060424805,772770.7005615234,353391.7805175781,355677.7423095703,196946.2339477539,911580.0241699219,209620.01385498047,657640.5032958984,423124.3372192383,282320.37811279297,895403.3641357422,394530.1491699219,180051.67306518555,673830.2103271484,295044.3986816406,278084.7987060547,431472.6446533203,659093.8060302734,158334.25143432617,233831.6600189209,745579.1328125,248609.7200012207,39907.44271850586,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(16:1) | PI (16:1),PI,484246.13928222656,1105194.8784179688,737562.8062744141,654137.6090087891,361200.89025878906,1428697.6479492188,508014.52978515625,1118200.7653808594,712268.1000671387,582538.2857055664,1548958.6212158203,726255.5349731445,373680.75497436523,1303662.648803711,654099.1031494141,865553.3885498047,805918.1196289062,1080595.3985595703,304013.28063964844,544495.8316345215,1509616.2321777344,460003.9334411621,63292.80447387695,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(16:1) | PI (16:1)_2,PI,497364.6745605469,1118215.2409667969,729385.1759033203,656233.1009521484,312731.96435546875,1420904.521118164,503655.9443359375,1139282.8552246094,710425.1254272461,562886.519317627,1548143.3468017578,736450.729888916,379044.1790161133,1315761.8776855469,655227.2542724609,864186.9947509766,810512.4097900391,1055173.8463134766,322903.7468109131,531078.6983642578,1557492.5638427734,446567.2337799072,63295.50325012207,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(17:0),PI,3204191.0078125,5369659.628417969,6379061.638671875,5699844.288330078,2732356.502319336,7967135.540527344,4174457.155517578,6816435.810546875,3221726.1701049805,4191311.7521972656,8393237.952148438,4298155.392822266,2962811.5657348633,5025359.862792969,5905464.032714844,4204584.95703125,6134023.910400391,6843751.3662109375,2570049.6849365234,3401301.533203125,12512243.208496094,3118459.210571289,86287.10681152344,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(17:1) | PIp (18:0),PI,273551.3752746582,660973.2098388672,453141.3679199219,348790.7247314453,139743.18878173828,682109.2026977539,254773.89768981934,511816.1192626953,323685.74046325684,223145.15133666992,723046.7105712891,336285.74530029297,168227.6118774414,487991.6137084961,231694.21746826172,198586.23364257812,393127.3325805664,623838.0615234375,128007.32935333252,182272.07284545898,637400.3948974609,200336.81303405762,27504.08172607422,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(17:1) | PIp (18:0)_2,PI,280036.9346008301,619909.3315429688,443629.73419189453,338156.7967529297,139779.83056640625,659379.4237060547,226326.43319702148,501440.37091064453,326818.46061706543,229051.5765991211,680622.6468505859,303304.8002624512,133534.5486755371,479657.72412109375,228476.6967163086,188107.373046875,390683.53161621094,600921.0758056641,133047.56893920898,178315.77268981934,606440.5637512207,173982.43576049805,31784.842361450195,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(17:1) | PIp (18:0)_3,PI,254366.3399810791,629043.5089111328,438319.771484375,322187.6022949219,148350.90826416016,661600.4722900391,213531.87728881836,496886.6813354492,324613.49630737305,213723.35765075684,698165.0456542969,321598.25872802734,145032.4266357422,477661.85009765625,244845.4379272461,186817.71313476562,372413.6607055664,600933.0424804688,123848.35108947754,184479.80852508545,600506.9013061523,182427.19259643555,30632.46208190918,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(17:2),PI,196158.95329284668,540167.7227783203,338770.2077026367,306422.2432861328,122395.52911376953,530907.3316650391,212628.3135986328,394384.90881347656,252681.93310546875,192077.95315551758,495710.95404052734,313115.96029663086,109514.96841430664,423250.7311401367,187179.21313476562,196571.6728515625,285015.13861083984,535978.4350585938,103618.6867980957,142789.09315490723,484995.27404785156,143704.6112060547,39236.782455444336,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(18:0) | PI (18:0),PI,354725.5422363281,976119.1490478516,583802.4506835938,574958.1951904297,234718.39904785156,958249.6595458984,457033.9949645996,731079.9024658203,391925.6473388672,320745.9250640869,855996.2153320312,555155.5854187012,177416.83251953125,616464.4475097656,312555.3415527344,228586.91345214844,535366.6424560547,1112028.278930664,159601.93014526367,257805.1148071289,841865.8787841797,272457.06286621094,55850.34344482422,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(18:0) | PI (18:0)_2,PI,340090.3605041504,1011666.3992919922,571503.8419189453,556441.4536132812,222235.81170654297,966098.0673828125,438946.5705566406,737728.1068115234,402993.3784790039,283658.19860839844,837166.8868408203,567849.4231262207,170938.3722229004,619334.3314208984,305482.93688964844,223619.75622558594,528856.3529052734,1092663.1593017578,164786.85121154785,237538.6549987793,851618.7899169922,270606.87771606445,56223.98486328125,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(18:1) | PI (18:1),PI,392206.6343383789,621049.2462158203,483530.1135864258,273523.3996582031,141258.2710571289,814469.8875732422,162098.1740875244,590089.5437011719,401086.7670440674,270355.9516906738,626570.8465576172,482512.4114379883,140276.08947753906,445951.8553466797,270814.57971191406,208595.8344116211,323788.9243774414,1126372.2487792969,156327.00982666016,245035.05812072754,488968.01580810547,200422.37176513672,33700.62205505371,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(18:1) | PI (18:1)_2,PI,376053.45306396484,609700.5903320312,491176.7477416992,271695.23748779297,144574.59091186523,825575.6618652344,163855.61154174805,583744.6018676758,401778.099899292,279425.22410583496,619315.3696899414,440166.72297668457,138034.99117279053,432843.06799316406,266264.67657470703,212492.19494628906,315558.5227661133,1118852.1099853516,155628.6130218506,229620.15419769287,484233.21350097656,193820.21548461914,34405.18238067627,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(18:2) | PI (18:2),PI,300433.34675598145,488634.79455566406,370041.8852844238,200650.33081054688,113292.12940979004,615660.7252197266,137001.7304840088,453460.8525390625,300410.3860321045,211840.53300476074,520373.6401977539,343082.7013092041,121940.14878845215,374353.0307006836,213340.35424804688,202687.8936767578,249316.33740234375,766647.9605712891,121988.16806793213,188921.25508117676,411843.8101196289,129944.59010314941,30482.582290649414,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(18:2) | PI (18:2)_2,PI,305405.19928741455,501918.0782470703,369235.6011657715,207405.59344482422,104002.26724243164,618804.9353637695,141205.34674072266,467488.0363769531,307949.9683227539,199022.2373046875,503516.69232177734,327924.9086151123,124536.38957977295,371497.1630859375,215290.23754882812,207114.21517944336,244789.37322998047,781177.2977294922,125369.7857208252,177351.849899292,419040.1630859375,143213.19107055664,31460.981925964355,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(18:3) | PI (18:3),PI,100633.90830993652,284955.3415527344,219955.6551513672,224223.0010986328,91350.8275756836,292800.94131469727,175407.83386993408,239937.47912597656,128130.16832733154,110893.47035217285,295993.88024902344,155629.93084716797,116756.46618652344,214615.07830810547,231217.97869873047,149308.6893310547,224910.23699951172,246102.17797851562,85463.36492156982,87516.30564880371,269297.6181640625,101920.42709350586,24722.20149230957,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(18:3) | PI (18:3)_2,PI,119010.96646118164,282104.4441833496,225353.3344116211,229013.9574584961,93858.48635864258,294462.26263427734,203829.1755065918,250564.642578125,126487.2901763916,119101.2699584961,287523.8786010742,169101.01121520996,117874.5064086914,219345.01342773438,225266.71697998047,146855.56970214844,211688.29370117188,251463.31506347656,85511.86474609375,99983.20712280273,277607.29803466797,98647.707736969,25615.881744384766,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(18:4) | PI (18:4),PI,72086.96648406982,213640.0343017578,111652.02905273438,102236.68682861328,54262.8844909668,242512.7984008789,66615.5439453125,191939.95770263672,106692.50828552246,66409.32507324219,233850.39544677734,117040.66667175293,60603.544860839844,243165.39892578125,96842.64422607422,139627.74981689453,117661.02758789062,189366.65435791016,39651.00281524658,59293.4035949707,208342.27154541016,57586.00437927246,24885.301719665527,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(18:4) | PI (18:4)_2,PI,70482.82592773438,219400.47802734375,111098.60736083984,103757.60870361328,51797.60372924805,242233.23699951172,70086.48443603516,203703.2759399414,100495.08521270752,62401.9246673584,231824.4180908203,112164.9070892334,61314.88375854492,232730.23406982422,99722.00805664062,146953.29119873047,115511.92742919922,175578.61248779297,42119.26303100586,58557.74348449707,215680.5151977539,56092.82374572754,22948.36149597168,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(19:0),PI,205150.99899291992,595738.5455322266,390904.54724121094,398464.90673828125,206168.4564819336,583665.8471679688,235263.0947265625,539422.2215576172,241741.2387084961,199749.89642333984,581049.4770507812,248283.26023864746,229026.73965454102,459050.69287109375,496975.02001953125,354196.97009277344,489297.470703125,634394.6940917969,151943.8118133545,225075.71160888672,586011.5991210938,198016.85522460938,373484.40856933594,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(19:1),PI,166712.4126586914,513999.1901855469,272374.9580078125,251819.44018554688,138053.35089111328,526354.9196777344,161830.4126586914,441784.8984375,237176.58123779297,181325.8120727539,483845.2041015625,237364.5758972168,134738.62957763672,486569.2346191406,244486.67541503906,267349.5615234375,279800.49963378906,423646.12841796875,103240.92944335938,160515.95361328125,485749.7795410156,147457.77249145508,57349.964416503906,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(20:0) | PI (20:0),PI,81337.72521972656,575638.106262207,290898.6419067383,306022.8692626953,143307.6685180664,652208.5751342773,158221.53343200684,605275.6403808594,235885.27709960938,94132.32751464844,828656.0963134766,257083.62055969238,81832.22576904297,553872.6512451172,279373.498046875,206095.8735961914,338637.40643310547,502592.8098144531,62315.10375213623,89745.32516479492,578640.5968017578,76653.26495361328,22518.121826171875,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(20:0) | PI (20:0)_2,PI,97374.4873046875,588849.6539306641,296464.22772216797,294683.03326416016,154291.4874267578,671196.4096679688,85573.96615600586,614589.1882324219,234559.4977722168,86286.8258972168,847091.7694091797,225902.45169067383,83473.20651245117,553291.0825195312,278110.20721435547,207233.63104248047,353642.5281982422,510341.7120361328,66622.96367645264,82814.78720855713,595804.1245117188,66057.76428222656,20217.661331176758,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(20:1),PI,137736.35009765625,449649.8916015625,269771.15673828125,244812.53295898438,132180.98864746094,482204.43603515625,106441.22766113281,396791.2478027344,170050.53009033203,94684.20767211914,519645.5002441406,169095.8910522461,91901.56726074219,453695.03662109375,237584.4765625,261031.71997070312,298383.7209472656,414838.7717285156,74903.62631225586,132584.83126831055,463348.4541015625,86415.60577392578,60406.064208984375,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(20:2) | PI (20:2),PI,168909.3524093628,565831.6226806641,231737.2192993164,224590.2592163086,88263.04656982422,626406.8589477539,82590.8844909668,490634.05810546875,236890.17265319824,136203.9899749756,674937.7113647461,230924.87788391113,82834.54652404785,485007.5300292969,214210.03466796875,183264.45178222656,257280.48205566406,443850.0557861328,89476.58814239502,116520.04968261719,602633.8836669922,75576.28511047363,22013.44150543213,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
Lyso_PI(20:2) | PI (20:2)_2,PI,142264.3120803833,565282.3837280273,248063.0185546875,222566.5574951172,96885.02743530273,626456.9961547852,76432.10681152344,487208.67529296875,224606.6171875,88051.3645401001,670317.7486572266,243067.60052490234,84689.46688842773,481089.31524658203,217891.1928100586,189741.23150634766,247923.51495361328,453445.9521484375,86319.32801055908,121393.40933990479,590091.1979980469,86372.36631011963,19932.741241455078,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
