Lipid,Class,AK0142,AK0170,AK0200,AK0202,AK0144,AK0145,AK0147,AK0164,AK0166,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PS(12:0) | PS (12:0),PS | PS,47573.55368232727,91664.54537773132,82653.6155796051,64830.314453125,57987.844314575195,119977.27778244019,35218.81295776367,52877.65334701538,29427.482053756714,15847.381015777588,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(13:0) | PS (12:0),PS | PS,1716.5301208496094,2040.3801383972168,2351.4401569366455,1747.7701244354248,1873.9101238250732,1950.960147857666,1910.2601299285889,1942.280138015747,1926.3501377105713,1963.1001510620117,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(14:0),PS,1717.2601203918457,2589.22017288208,4403.260326385498,2571.8201789855957,1917.4801330566406,2427.400161743164,2193.8001594543457,3062.220199584961,2050.4001388549805,1648.1201210021973,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(14:1) | PS (14:1),PS | PS,2321.090156555176,2680.7701892852783,2682.7201976776123,2353.020149230957,2284.770164489746,2614.6201972961426,1930.7601337432861,2390.1601581573486,2117.9401454925537,1737.3601303100586,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(15:0) | PSo (16:0),PS | PS,394935.5693359375,678816.8176269531,776489.1628417969,574952.0122070312,407079.6973876953,630015.0529785156,363857.7985839844,671140.92578125,429300.6198730469,225310.72705078125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(15:1),PS,434335.5842285156,987947.8395996094,1165930.8322753906,757077.6256103516,495304.13720703125,809855.2952880859,414153.01611328125,1007142.5256347656,492269.66650390625,274597.2392578125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(16:0) | PS (16:0),PS | PS,363087.4730834961,692522.486541748,679523.5794067383,455747.10458374023,325541.8185119629,536623.7684631348,265794.0569152832,709723.4806518555,297521.09967041016,54320.96401977539,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(16:1) | PS (16:1),PS | PS,289501.6207885742,539455.9147338867,643702.3530883789,438843.4438171387,249763.8758544922,498289.64685058594,222662.38549804688,675738.1752319336,270521.5016479492,55918.04412841797,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(17:0) | PSo (18:0),PS | PS,1306819.7688802083,2698997.24609375,2624785.8587239585,2181317.630859375,1325333.3850911458,2768527.083658854,1478637.9057617188,2987671.585611979,1238929.2154947917,409031.8564453125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(17:1) | PSp (18:0),PS | PS,340741.63262939453,455382.24978637695,575584.4788818359,411290.918548584,216731.09561157227,372365.09701538086,198431.34358215332,716715.2606811523,245178.60760498047,47152.6535949707,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(17:2),PS,431193.0700683594,572480.9342041016,682391.0377197266,479773.4197998047,265403.82220458984,471170.1873779297,245698.37872314453,814512.23828125,298531.3780517578,70314.6654663086,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(18:0) | PS (18:0),PS | PS,531100.5720825195,282740.6208496094,384254.1390991211,293411.0703125,164030.4810180664,254241.7064819336,171885.4815979004,508375.5402832031,207892.29486083984,90896.9066772461,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(18:1) | PS (18:1),PS | PS,241056.439453125,350269.00469970703,433400.145904541,301077.5714111328,186759.11294555664,292518.3689880371,161997.63067626953,475257.7510986328,207828.90383911133,52680.07376098633,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(18:2) | PS (18:2),PS | PS,207789.64483642578,362017.8029785156,447968.4894104004,291391.1679992676,196527.59225463867,313017.4115600586,158310.10333251953,458747.01904296875,193676.93307495117,44311.30294799805,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(18:3) | PS (18:3),PS | PS,230609.33731079102,419850.2614746094,497904.30938720703,300758.7629394531,212244.19680786133,336846.08224487305,172700.5831298828,506758.9066467285,197586.14349365234,44093.22315979004,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(18:4),PS,184605.3840637207,982106.5227966309,950731.572845459,259127.75970458984,194469.53576660156,811029.7635803223,155190.2603149414,1070382.7324829102,182044.01239013672,46651.42346191406,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(19:0),PS,182826.59521484375,234416.197265625,275406.8210449219,204500.47564697266,178452.73181152344,211703.71618652344,162822.65167236328,283030.5595703125,162719.9315185547,161312.19189453125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(19:1),PS,172766.49200439453,251387.7803955078,328699.0584716797,216099.35247802734,148302.29071044922,252249.33544921875,130291.10913085938,327592.041015625,158319.82971191406,57070.56396484375,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(20:0) | PS (20:0),PS | PS,140719.46057128906,194990.59323120117,232426.70336914062,159032.24072265625,116575.77780151367,187717.32318115234,113589.5376586914,218220.9373779297,119525.92010498047,61520.64419555664,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(20:1) | PS (20:1),PS | PS,219859.84448242188,277629.33044433594,326244.52587890625,243304.14721679688,202215.0723876953,270150.58056640625,189788.82299804688,331540.66247558594,200325.89428710938,118670.87866210938,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(20:2) | PS (20:2),PS | PS,162900.18106079102,283862.5506286621,317367.6430969238,199601.4255065918,168443.65029907227,219895.2770690918,116462.57690429688,325709.70263671875,155301.47161865234,42733.933044433594,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(20:3) | PS (20:3),PS | PS,163728.822265625,258664.11798095703,307645.5331726074,185150.31329345703,133965.13986206055,212178.48583984375,115912.40747070312,321773.01849365234,135996.45895385742,43523.933502197266,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(20:4) | PS (20:4),PS | PS,93470.14657592773,182069.59211730957,235315.15698242188,134433.78924560547,97823.09707641602,164546.73220825195,82821.4455871582,198085.1159362793,98365.57675170898,36960.64276123047,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(20:5) | PS (20:5),PS | PS,93641.30645751953,138868.56958007812,157709.841796875,116250.0786743164,97135.85726928711,152894.5213623047,91957.67657470703,138217.88018798828,99885.0474243164,71528.88507080078,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(21:0),PS,126380.11096191406,185092.5115966797,215027.25744628906,156606.650390625,125423.70922851562,182351.75354003906,115575.48840332031,198269.63635253906,119058.208984375,55159.06396484375,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(22:0 | PS (22:0),PS | PS,174370.83203125,218638.05548095703,281512.46936035156,192240.6134033203,155094.98107910156,223045.21459960938,140177.32104492188,244374.40643310547,151463.77215576172,84606.93560791016,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(22:1) | PS (22:1),PS | PS,131139.8392944336,206094.91232299805,264816.54876708984,172306.03448486328,120223.44897460938,191175.30241394043,100158.58735656738,272535.73806762695,127497.62882995605,35492.0725402832,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(22:2) | PS (22:2),PS | PS,144547.37008666992,274660.20040893555,340601.83474731445,213945.84536743164,147851.28048706055,294733.30728149414,120929.91761779785,344843.3857116699,151336.30053710938,43140.40295410156,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(22:4) | PS (22:4),PS | PS,106724.7075805664,184295.04315185547,209618.56481933594,147050.17071533203,103871.72814941406,174267.0835571289,93366.24691772461,194780.5818786621,106565.66842651367,54467.58386230469,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_PS(22:6) | PS (22:6),PS | PS,124161.70748901367,167823.4226989746,203568.47518920898,155227.14068603516,115946.62902832031,181389.2326965332,109500.65921020508,182508.67196655273,138857.83203125,54104.603759765625,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_Sphinganine-1-phosphocholine,SM,147465.85229492188,389087.36279296875,439625.57421875,279254.62072753906,174300.51208496094,370613.06481933594,140381.75103759766,340533.0895996094,159493.09002685547,41027.84265136719,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Lyso_Sphingosine-1-phosphocholine,SM,159909.39025878906,417398.00231933594,446027.7608642578,290163.9992675781,190354.65350341797,402099.7839355469,153902.7921142578,353933.94299316406,169537.9732055664,38499.72268676758,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
O-(11-carboxyundecanoyl)carnitine,AC,1714790.0155029297,1602066.4556884766,1937152.8854980469,1786530.9425048828,1582415.5427246094,1822466.5250854492,1454755.6717529297,1826984.2771606445,2072850.21484375,126964.78916168213,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
O-(13-carboxytridecanoyl)carnitine,AC,1103590.7470703125,1237676.9270019531,1662664.6729125977,1354481.6280517578,1147155.5057373047,1531802.4368286133,1036966.4750976562,1303397.8352050781,1241683.3522949219,148203.68967819214,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
O-(17-carboxyheptadecanoyl)carnitine,AC,1183708.619506836,1194125.823852539,1580914.3081054688,1297134.1575927734,1307444.4721679688,1252655.9416503906,1324546.1516113281,1400390.738647461,1284833.246459961,309643.52238082886,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
O-arachidonoylcarnitine,AC,1076232.4549560547,1084012.9128417969,1524423.51953125,1176927.6298828125,1112689.0150146484,1139910.0646972656,1192857.0477294922,1279831.3889160156,1199637.7456054688,287038.3798828125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
O-behenoylcarnitine,AC,684521.8433494568,898197.4420166016,1107800.9922866821,926988.4163360596,820017.3693618774,953468.6462364197,776872.7152404785,928811.4004516602,770251.5734786987,145849.7101173401,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"O-oleoylcarnitine, Elaidic carnitine",AC,4087918.3720703125,3426781.98046875,4009535.6228027344,4407352.1142578125,4500714.607421875,3214902.0576171875,4666630.671875,3751924.938720703,4452473.4208984375,1027604.6534309387,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",AC,883514.2495117188,1132329.7536010742,1408913.8125610352,1121014.5402832031,980346.4486083984,1221715.8950195312,920772.7702636719,1100129.718383789,1018722.443359375,147515.65116119385,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (30:0),PC,854825.6082763672,1608766.3220214844,1606754.9614257812,1030305.3304138184,993726.0375061035,1461978.158630371,747819.9541931152,1820873.2673339844,1037231.3002929688,53974.70413208008,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (30:1),PC,877742.5353088379,1643705.543762207,1594631.068359375,1040389.4164428711,1041561.3067016602,1478124.0493164062,769831.8861694336,1860401.3231201172,1064844.613708496,46948.343841552734,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (30:2),PC,869929.5668945312,1692512.3134765625,1635286.0673828125,1070662.6434326172,1040627.6535491943,1511108.3485107422,756350.7263183594,1896992.5870361328,1079586.5147094727,45792.62268066406,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (32:0),PC,2270212.699523926,1711808.3029785156,2036627.2570800781,1470933.6778564453,2720076.0274658203,2016260.3009033203,2188621.2403564453,2634014.7017822266,3204543.151123047,31963.282348632812,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (32:1),PC,2282235.293823242,1716691.2541503906,1973187.81640625,1469355.8887939453,2745035.8327026367,1987075.4718017578,2197365.9290771484,2664439.4708251953,3234362.919067383,30584.482391357422,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (32:2),PC,2221344.598022461,1692060.0845947266,1995818.9895019531,1474620.7512207031,2688654.8771362305,2002133.1787719727,2205607.8106689453,2650151.3848876953,3255056.0908203125,29463.122344970703,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (32:3),PC,2265097.210876465,1697626.4278564453,1974368.0383300781,1464316.3035888672,2719302.3176879883,1961485.0789794922,2215944.1986083984,2644561.5958251953,3185798.409423828,30471.70233154297,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (32:4),PC,2029023.9297485352,1548273.765625,1792490.548828125,1333772.2020263672,2385223.296936035,1734827.6170654297,1936144.7427978516,2354582.8555908203,2649344.3161621094,30874.52215576172,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (32:5),PC,1627915.8053588867,1928915.4044189453,2001238.8459472656,1349291.8978881836,1922973.029663086,1810439.6300048828,1462879.5922851562,2423418.2403564453,2022011.1286621094,29176.382049560547,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (34:0),PC,2646358.3634033203,2237009.279296875,2508824.7802734375,1742564.2518310547,3171832.7435913086,2316965.523864746,2477021.500732422,3831806.577392578,3370390.698852539,35068.68243408203,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (34:1),PC,2623658.858276367,2280124.7309570312,2436535.9997558594,1684037.2819824219,3090361.4467163086,2232294.9916992188,2411189.0759277344,3874880.1256103516,3346560.353881836,32350.022369384766,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (34:2),PC,2561718.216064453,2176721.7524414062,2437343.0178222656,1661001.5166625977,3046965.0088500977,2238602.0737304688,2423174.873901367,3865663.8419189453,3303730.4842529297,32992.38232421875,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (34:3),PC,3985374.3720703125,3056995.407470703,3458631.740966797,2559073.8306884766,4768601.992980957,3396790.0649414062,3813744.1037597656,5301745.161254883,5368483.2099609375,36984.24279785156,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (34:4),PC,4304725.169189453,3140179.5834960938,3542419.137939453,2605261.0306396484,4988710.891174316,3404344.761352539,3969910.341064453,5421924.948852539,5708393.955078125,36301.58251953125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (34:5),PC,3944943.633178711,2865852.1293945312,3182127.964111328,2350189.868347168,4623172.470947266,3052255.8368530273,3708256.3966064453,4862885.294799805,5105098.139892578,35443.602600097656,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (34:6),PC,2616901.2669067383,2031327.7060546875,2354467.658203125,1703578.4913330078,3116221.129119873,2231996.0772094727,2471955.5697021484,3159622.3393554688,3507775.9114990234,30682.862091064453,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (36:0); PCp(38:6),PC,2812781.416748047,2996875.65814209,3058615.915161133,2057990.1918945312,3366802.517730713,2814926.2310791016,2577855.924255371,4371490.122802734,3524569.598876953,38455.95266723633,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (36:1),PC,2784136.6416625977,2925789.4080810547,2967670.862060547,2083379.7415771484,3339315.164367676,2780812.6923828125,2519586.1169433594,4320364.385986328,3469647.2016601562,37054.98245239258,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (36:2),PC,2750756.867126465,2952643.051879883,3006861.6650390625,2056238.8247070312,3380361.7993164062,2829150.6751708984,2550449.4204101562,4317721.3408203125,3482278.0216064453,38160.102294921875,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (36:3),PC,3461120.6470947266,3486703.617553711,3527060.4262695312,2416390.315185547,4254324.8837890625,3274079.622192383,3196134.4658203125,5505027.97644043,4436570.315795898,42623.10272216797,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (36:4),PC,4928429.068237305,4415434.516113281,4533188.75390625,3155013.2525634766,5871405.303955078,4231540.994506836,4564536.532836914,7562902.113525391,6200443.825927734,45916.02331542969,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (36:5),PC,4596812.635375977,4338959.704345703,4497299.890869141,3103754.9279785156,5629292.475830078,4064099.8868408203,4166112.9711914062,7164140.031860352,5796766.241943359,47576.383239746094,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (36:6),PC,3825763.150756836,3540431.8143310547,3670704.8791503906,2596043.3477783203,4633737.156005859,3437297.5404052734,3534661.3237304688,5763961.594970703,4869907.77355957,45957.18322753906,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PC (36:7),PC,3324201.0071411133,2833681.6970214844,3142808.186279297,2219539.9291992188,3966659.2459716797,2934024.130065918,3146928.4549560547,4752022.930419922,4272785.208862305,41668.5029296875,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
