lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023
PC (38:4),0.17962370506859981,11.270940510943891,0.07973211379430722,0.7776607704929821,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1067685.971160889,3430863.348815918,763683.008605957,1048841.5700073242,1609402.3541870115,1711209.6922912598,36616.4825592041
PC (38:5),0.17985060439361722,11.267123780242994,0.07993354673089925,0.7773874863712604,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,996759.7385253906,3456068.226196289,808035.2034912109,1021008.025756836,1607378.3634643557,1736420.1665039062,32916.36234664917
PC (38:6),0.06427732373672485,11.462230386616534,0.010215652335318737,0.9194928998884445,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1011198.107421875,3927462.9349975586,885649.9088745117,1172053.4354858398,1949924.089691162,2098937.199951172,36380.62239074707
PC (38:7),0.011336647003506228,11.314514680344367,3.178011975251138e-4,0.9857768816619153,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,990925.8618774414,3358972.0894470215,782219.1566467285,1125359.0493774414,1726499.340270996,1935263.1427001953,37295.28276062012
PC (38:8),0.01837787529260659,11.273446889744088,8.351682481588796e-4,0.9769449217416128,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,943140.83251953125,3319761.1072998047,748537.7001342773,1050234.8379516602,1693249.315979004,1907706.6303710935,34549.04225921631
PC (38:9),0.06850341384257504,11.128096816938362,0.011602986582147423,0.9142200569178819,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,850349.5054321289,3031995.2488708496,721583.7636108398,961502.595336914,1500634.0296020508,1661718.3981018066,34778.76306152344
PC (40:0),0.09247004948731255,11.709967537668678,0.021140447781363036,0.8843969982874966,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1545816.8510742188,2157484.522705078,1573185.3659667969,1497682.9777832031,1680957.9809570312,1680422.5,2047339.2370605469
PC (40:1),0.13733670671997908,11.718792058401599,0.046622513777037966,0.8290481803821382,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1594287.7387695312,2099303.998535156,1628974.3005371094,1468236.936767578,1700013.3388671875,1600588.9738769531,2134648.975341797
PC (40:10),0.10173442324942879,10.976411965820503,0.025587741070921766,0.872911255450178,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,866561.0187988281,2426319.791030884,729436.7596435547,894838.0615234375,1256899.961151123,1404387.8872680664,197675.9581604004
PC (40:2),0.12551705370888916,11.546021324502025,0.03894527976444806,0.8435571093229688,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1405589.3041992188,2043853.7165527344,1450728.7380371094,1313510.0510253906,1592308.479736328,1506033.4770507812,1628081.5307617188
PC (40:3),0.22818910103043308,11.504294521258505,0.1286245505116312,0.7198624362968726,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1351244.5043945312,2235103.782714844,1406745.039794922,1242736.6970214844,1497742.2189941406,1414927.7182617188,1529328.800048828
PC (40:4),0.3065638394600083,11.112070317167289,0.23195965203922236,0.6300745677841958,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,935814.8845214844,1906804.3935546875,1137639.202392578,779947.1081542969,1166455.2385253906,1195902.6198730469,1096883.887451172
PC (40:5),0.5439657742877491,9.921995134212619,0.7273977255026693,0.39372798958186517,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,462472.16094970703,1345354.1531677246,332856.6388092041,328537.60540771484,519085.5973815918,542492.0680084229,213092.73098754883
PC (40:6),0.3865390331760614,10.18216906738388,0.36836397985825897,0.543897392534624,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,495635.8537979126,1621996.955535889,371081.31771850586,397212.36906433105,668713.444519043,730970.3454284668,221396.63761138916
PC (40:7),0.3607634978135346,10.375004086114956,0.32099800766445696,0.5710084953305676,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,505864.25422668457,1977509.427093506,389195.4564208984,463544.754486084,779393.6361083984,848565.0177612305,221513.89488220215
PC (40:8),0.3690626724837046,10.78293467581094,0.3358965073948639,0.5622074670396874,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,769862.91357421875,2524054.25680542,557746.8742675781,619597.4418029785,1079630.8275756836,1114800.4551391602,207526.0332107544
PC (40:9),0.12295787374144834,11.03912588032104,0.03737381298560649,0.846705952596636,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,881484.3649902344,2543740.04876709,808117.2294616699,917385.2309875488,1273482.8093566897,1498995.9426879885,202017.2525405884
PC (42:0),0.08779089480953285,10.346876434293154,0.01905534352408722,0.8902079404105451,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,650080.6097412109,685343.5911254883,517659.6817626953,597789.5999755859,606752.0329589844,513777.9915161133,1069963.878173828
PC (42:1),0.01931997569029396,11.605065069755472,9.229881979990751e-4,0.9757634203091768,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1504262.444580078,1574860.6802978516,1491770.2329101562,1429401.6518554688,1580248.3681640625,1477929.55078125,2137677.9674072266
PC (42:10),0.11392972979737111,11.724681265502962,0.03208837216516258,0.8578338395989586,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1609394.317138672,2154545.604248047,1623869.0471191406,1480060.446044922,1755151.4475097656,1671272.3852539062,2020699.6357421875
PC (42:11),0.11240612020757698,11.68413854262363,0.031236074080879916,0.859714738950966,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1542795.7543945312,2057265.9450683591,1601313.9650878906,1495653.5903320312,1670027.0256347656,1566155.432861328,2012114.6120605469
PC (42:2),0.07490371322558537,11.671990385940624,0.013872163282940164,0.9062418595821125,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1610111.0249023438,1647391.974243164,1630031.5102539062,1486371.5275878906,1627966.7626953125,1507176.8815917969,2214197.7587890625
PC (42:3),0.08253381201488194,11.660449543491536,0.016841892535012448,0.8967434004831709,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1571699.7404785156,1691369.2138671875,1626665.5493164062,1460753.2160644531,1643067.9645996094,1488914.888671875,2168029.4067382812
PC (42:4),0.058622824789550027,11.65329404679925,0.008497474304022035,0.9265536408327,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1580877.5764160156,1636928.3247070312,1584802.0063476562,1464559.2114257812,1641828.1818847656,1485688.9089355469,2184479.3193359375
PC (42:5),0.0505941224474226,11.675603315101036,0.006329423362330999,0.9365890603656329,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1601775.8557128906,1643003.8979492188,1610942.875732422,1482555.3332519531,1665884.807861328,1524227.720703125,2227900.157470703
PC (42:6),0.06218199201036177,11.693581837535618,0.00956053066329332,0.9221086040005545,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1607500.8278808594,1757878.4370117188,1594732.669921875,1502709.9184570312,1674441.3254394531,1539500.9555664062,2245568.501586914
PC (42:7),0.1542275591760164,11.812878989546746,0.058790030202544585,0.8084186691483373,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1676696.6201171875,2429325.5314941406,1715693.7749023438,1592972.974609375,1824078.154296875,1707819.8840332031,2158533.407714844
PC (42:8),0.16728078185048048,11.7939291853756,0.06915687523451197,0.7925683466899099,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1687455.1831054688,2332639.8540039062,1692461.815673828,1552901.2020263672,1771407.0517578125,1670151.3139648438,2199053.8227539062
PC (42:9),0.14236117343397145,11.750714951653897,0.05009488277732999,0.8228982528772006,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,1589172.576171875,2275650.9223632812,1650725.9716796875,1503447.3439941406,1766427.296875,1634938.5922851562,2119129.860595703
PC (44:0),0.2530566176684755,6.833524587057481,0.15813990614242357,0.6908748655431661,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,50645.78237152099,87331.02509307861,46982.80390930176,45756.88317871094,52877.9236907959,51728.42370605469,80031.48616409302
PC (44:1),0.4210232614730605,6.865726480018285,0.43675625259857037,0.5086922435673685,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,54949.184143066406,93643.44540023804,48549.48421096802,46302.143630981445,48379.52338409424,47291.58278656006,84690.0256652832
PC (44:10),0.24976388657769422,8.120794496264113,0.15406157918323515,0.6946837963166957,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,136942.13205718994,197552.0559921265,106278.00463104248,113219.60813140868,129175.2488937378,118677.16793823242,205776.51364135745
PC (44:12),0.22412595874360483,9.58389476821982,0.12408834300731542,0.7246419683951231,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,350284.16764831543,375126.0727844238,338263.93798828125,284804.5244293213,306733.2204284668,313421.4409790039,745533.4257659912
PC (44:2),0.40794182090167014,7.0768542981148865,0.41012843577686914,0.5219043236328408,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,66870.34497833252,98788.96601867676,54782.0838432312,49585.02342224121,57483.66480255127,54920.104568481445,105526.24722671507
PC (44:3),0.2929727757250636,7.236550440371768,0.21187373543034482,0.6453027367686677,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,66596.0047454834,116893.02933883668,56529.82377624512,62690.68382263184,60580.82442855835,64789.46518325806,117922.56832885742
PC (44:4),0.23755013330795688,7.277348403794023,0.13937633662033022,0.7089018068405222,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,72806.32409286499,120310.3676147461,54968.16331100464,64379.08465576172,67702.26553344727,70850.68384933472,112810.88704681396
PC (44:5),0.290984916296379,7.636992224600275,0.20901555700220337,0.6475400968205586,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,103736.14865875244,137743.67406463623,77796.92570495605,87080.18724060059,85826.90447998047,80793.52600860596,145193.2919960022
PC (44:6),0.22819727537049828,8.033967038843343,0.1286306940587849,0.7198560281713858,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,127376.39027404784,170017.53463745117,110191.36898803712,111380.86932373048,123091.16621017456,105814.0492401123,196615.29796600345
PC (44:7),0.22079262602417918,8.033207572836817,0.12042638863840693,0.7285724960627469,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,131886.10794830322,176053.54656982422,98525.545654296875,109048.80894470216,120873.25156402588,110662.84732055664,198076.77452850345
PC (44:8),0.2501450247150576,8.092690853241814,0.15453150103758156,0.6942419688744249,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,136448.84868621826,200377.37434387207,100231.38556671144,116168.26929473875,123185.55112457275,116882.8077545166,196133.61250305176
PC (46:0),0.09422873692756578,4.979250841105939,0.021947785854308677,0.8822260861637269,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,15406.340934753418,20326.441257476807,14949.221168518066,14307.94107055664,16303.201244354248,16129.32103729248,17567.020946502686
PC (46:1),-0.01171866156188246,4.966337742607521,3.395100137595364e-4,0.9852991724999534,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,13450.821083068848,19964.88130569458,13646.460941314695,13795.701007843018,16989.66121673584,15760.381031036375,20106.161293029785
PC (46:2),0.2414533818319341,5.065690391584756,0.143967434612307,0.7043682733556783,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,18220.141304016113,21145.301677703857,15672.160987854004,14535.44090270996,15717.58101272583,15708.081153869629,20380.90161895752
PC (48:0),-0.05787422069960997,4.580106506848248,0.00827972055563464,0.9274981771587297,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,12377.700759887695,12948.360919952393,11147.740837097168,11488.200824737549,13410.900749206545,12926.501121520996,12625.621112823486
PC (48:2),2.53072776028606e-6,4.541574896368681,1.354294454358751e-11,0.9999970637257838,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,11320.780807495115,12588.26071548462,11624.900840759276,10285.22076034546,12677.121055603027,12502.680812835692,13504.820762634276
PC (50:0),-0.11235071313718485,4.786165873611996,0.031197900672644607,0.8597995977431903,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,12768.100784301758,13340.060791015623,12805.161010742188,13438.50075531006,13969.94102859497,14418.94100189209,18455.32135772705
PC (52:0),-0.22180509553510605,5.179670513044009,0.1215145422153796,0.7273976164348969,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,16814.38123703003,18353.361404418945,16898.94135284424,18868.22135925293,18664.961250305176,22769.841720581055,19176.16144180298
PC (52:4),-0.23905658110558456,5.086745540177686,0.14112782740699,0.7071623636870017,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,15183.22114944458,17062.501152038574,16305.361099243164,18289.92113494873,17653.621139526367,20848.901302337646,17922.90128326416
PCo(32:0),0.201470129533992,7.958269094777179,0.10028742848106731,0.7514849809320072,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,130672.65341186523,258208.65618896484,95118.84616088869,100903.54597473145,146594.51321411133,159424.16957092285,53709.462890625
PCo(32:1),0.10004716445011896,7.953781835169907,0.024745731966504536,0.8750023032778602,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,122713.72994995116,253267.2008056641,91095.8664855957,102293.32754516602,151826.92991638184,166624.13049316406,54556.02389526367
PCo(32:2),0.1446949293390271,8.07137339271459,0.05174913832524908,0.8200471220676168,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,130292.24911499023,286442.08111572266,97793.2485961914,115222.14743041992,148333.69180297852,182568.59381103516,61640.163635253906
PCo(32:3),0.12656903413874673,8.13321638691449,0.03959993632452097,0.8422648351881956,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,137481.60850524902,282841.3648071289,109891.68759155272,117158.80764770508,158095.20874023438,193576.33264160156,65571.06475830078
PCo(34:0),-0.23668558229053396,11.18909831822542,0.13837047590641305,0.7099063837082444,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,639361.3001098633,3375190.268951416,402596.7351074219,925146.2234191896,1852687.4654541016,2026725.0399475095,41011.862854003906
PCo(34:1),-0.18937663969838864,11.16364572722897,0.08861913558212109,0.7659400335123522,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,641856.0830078125,3382276.4217529297,392454.01989746094,949149.4002685548,1760912.4243774414,1925527.985534668,43395.36296081543
PCo(34:2),-0.1791621820318033,11.19937579888568,0.07932317441736814,0.7782167273720326,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,677731.3556518555,3469322.0942382812,395121.5246582031,965100.720703125,1720773.7974243164,2050089.9269714355,43169.443283081055
PCo(34:3),-0.31119261256389974,11.18794212322023,0.239003726397641,0.6249266037569002,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,667141.0286865234,3209095.988128662,396001.9879760742,941089.487487793,1863451.4622192385,2106365.6661834717,46086.20411682129
PCo(34:4),-0.26267560232374176,11.183424091826042,0.1703832002240233,0.6797714698690331,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PC,691145.98681640625,3260988.8212280273,386962.71380615234,951606.28173828125,1918888.3306274416,1949466.5006713867,44024.18341064453
