Lipid,Retention_Time,OzESI_Intensity,group_by_ion,group_by_lipid,Sample_ID,Transition,Sample,Parent_Ion,Product_Ion,Species,Class,Possible_Lipids,Peak_Height,FWHM,Peak_Width,Peak_Area,Filter_Column,n_value
FA(20:3)_<BF>_n-9 ,8.3077,188856.0,14,165,FAME_on,365.2 -> 183.0,FAME,365.2,183.0,20:3,FA,FA(18:2)_<B>_n-7 | FA(18:3)_<BF>_n-7 | FA(20:2)_<B>_n-9 | FA(20:3)_<BF>_n-9 | FA(20:4)_<BFF>_n-9 | FA(20:5)_<BFFF>_n-9 | FA(22:2)_<B>_n-11 | FA(22:6)_<BFFFF>_n-11,188856.0,0.11190660874652562,0.10493333333333332,19817.289599999996,group_by_lipid,9
FA(20:3)_<FF>_n-10 ,7.810166666666667,398124.0,12,166,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,20:3,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,398124.0,0.08204477537811415,0.07869999999999955,31332.35879999982,group_by_lipid,10
FA(20:3)_<FF>_n-10 ,8.3086,8016.0,12,166,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,20:3,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,8016.0,0.06521663674068166,0.05246666666666577,420.57279999999287,group_by_lipid,10
FA(20:3)_<FF>_n-11 ,8.047183333333333,305479.0,10,167,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,20:3,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,305479.0,0.1126153626193462,0.10493333333333332,32054.92973333333,group_by_lipid,11
FA(20:3)_<BF>_n-11 ,8.047633333333334,1156.0,9,156,FAME_on,337.2 -> 183.0,FAME,337.2,183.0,20:3,FA,FA(18:2)_<B>_n-9 | FA(18:3)_<BF>_n-9 | FA(20:2)_<B>_n-11 | FA(20:3)_<BF>_n-11 | FA(20:4)_<BFF>_n-11 | FA(20:5)_<BFFF>_n-11 | FA(22:2)_<B>_n-13 | FA(22:6)_<BFFFF>_n-13,1156.0,0.06724771911282551,0.07870000000000044,90.97720000000051,group_by_lipid,11
FA(20:3)_<BF>_n-11 ,8.283733333333334,1928.0,9,156,FAME_on,337.2 -> 183.0,FAME,337.2,183.0,20:3,FA,FA(18:2)_<B>_n-9 | FA(18:3)_<BF>_n-9 | FA(20:2)_<B>_n-11 | FA(20:3)_<BF>_n-11 | FA(20:4)_<BFF>_n-11 | FA(20:5)_<BFFF>_n-11 | FA(22:2)_<B>_n-13 | FA(22:6)_<BFFFF>_n-13,1928.0,0.12946745249557032,0.1311666666666671,252.88933333333415,group_by_lipid,11
FA(20:3)_<FF>_n-12 ,8.048083333333334,2106.0,8,168,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,20:3,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,2106.0,0.07495857319455775,0.07869999999999955,165.74219999999906,group_by_lipid,12
FA(20:3)_<FF>_n-12 ,8.310416666666667,172442.0,8,168,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,20:3,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,172442.0,0.10732886831837048,0.10493333333333332,18094.913866666666,group_by_lipid,12
FA(20:3)_<BF>_n-12 ,8.284633333333334,1263.0,7,157,FAME_on,323.2 -> 183.0,FAME,323.2,183.0,20:3,FA,FA(18:2)_<B>_n-10 | FA(18:3)_<BF>_n-10 | FA(20:2)_<B>_n-12 | FA(20:3)_<BF>_n-12 | FA(20:4)_<BFF>_n-12 | FA(20:5)_<BFFF>_n-12 | FA(22:2)_<B>_n-14 | FA(22:6)_<BFFFF>_n-14,1263.0,0.1376464680219042,0.1573999999999991,198.79619999999886,group_by_lipid,12
FA(20:3)_<FF>_n-13 ,8.049000000000001,1772.0,6,169,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,20:3,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,1772.0,0.11853535952182154,0.1311666666666671,232.4273333333341,group_by_lipid,13
FA(20:3)_<FF>_n-13 ,8.311316666666666,1443.0,6,169,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,20:3,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,1443.0,0.12136459967774801,0.1311666666666671,189.2735000000006,group_by_lipid,13
FA(20:3)_<BF>_n-13 ,8.04945,1934.0,5,158,FAME_on,309.1 -> 183.0,FAME,309.1,183.0,20:3,FA,FA(18:2)_<B>_n-11 | FA(18:3)_<BF>_n-11 | FA(20:2)_<B>_n-13 | FA(20:3)_<BF>_n-13 | FA(20:4)_<BFF>_n-13 | FA(20:5)_<BFFF>_n-13 | FA(22:2)_<B>_n-15 | FA(22:6)_<BFFFF>_n-15,1934.0,0.06581974125962277,0.07870000000000044,152.20580000000083,group_by_lipid,13
FA(20:4)_<BFF>_n-3 ,7.588933333333333,11829.0,36,193,FAME_on,449.4 -> 183.0,FAME,449.4,183.0,20:4,FA,FA(20:2)_<B>_n-3 | FA(20:3)_<BF>_n-3 | FA(20:4)_<BFF>_n-3 | FA(22:2)_<B>_n-5 | FA(22:6)_<BFFFF>_n-5,11829.0,0.0978749586172349,0.07870000000000044,930.9423000000052,group_by_lipid,3
FA(20:4)_<BBF>_n-3 ,7.589383333333334,682586.0,35,185,FAME_on,447.4 -> 183.0,FAME,447.4,183.0,20:4,FA,FA(20:3)_<BB>_n-3 | FA(20:4)_<BBF>_n-3 | FA(20:5)_<BBFF>_n-3 | FA(22:6)_<BBFFF>_n-5,682586.0,0.09814372217203236,0.07869999999999955,53719.51819999969,group_by_lipid,3
FA(20:4)_<BBB>_n-3 ,7.589833333333334,7229.0,34,181,FAME_on,445.4 -> 183.0,FAME,445.4,183.0,20:4,FA,FA(20:4)_<BBB>_n-3 | FA(20:5)_<BBBF>_n-3 | FA(22:6)_<BBBFF>_n-5,7229.0,0.08959080731099041,0.1049166666666661,758.4425833333293,group_by_lipid,3
FA(20:4)_<FFF>_n-4 ,7.616983333333334,47240.0,32,208,FAME_on,437.4 -> 183.0,FAME,437.4,183.0,20:4,FA,FA(17:0) | FA(18:1)_<>_n-2 | FA(18:2)_<F>_n-2 | FA(20:1)_<>_n-4 | FA(20:2)_<F>_n-4 | FA(20:3)_<FF>_n-4 | FA(20:4)_<FFF>_n-4 | FA(22:1)_<>_n-6 | FA(22:2)_<F>_n-6 | FA(22:6)_<FFFFF>_n-6 | FA(24:1)_<>_n-8,47240.0,0.10579232617082011,0.10493333333333332,4957.050666666666,group_by_lipid,4
FA(20:4)_<FFF>_n-4 ,7.800616666666667,25464.0,32,208,FAME_on,437.4 -> 183.0,FAME,437.4,183.0,20:4,FA,FA(17:0) | FA(18:1)_<>_n-2 | FA(18:2)_<F>_n-2 | FA(20:1)_<>_n-4 | FA(20:2)_<F>_n-4 | FA(20:3)_<FF>_n-4 | FA(20:4)_<FFF>_n-4 | FA(22:1)_<>_n-6 | FA(22:2)_<F>_n-6 | FA(22:6)_<FFFFF>_n-6 | FA(24:1)_<>_n-8,25464.0,0.0684451977812005,0.05246666666666666,1336.0112,group_by_lipid,4
FA(20:4)_<BFF>_n-4 ,7.801066666666667,1249023.0,31,194,FAME_on,435.4 -> 183.0,FAME,435.4,183.0,20:4,FA,FA(18:2)_<B>_n-2 | FA(18:3)_<BF>_n-2 | FA(20:2)_<B>_n-4 | FA(20:3)_<BF>_n-4 | FA(20:4)_<BFF>_n-4 | FA(20:5)_<BFFF>_n-4 | FA(22:2)_<B>_n-6 | FA(22:6)_<BFFFF>_n-6,1249023.0,0.10992958252344062,0.1311666666666662,163830.18349999943,group_by_lipid,4
FA(20:4)_<FFF>_n-5 ,7.592583333333334,72011.0,29,209,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:4,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,72011.0,0.09963416011771568,0.10493333333333332,7556.354266666666,group_by_lipid,5
FA(20:4)_<BBF>_n-5 ,7.619716666666667,7728.0,27,186,FAME_on,419.3 -> 183.0,FAME,419.3,183.0,20:4,FA,FA(18:3)_<BB>_n-3 | FA(20:3)_<BB>_n-5 | FA(20:4)_<BBF>_n-5 | FA(20:5)_<BBFF>_n-5 | FA(22:6)_<BBFFF>_n-7,7728.0,0.1066967337804895,0.10493333333333332,810.9247999999999,group_by_lipid,5
FA(20:4)_<FFF>_n-6 ,7.305383333333333,842123.0,26,210,FAME_on,409.4 -> 183.0,FAME,409.4,183.0,20:4,FA,FA(15:0) | FA(16:1)_<>_n-2 | FA(17:1)_<>_n-3 | FA(18:1)_<>_n-4 | FA(18:2)_<F>_n-4 | FA(18:3)_<FF>_n-4 | FA(20:1)_<>_n-6 | FA(20:2)_<F>_n-6 | FA(20:3)_<FF>_n-6 | FA(20:4)_<FFF>_n-6 | FA(20:5)_<FFFF>_n-6 | FA(22:1)_<>_n-8 | FA(22:2)_<F>_n-8 | FA(22:6)_<FFFFF>_n-8 | FA(24:1)_<>_n-10,842123.0,0.12058536061078666,0.1311666666666662,110458.46683333295,group_by_lipid,6
FA(20:4)_<BFF>_n-6 ,7.2796,1365.0,25,196,FAME_on,407.4 -> 183.0,FAME,407.4,183.0,20:4,FA,FA(18:2)_<B>_n-4 | FA(18:3)_<BF>_n-4 | FA(20:2)_<B>_n-6 | FA(20:3)_<BF>_n-6 | FA(20:4)_<BFF>_n-6 | FA(20:5)_<BFFF>_n-6 | FA(22:2)_<B>_n-8 | FA(22:6)_<BFFFF>_n-8,1365.0,0.002491268269681467,0.07824999999999971,106.8112499999996,group_by_lipid,6
FA(20:4)_<BFF>_n-6 ,7.5944,1911.0,25,196,FAME_on,407.4 -> 183.0,FAME,407.4,183.0,20:4,FA,FA(18:2)_<B>_n-4 | FA(18:3)_<BF>_n-4 | FA(20:2)_<B>_n-6 | FA(20:3)_<BF>_n-6 | FA(20:4)_<BFF>_n-6 | FA(20:5)_<BFFF>_n-6 | FA(22:2)_<B>_n-8 | FA(22:6)_<BFFFF>_n-8,1911.0,0.004373402878078061,0.13071666666666637,249.79954999999944,group_by_lipid,6
FA(20:4)_<BBF>_n-6 ,7.595316666666667,7133.0,23,187,FAME_on,405.2 -> 183.0,FAME,405.2,183.0,20:4,FA,FA(18:3)_<BB>_n-4 | FA(20:3)_<BB>_n-6 | FA(20:4)_<BBF>_n-6 | FA(20:5)_<BBFF>_n-6 | FA(22:6)_<BBFFF>_n-8,7133.0,0.11747114759840968,0.10493333333333332,748.4894666666665,group_by_lipid,6
FA(20:4)_<BBB>_n-6 ,7.622000000000001,184445.0,22,182,FAME_on,403.2 -> 183.0,FAME,403.2,183.0,20:4,FA,FA(20:4)_<BBB>_n-6 | FA(20:5)_<BBBF>_n-6 | FA(22:6)_<BBBFF>_n-8,184445.0,0.10392965318492298,0.10493333333333332,19354.428666666663,group_by_lipid,6
FA(20:4)_<FFF>_n-7 ,7.569983333333334,4958.0,21,211,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,20:4,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,4958.0,0.09764780541712988,0.10493333333333332,520.2594666666666,group_by_lipid,7
FA(20:4)_<BFF>_n-7 ,7.596666666666667,1267.0,20,197,FAME_on,393.4 -> 183.0,FAME,393.4,183.0,20:4,FA,FA(18:2)_<B>_n-5 | FA(18:3)_<BF>_n-5 | FA(20:2)_<B>_n-7 | FA(20:3)_<BF>_n-7 | FA(20:4)_<BFF>_n-7 | FA(20:5)_<BFFF>_n-7 | FA(22:2)_<B>_n-9 | FA(22:6)_<BFFFF>_n-9,1267.0,0.13580792893478652,0.13114999999999988,166.16704999999985,group_by_lipid,7
FA(20:4)_<BBB>_n-7 ,7.5709,160292.0,19,183,FAME_on,389.3 -> 183.0,FAME,389.3,183.0,20:4,FA,FA(20:4)_<BBB>_n-7 | FA(20:5)_<BBBF>_n-7 | FA(22:6)_<BBBFF>_n-9,160292.0,0.10007414558853596,0.10493333333333332,16819.973866666664,group_by_lipid,7
FA(20:4)_<FFF>_n-8 ,7.597583333333334,3709.0,18,212,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,20:4,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,3709.0,0.13355578211156263,0.1311666666666662,486.49716666666495,group_by_lipid,8
FA(20:4)_<FFF>_n-8 ,7.833683333333334,1249.0,18,212,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,20:4,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,1249.0,0.06799455886091928,0.05246666666666666,65.53086666666665,group_by_lipid,8
FA(20:4)_<BFF>_n-8 ,7.5718000000000005,335155.0,17,198,FAME_on,379.3 -> 183.0,FAME,379.3,183.0,20:4,FA,FA(18:2)_<B>_n-6 | FA(18:3)_<BF>_n-6 | FA(20:2)_<B>_n-8 | FA(20:3)_<BF>_n-8 | FA(20:4)_<BFF>_n-8 | FA(20:5)_<BFFF>_n-8 | FA(22:2)_<B>_n-10 | FA(22:6)_<BFFFF>_n-10,335155.0,0.09700573952015047,0.10493333333333332,35168.93133333333,group_by_lipid,8
FA(20:4)_<BBF>_n-8 ,7.572266666666667,2498.0,16,188,FAME_on,377.2 -> 183.0,FAME,377.2,183.0,20:4,FA,FA(18:3)_<BB>_n-6 | FA(20:3)_<BB>_n-8 | FA(20:4)_<BBF>_n-8 | FA(20:5)_<BBFF>_n-8 | FA(22:6)_<BBFFF>_n-10,2498.0,0.1077778052157013,0.10493333333333332,262.1234666666666,group_by_lipid,8
FA(20:4)_<BBF>_n-8 ,7.755883333333334,1010.0,16,188,FAME_on,377.2 -> 183.0,FAME,377.2,183.0,20:4,FA,FA(18:3)_<BB>_n-6 | FA(20:3)_<BB>_n-8 | FA(20:4)_<BBF>_n-8 | FA(20:5)_<BBFF>_n-8 | FA(22:6)_<BBFFF>_n-10,1010.0,0.057594293817357825,0.05245000000000033,52.97450000000033,group_by_lipid,8
FA(20:4)_<FFF>_n-9 ,7.59895,4859.0,15,213,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:4,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,4859.0,0.1313453428804306,0.1311666666666662,637.3388333333311,group_by_lipid,9
FA(20:4)_<BFF>_n-9 ,7.573166666666667,7212.0,14,199,FAME_on,365.2 -> 183.0,FAME,365.2,183.0,20:4,FA,FA(18:2)_<B>_n-7 | FA(18:3)_<BF>_n-7 | FA(20:2)_<B>_n-9 | FA(20:3)_<BF>_n-9 | FA(20:4)_<BFF>_n-9 | FA(20:5)_<BFFF>_n-9 | FA(22:2)_<B>_n-11 | FA(22:6)_<BFFFF>_n-11,7212.0,0.10639839040365051,0.10493333333333332,756.7792,group_by_lipid,9
FA(20:4)_<BFF>_n-9 ,7.8617333333333335,3198.0,14,199,FAME_on,365.2 -> 183.0,FAME,365.2,183.0,20:4,FA,FA(18:2)_<B>_n-7 | FA(18:3)_<BF>_n-7 | FA(20:2)_<B>_n-9 | FA(20:3)_<BF>_n-9 | FA(20:4)_<BFF>_n-9 | FA(20:5)_<BFFF>_n-9 | FA(22:2)_<B>_n-11 | FA(22:6)_<BFFFF>_n-11,3198.0,0.09578491326862382,0.07870000000000044,251.6826000000014,group_by_lipid,9
FA(20:4)_<BBF>_n-9 ,7.626083333333334,217272.0,13,189,FAME_on,363.3 -> 183.0,FAME,363.3,183.0,20:4,FA,FA(18:3)_<BB>_n-7 | FA(20:3)_<BB>_n-9 | FA(20:4)_<BBF>_n-9 | FA(20:5)_<BBFF>_n-9 | FA(22:6)_<BBFFF>_n-11,217272.0,0.10212424266503393,0.10493333333333332,22799.0752,group_by_lipid,9
FA(20:4)_<FFF>_n-10 ,7.574083333333333,2164.0,12,200,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,20:4,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,2164.0,0.07551666189399407,0.07870000000000044,170.30680000000095,group_by_lipid,10
FA(20:4)_<FFF>_n-10 ,7.810166666666667,398124.0,12,200,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,20:4,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,398124.0,0.10547134318381408,0.10493333333333332,41776.47839999999,group_by_lipid,10
FA(20:4)_<BBF>_n-10 ,7.574533333333334,216939.0,11,184,FAME_on,349.2 -> 183.0,FAME,349.2,183.0,20:4,FA,FA(18:3)_<BB>_n-8 | FA(20:3)_<BB>_n-10 | FA(20:4)_<BBF>_n-10 | FA(20:5)_<BBFF>_n-10 | FA(22:6)_<BBFFF>_n-12,216939.0,0.09570204045029407,0.10493333333333332,22764.1324,group_by_lipid,10
FA(20:4)_<FFF>_n-11 ,7.574983333333334,203691.0,10,201,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,20:4,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,203691.0,0.09388860823760938,0.10493333333333332,21373.975599999998,group_by_lipid,11
FA(20:4)_<BFF>_n-11 ,7.575433333333334,3277.0,9,190,FAME_on,337.2 -> 183.0,FAME,337.2,183.0,20:4,FA,FA(18:2)_<B>_n-9 | FA(18:3)_<BF>_n-9 | FA(20:2)_<B>_n-11 | FA(20:3)_<BF>_n-11 | FA(20:4)_<BFF>_n-11 | FA(20:5)_<BFFF>_n-11 | FA(22:2)_<B>_n-13 | FA(22:6)_<BFFFF>_n-13,3277.0,0.11471150107700781,0.10493333333333332,343.8665333333333,group_by_lipid,11
FA(20:4)_<FFF>_n-12 ,7.5758833333333335,4297.0,8,202,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,20:4,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,4297.0,0.10904635077863382,0.10493333333333332,450.89853333333326,group_by_lipid,12
FA(20:4)_<FFF>_n-12 ,7.811983333333334,1771.0,8,202,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,20:4,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,1771.0,0.06335493292361119,0.05246666666666666,92.91846666666666,group_by_lipid,12
FA(20:4)_<BFF>_n-12 ,7.628816666666667,222133.0,7,191,FAME_on,323.2 -> 183.0,FAME,323.2,183.0,20:4,FA,FA(18:2)_<B>_n-10 | FA(18:3)_<BF>_n-10 | FA(20:2)_<B>_n-12 | FA(20:3)_<BF>_n-12 | FA(20:4)_<BFF>_n-12 | FA(20:5)_<BFFF>_n-12 | FA(22:2)_<B>_n-14 | FA(22:6)_<BFFFF>_n-14,222133.0,0.10090450370116097,0.10493333333333332,23309.15613333333,group_by_lipid,12
FA(20:4)_<FFF>_n-13 ,7.603033333333333,3676.0,6,203,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,20:4,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,3676.0,0.11761865369018454,0.10493333333333332,385.7349333333333,group_by_lipid,13
