Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,Name,Type,Sex,experiment,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain
CAR(22:5),474.4,85.1,4154.0202713012695,474.4 -> 85.1,CAR,AC_C-1BMVF_N1_daneman_lab_11_21_23,C-1BMVF,p2-a1,C-1,BMV,F,C,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:4)_QUAL,476.4,60.1,8530.400550842285,476.4 -> 60.1,CAR,AC_C-1BMVF_N1_daneman_lab_11_21_23,C-1BMVF,p2-a1,C-1,BMV,F,C,AC,0.0,CAR,CAR,4,(22:4),None
CAR(22:4),476.4,85.1,5593.260429382324,476.4 -> 85.1,CAR,AC_C-1BMVF_N1_daneman_lab_11_21_23,C-1BMVF,p2-a1,C-1,BMV,F,C,AC,1132.9801483154297,CAR,CAR,4,(22:4),None
CAR(22:2)_QUAL,480.4,60.1,9527.440727233887,480.4 -> 60.1,CAR,AC_C-1BMVF_N1_daneman_lab_11_21_23,C-1BMVF,p2-a1,C-1,BMV,F,C,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:2),480.4,85.1,4520.860328674316,480.4 -> 85.1,CAR,AC_C-1BMVF_N1_daneman_lab_11_21_23,C-1BMVF,p2-a1,C-1,BMV,F,C,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:0)_QUAL,484.4,60.1,5262.660331726074,484.4 -> 60.1,CAR,AC_C-1BMVF_N1_daneman_lab_11_21_23,C-1BMVF,p2-a1,C-1,BMV,F,C,AC,0.0,CAR,CAR,0,(22:0),None
CAR(22:0),484.4,85.1,4830.740352630615,484.4 -> 85.1,CAR,AC_C-1BMVF_N1_daneman_lab_11_21_23,C-1BMVF,p2-a1,C-1,BMV,F,C,AC,0.0,CAR,CAR,0,(22:0),None
CAR(26:0)_QUAL,540.5,60.1,4786.640369415283,540.5 -> 60.1,CAR,AC_C-1BMVF_N1_daneman_lab_11_21_23,C-1BMVF,p2-a1,C-1,BMV,F,C,AC,0.0,CAR,CAR,0,(26:0),None
CAR(26:0),540.5,85.1,8176.960559844971,540.5 -> 85.1,CAR,AC_C-1BMVF_N1_daneman_lab_11_21_23,C-1BMVF,p2-a1,C-1,BMV,F,C,AC,0.0,CAR,CAR,0,(26:0),None
CAR_QUAL,162.2,60.1,2272.9801712036133,162.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,None,None
CAR,162.2,85.1,3006.0402069091797,162.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,417.32004165649414,CAR,CAR,0,None,None
CAR(2:0)_QUAL,204.1,60.1,2538.8001823425293,204.1 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(2:0),None
CAR(2:0),204.1,85.1,220700.4169807434,204.1 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(2:0),None
CAR(3:1)_QUAL,216.1,60.1,2312.9601707458496,216.1 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(3:1),None
CAR(3:1),216.1,85.1,21240.461582183838,216.1 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,795.2401924133301,CAR,CAR,1,(3:1),None
CAR(3:0)_QUAL,218.1,60.1,2200.6401596069336,218.1 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(3:0),None
CAR(3:0),218.1,85.1,10268.460678100586,218.1 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,1177.4201126098633,CAR,CAR,0,(3:0),None
CAR(4:1)_QUAL,230.1,60.1,2475.360179901123,230.1 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(4:1),None
CAR(4:1),230.1,85.1,22295.961456298828,230.1 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(4:1),None
CAR(4:0)_QUAL,232.2,60.1,1987.3801536560059,232.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(4:0),None
CAR(4:0),232.2,85.1,19425.1413230896,232.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,411.7799186706543,CAR,CAR,0,(4:0),None
CAR(5:1)_QUAL,244.2,60.1,3686.6202392578125,244.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(5:1),None
CAR(5:1),244.2,85.1,32497.6623878479,244.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(5:1),None
CAR(5:0)_QUAL,246.2,60.1,2109.1001625061035,246.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,241.00004959106445,CAR,CAR,0,(5:0),None
CAR(5:0),246.2,85.1,8108.440502166748,246.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,493.4399223327637,CAR,CAR,0,(5:0),None
CAR(6:1)_QUAL,258.2,60.1,3667.4802742004395,258.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(6:1),None
CAR(6:1),258.2,85.1,18136.821296691895,258.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,760.5400238037109,CAR,CAR,1,(6:1),None
CAR(6:0)_QUAL,260.2,60.1,3020.400215148926,260.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(6:0),None
CAR(6:0),260.2,85.1,5456.780418395996,260.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(6:0),None
CAR(7:0)_QUAL,274.2,60.1,3313.3802185058594,274.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(7:0),None
CAR(7:0),274.2,85.1,4796.780372619629,274.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(7:0),None
CAR(8:1)_QUAL,286.2,60.1,5289.800323486328,286.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(8:1),None
CAR(8:1),286.2,85.1,4967.800350189209,286.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(8:1),None
CAR(8:0)_QUAL,288.2,60.1,2864.62020111084,288.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(8:0),None
CAR(8:0),288.2,85.1,4555.660346984863,288.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(8:0),None
CAR(9:0)_QUAL,302.2,60.1,3706.9602546691895,302.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(9:0),None
CAR(9:0),302.2,85.1,3534.900249481201,302.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,148.0000228881836,CAR,CAR,0,(9:0),None
CAR(10:3)_QUAL,310.2,60.1,5106.460369110107,310.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,3,(10:3),None
CAR(10:3),310.2,85.1,7520.62056350708,310.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,3,(10:3),None
CAR(10:2)_QUAL,312.2,60.1,26743.22173309326,312.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(10:2),None
CAR(10:2),312.2,85.1,4407.040309906006,312.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(10:2),None
CAR(10:1)_QUAL,314.2,60.1,4411.720287322998,314.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(10:1),None
CAR(10:1),314.2,85.1,5044.020389556885,314.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(10:1),None
CAR(10:0)_QUAL,316.2,60.1,17154.961280822754,316.2 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(10:0),None
CAR(10:0),316.2,85.1,3072.320209503174,316.2 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(10:0),None
CAR(11:0)_QUAL,330.3,60.1,5858.460426330566,330.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(11:0),None
CAR(11:0),330.3,85.1,3767.4002685546875,330.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(11:0),None
CAR(12:0)_QUAL,344.3,60.1,6152.660449981689,344.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,80.31995010375977,CAR,CAR,0,(12:0),None
CAR(12:0),344.3,85.1,2407.3601684570312,344.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(12:0),None
CAR(14:2)_QUAL,368.3,60.1,64399.72420883179,368.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(14:2),None
CAR(14:2),368.3,85.1,4912.820365905762,368.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(14:2),None
CAR(14:1)_QUAL,370.3,60.1,7491.900577545166,370.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(14:1),None
CAR(14:1),370.3,85.1,8362.560638427734,370.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(14:1),None
CAR(14:0)_QUAL,372.3,60.1,8198.540519714355,372.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(14:0),None
CAR(14:0),372.3,85.1,3864.4002571105957,372.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,124.5799674987793,CAR,CAR,0,(14:0),None
CAR(16:2)_QUAL,396.3,60.1,4448.420303344727,396.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(16:2),None
CAR(16:2),396.3,85.1,4416.520263671875,396.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(16:2),None
CAR(16:1)_QUAL,398.3,60.1,7483.840553283691,398.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(16:1),None
CAR(16:1),398.3,85.1,4300.260299682617,398.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(16:1),None
CAR(16:0)_QUAL,400.3,60.1,8535.06063079834,400.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(16:0),None
CAR(16:0),400.3,85.1,3083.840217590332,400.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(16:0),None
CAR(17:0)_QUAL,414.4,60.1,10426.28076171875,414.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(17:0),None
CAR(17:0),414.4,85.1,17942.92130279541,414.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(17:0),None
CAR(18:4)_QUAL,420.3,60.1,9712.900672912598,420.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,4,(18:4),None
CAR(18:4),420.3,85.1,8267.760604858398,420.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,4,(18:4),None
CAR(18:3)_QUAL,422.3,60.1,8608.680564880371,422.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,3,(18:3),None
CAR(18:3),422.3,85.1,6821.2405128479,422.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,246.76006698608398,CAR,CAR,3,(18:3),None
CAR(18:2)_QUAL,424.3,60.1,6603.440490722656,424.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(18:2),None
CAR(18:2),424.3,85.1,9196.300689697266,424.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(18:2),None
CAR(18:1)_QUAL,426.4,60.1,9939.320709228516,426.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:1),426.4,85.1,3997.4802589416504,426.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:0)_QUAL,428.4,60.1,7738.800548553467,428.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(18:0),None
CAR(18:0),428.4,85.1,7509.680545806885,428.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(18:0),None
CAR(20:4)_QUAL,448.3,60.1,6855.480438232422,448.3 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:4),448.3,85.1,3361.560245513916,448.3 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:2)_QUAL,452.4,60.1,6157.000385284424,452.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,110.15997695922852,CAR,CAR,2,(20:2),None
CAR(20:2),452.4,85.1,7556.7805099487305,452.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:1)_QUAL,454.4,60.1,5721.640354156494,454.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(20:1),None
CAR(20:1),454.4,85.1,5632.040382385254,454.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,1,(20:1),None
CAR(20:0)_QUAL,456.4,60.1,11758.38088607788,456.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,775.2400932312012,CAR,CAR,0,(20:0),None
CAR(20:0),456.4,85.1,3385.8802528381348,456.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(20:0),None
CAR(22:6)_QUAL,472.4,60.1,9155.920600891113,472.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:6),472.4,85.1,6251.7404861450195,472.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:5)_QUAL,474.4,60.1,18552.18128967285,474.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:5),474.4,85.1,4036.540256500244,474.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:4)_QUAL,476.4,60.1,9246.000591278076,476.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,4,(22:4),None
CAR(22:4),476.4,85.1,4637.500305175781,476.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,177.22002410888672,CAR,CAR,4,(22:4),None
CAR(22:2)_QUAL,480.4,60.1,9915.780662536621,480.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:2),480.4,85.1,3948.5202674865723,480.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:0)_QUAL,484.4,60.1,6040.760440826416,484.4 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(22:0),None
CAR(22:0),484.4,85.1,4523.340286254883,484.4 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(22:0),None
CAR(26:0)_QUAL,540.5,60.1,4560.000301361084,540.5 -> 60.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(26:0),None
CAR(26:0),540.5,85.1,7991.740581512451,540.5 -> 85.1,CAR,AC_C-1BrainF_N1_daneman_lab_11_21_23,C-1BrainF,P1-A3,C-1,Brain,F,C,AC,0.0,CAR,CAR,0,(26:0),None
CAR_QUAL,162.2,60.1,2424.460163116455,162.2 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,0,None,None
CAR,162.2,85.1,3090.4802207946777,162.2 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,501.7600555419922,CAR,CAR,0,None,None
CAR(2:0)_QUAL,204.1,60.1,2439.0801734924316,204.1 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,0,(2:0),None
CAR(2:0),204.1,85.1,228020.4748954773,204.1 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,0,(2:0),None
CAR(3:1)_QUAL,216.1,60.1,2771.420181274414,216.1 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,241.9599952697754,CAR,CAR,1,(3:1),None
CAR(3:1),216.1,85.1,22190.08164215088,216.1 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,1744.860252380371,CAR,CAR,1,(3:1),None
CAR(3:0)_QUAL,218.1,60.1,2480.3601684570312,218.1 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,0,(3:0),None
CAR(3:0),218.1,85.1,8492.360591888428,218.1 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,0,(3:0),None
CAR(4:1)_QUAL,230.1,60.1,2822.6801795959473,230.1 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,1,(4:1),None
CAR(4:1),230.1,85.1,20132.22163772583,230.1 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,1,(4:1),None
CAR(4:0)_QUAL,232.2,60.1,1859.4401397705078,232.2 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,0,(4:0),None
CAR(4:0),232.2,85.1,18906.101364135742,232.2 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,0,(4:0),None
CAR(5:1)_QUAL,244.2,60.1,3922.460262298584,244.2 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,1,(5:1),None
CAR(5:1),244.2,85.1,33668.48208236694,244.2 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,1,(5:1),None
CAR(5:0)_QUAL,246.2,60.1,2154.380153656006,246.2 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,286.2800407409668,CAR,CAR,0,(5:0),None
CAR(5:0),246.2,85.1,7889.3806076049805,246.2 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,274.3800277709961,CAR,CAR,0,(5:0),None
CAR(6:1)_QUAL,258.2,60.1,3556.2802391052246,258.2 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,1,(6:1),None
CAR(6:1),258.2,85.1,17402.98120880127,258.2 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,26.699935913085938,CAR,CAR,1,(6:1),None
CAR(6:0)_QUAL,260.2,60.1,2814.500217437744,260.2 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,0,(6:0),None
CAR(6:0),260.2,85.1,6150.820461273193,260.2 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,567.6600532531738,CAR,CAR,0,(6:0),None
CAR(7:0)_QUAL,274.2,60.1,2930.280200958252,274.2 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,0,(7:0),None
CAR(7:0),274.2,85.1,5153.840377807617,274.2 -> 85.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,0,(7:0),None
CAR(8:1)_QUAL,286.2,60.1,5158.300369262695,286.2 -> 60.1,CAR,AC_C-1LiverF_N1_daneman_lab_11_21_23,C-1LiverF,P1-B7,C-1,Liver,F,C,AC,0.0,CAR,CAR,1,(8:1),None
