,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition,OzESI_Intensity,Retention_Time,n-7,n-9,n-10,n-12,db_pos
10581,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10582,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10583,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10584,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10585,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10586,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10587,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10588,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10589,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10590,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10591,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10592,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10593,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10594,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10595,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10596,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10597,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10598,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10599,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10600,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10601,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10602,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10603,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10604,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10605,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10606,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10607,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10608,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10609,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10610,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10611,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10612,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10613,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10614,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10615,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10616,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10617,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10618,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10619,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10620,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10621,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10622,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10623,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10624,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10625,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10626,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10627,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10628,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10629,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10630,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10631,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10632,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10633,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10634,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10635,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10636,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10637,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10638,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10639,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10640,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10641,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10642,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10643,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10644,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10645,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10646,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10647,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10648,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,n-9
10649,"[TG(55:8),TG(54:1)]_FA18:1",796.7,607.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,796.7 -> 607.5,36064.0,17.25,714.7,686.7,672.7,644.7,n-9
10650,"[TG(55:8),TG(54:1)]_FA18:1",796.7,607.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,796.7 -> 607.5,36064.0,17.25,714.7,686.7,672.7,644.7,n-9
10651,"[TG(55:8),TG(54:1)]_FA18:1",796.7,607.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,796.7 -> 607.5,36064.0,17.25,714.7,686.7,672.7,644.7,n-9
10652,"[TG(55:8),TG(54:1)]_FA18:1",796.7,607.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,796.7 -> 607.5,36064.0,17.25,714.7,686.7,672.7,644.7,n-9
10653,"[TG(55:8),TG(54:1)]_FA18:1",796.7,607.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,796.7 -> 607.5,36064.0,17.25,714.7,686.7,672.7,644.7,n-9
10654,"[TG(56:10),TG(55:3)]_FA18:1",806.7,617.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,806.7 -> 617.5,12776.0,15.76,724.7,696.7,682.7,654.7,n-9
10655,"[TG(56:7),TG(55:0)]_FA18:1",812.8,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,31892.0,12.74,730.8,702.8,688.8,660.8,n-9
10656,"[TG(56:7),TG(55:0)]_FA16:1",812.8,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,31892.0,12.74,730.8,702.8,688.8,660.8,n-9
10657,"[TG(56:7),TG(55:0)]_FA18:1",812.8,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,31892.0,12.74,730.8,702.8,688.8,660.8,n-9
10658,"[TG(56:7),TG(55:0)]_FA16:1",812.8,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,31892.0,12.74,730.8,702.8,688.8,660.8,n-9
10659,"[TG(56:7),TG(55:0)]_FA18:1",812.8,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,31892.0,12.74,730.8,702.8,688.8,660.8,n-9
10660,"[TG(56:7),TG(55:0)]_FA16:1",812.8,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,31892.0,12.74,730.8,702.8,688.8,660.8,n-9
10661,"[TG(56:7),TG(55:0)]_FA18:1",812.8,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,31892.0,12.74,730.8,702.8,688.8,660.8,n-9
10662,"[TG(56:7),TG(55:0)]_FA18:1",812.8,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,31892.0,12.74,730.8,702.8,688.8,660.8,n-9
10663,"[TG(56:7),TG(55:0)]_FA16:1",812.8,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,31892.0,12.74,730.8,702.8,688.8,660.8,n-9
10664,[TG(56:6)]_FA18:1,814.7,625.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,814.7 -> 625.5,42494.0,14.25,732.7,704.7,690.7,662.7,n-9
10665,[TG(56:6)]_FA18:1,814.7,625.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,814.7 -> 625.5,42494.0,14.25,732.7,704.7,690.7,662.7,n-9
10666,[TG(56:6)]_FA18:1,814.7,625.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,814.7 -> 625.5,42494.0,14.25,732.7,704.7,690.7,662.7,n-9
10667,[TG(56:6)]_FA18:1,814.7,625.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,814.7 -> 625.5,42494.0,14.25,732.7,704.7,690.7,662.7,n-9
10668,[TG(56:6)]_FA18:1,814.7,625.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,814.7 -> 625.5,42494.0,14.25,732.7,704.7,690.7,662.7,n-9
10669,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10670,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10671,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10672,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10673,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10674,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10675,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10676,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10677,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10678,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10679,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10680,"[TG(57:12),TG(56:5)]_FA18:1",816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-9
10681,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10682,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10683,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10684,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10685,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10686,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10687,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10688,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10689,[TG(54:5)]_FA18:1,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,n-7
10690,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10691,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10692,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10693,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10694,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10695,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10696,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10697,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10698,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10699,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10700,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10701,"[TG(57:12),TG(56:5)]_FA18:1",816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-9
10702,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10703,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10704,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10705,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10706,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10707,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10708,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10709,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10710,[TG(54:5)]_FA18:1,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,n-7
10711,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,n-7
10712,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,n-7
10713,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,n-7
10714,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,n-7
10715,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,n-7
10716,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,n-7
10717,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,n-7
10718,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,n-7
10719,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,n-7
10720,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,n-7
