,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Cage,Position,Dilution Factor,Sex2,Sex,Genotype,Brain Region,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain,IDs,Names
951,LPC(17:1)|LPC(O-18:1)|LPC(P-18:0),508.4,184.1,51907.023193359375,508.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,1,(17:1),,"LMGP01050126, LMGP01050002, LMGP01060034, LMGP01060046, LMGP01070009, LMGP01060045, LMGP01060039","PC(17:1(9Z)/0:0), PC(17:1(10Z)/0:0), PC(O-18:1(11Z)/0:0), PC(O-18:1(4Z)/0:0), PC(P-18:0/0:0), PC(O-18:1(3Z)/0:0), PC(O-18:1(9Z)/0:0)"
952,PC(16:0)|PC(O-17:0)|LPC(O-18:0),510.4,184.1,41837.923095703125,510.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,0,(16:0),,"LMGP01010504, LMGP01011251, LMGP01020004, LMGP01020028, LMGP01020024, LMGP01060014","PC(14:0/2:0), PC(8:0/8:0), PC(O-1:0/16:0), PC(O-16:0/1:0), PC(O-15:0/2:0), PC(O-18:0/0:0)"
953,LPC(18:4),516.3,184.1,41977.502990722656,516.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,4,(18:4),,"LMGP01050129, LMGP01050040","PC(18:4(6Z,9Z,12Z,15Z)/0:0), PC(18:4(9E,11E,13E,15E)/0:0)"
954,LPC(18:3),518.3,184.1,50995.36401367188,518.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,3,(18:3),,"LMGP01050038, LMGP01050128","PC(18:3(9Z,12Z,15Z)/0:0), PC(18:3(6Z,9Z,12Z)/0:0)"
955,LPC(18:2)|LPC(P-19:1),520.4,184.1,69793.68530273438,520.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(P-,LPC(P-,2,(18:2),,"LMGP01050034, LMGP01050035","PC(18:2(2E,4E)/0:0), PC(18:2(9Z,12Z)/0:0)"
956,LPC(18:1)|PC(O-18:1)|PC(P-18:0),522.4,184.1,73049.14453125,522.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,1,(18:1),,"LMGP01050114, LMGP01050030, LMGP01050032, LMGP01050082, LMGP01050080, LMGP01050029, LMGP01050079, LMGP01050138, LMGP01030009, LMGP01020147","PC(18:1(9Z)/0:0)[rac], PC(18:1(9E)/0:0), PC(18:1(9Z)/0:0), PC(0:0/18:1(9Z)), PC(0:0/18:1(9E)), PC(18:1(6Z)/0:0), PC(0:0/18:1(6Z)), PC(18:1(11Z)/0:0), PC(P-16:0/2:0), PC(O-16:1(11Z)/2:0)"
957,LPC(18:0)|PC(O-18:0)|LPC(O-19:0),524.4,184.1,77296.1060180664,524.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,0,(18:0),,"LMGP01050026, LMGP01050076, LMGP01020046, LMGP01060017","PC(18:0/0:0), PC(0:0/18:0), PC(O-16:0/2:0), PC(O-19:0/0:0)"
958,LPC(O-20:4),530.4,184.1,80810.56567382812,530.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,4,(O-20:4),,LMGP01060026,None
959,LPC(19:3),532.3,184.1,81286.18536376953,532.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,3,(19:3),,LMGP01050003,"PC(19:3(10Z,13Z,16Z)/0:0)"
960,PC(18:1)|LPC(19:1)|PC(O-19:1)|LPC(P-20:0),536.4,184.1,77970.06512451172,536.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(P-,LPC(P-,1,(18:1),,"LMGP01010693, LMGP01050130, LMGP01050145, LMGP01020070","PC(16:1(9Z)/2:0), PC(19:1(9Z)/0:0), PC(18:0(11cp)/0:0), PC(O-16:0/3:1(2E))"
961,PC(18:0)|LPC(19:0)|PC(O-19:0)|LPC(O-20:0),538.4,184.1,70886.9652709961,538.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,0,(18:0),,"LMGP01010612, LMGP01010989, LMGP01011270, LMGP01050041, LMGP01020084, LMGP01020068, LMGP01020078, LMGP01060041","PC(16:0/2:0), PC(2:0/16:0), PC(9:0/9:0), PC(19:0/0:0), PC(O-18:0/1:0), PC(O-16:0/3:0), PC(O-17:0/2:0), PC(O-20:0/0:0)"
962,LPC(20:5),542.3,184.1,47736.003662109375,542.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,5,(20:5),,LMGP01050050,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/0:0)"
963,LPC(20:4),544.3,184.1,49106.98333740234,544.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,4,(20:4),,"LMGP01050048, LMGP01050121, LMGP01050140","PC(20:4(5Z,8Z,11Z,14Z)/0:0), PC(0:0/20:4(5Z,8Z,11Z,14Z)), PC(20:4(8Z,11Z,14Z,17Z)/0:0)"
964,LPC(20:3),546.4,184.1,48541.02307128906,546.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,3,(20:3),,"LMGP01050133, LMGP01050139","PC(20:3(8Z,11Z,14Z)/0:0), PC(20:3(5Z,8Z,11Z)/0:0)"
965,LPC(20:2)|PC(O-20:2),548.4,184.1,49336.74334716797,548.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,2,(20:2),,"LMGP01050132, LMGP01020158","PC(20:2(11Z,14Z)/0:0), PC(O-18:2(9Z,12Z)/2:0)"
966,PC(19:1)|LPC(20:1)|PC(O-20:1)|PC(P-20:0),550.4,184.1,49569.9833984375,550.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,1,(19:1),,"LMGP01010668, LMGP01050131, LMGP01050047, LMGP01050146, LMGP01030011, LMGP01020150, LMGP01020154","PC(16:0/3:1(2E)), PC(20:1(11Z)/0:0), PC(20:1(9Z)/0:0), PC(20:1(13Z)/0:0), PC(P-18:0/2:0), PC(O-18:1(10E)/2:0), PC(O-18:1(9Z)/2:0)"
967,PC(19:0)|LPC(20:0)|PC(O-20:0),552.4,184.1,57050.34393310547,552.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,0,(19:0),,"LMGP01010666, LMGP01010714, LMGP01050045, LMGP01020094, LMGP01020072","PC(16:0/3:0), PC(17:0/2:0), PC(20:0/0:0), PC(O-18:0/2:0), PC(O-16:0/4:0)"
968,PC(20:4)|LPC(21:4),558.4,184.1,167524.0714111328,558.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,4,(20:4),,"LMGP01011236, LMGP01050004","PC(6:2(3E,5E)/14:2(11E,13E)), PC(21:4(6Z,9Z,12Z,15Z)/0:0)"
969,PC(20:1)|PC(O-21:1),564.4,184.1,185995.37353515625,564.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(O-,PC(O-,1,(20:1),,"LMGP01010878, LMGP01010900, LMGP01010991, LMGP01020114","PC(18:1(9E)/2:0), PC(18:1(9Z)/2:0), PC(2:0/18:1(9Z)), PC(O-18:0/3:1(2E))"
970,PC(20:0)|LPC(21:0)|PC(O-21:0),566.4,184.1,186638.75646972656,566.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,0,(20:0),,"LMGP01010669, LMGP01010380, LMGP01010779, LMGP01010990, LMGP01050051, LMGP01020074, LMGP01020118, LMGP01020112","PC(16:0/4:0), PC(10:0/10:0), PC(18:0/2:0), PC(2:0/18:0), PC(21:0/0:0), PC(O-16:0/5:0), PC(O-19:0/2:0), PC(O-18:0/3:0)"
971,LPC(22:6),568.3,184.1,215034.1138916016,568.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,6,(22:6),,LMGP01050056,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)"
972,LPC(22:5),570.4,184.1,235799.1552734375,570.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,5,(22:5),,"LMGP01050142, LMGP01050143","PC(22:5(4Z,7Z,10Z,13Z,16Z)/0:0), PC(22:5(7Z,10Z,13Z,16Z,19Z)/0:0)"
973,LPC(22:4),572.4,184.1,241431.71850585935,572.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,4,(22:4),,LMGP01050124,"PC(22:4(7Z,10Z,13Z,16Z)/0:0)"
974,LPC(22:2),576.4,184.1,138519.96948242188,576.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,2,(22:2),,LMGP01050135,"PC(22:2(13Z,16Z)/0:0)"
975,PC(21:1)|LPC(22:1),578.4,184.1,132109.9892578125,578.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,1,(21:1),,"LMGP01010673, LMGP01010830, LMGP01050134, LMGP01050141","PC(16:0/5:1(4E)), PC(18:0/3:1(2E)), PC(22:1(11Z)/0:0), PC(22:1(13Z)/0:0)"
976,PC(21:0)|LPC(22:0)|PC(O-22:0),580.4,184.1,143565.66943359375,580.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,0,(21:0),,"LMGP01010672, LMGP01010978, LMGP01010829, LMGP01011224, LMGP01050053, LMGP01020123, LMGP01020116, LMGP01020075","PC(16:0/5:0), PC(19:0/2:0), PC(18:0/3:0), PC(5:0/16:0), PC(22:0/0:0), PC(O-20:0/2:0), PC(O-18:0/4:0), PC(O-16:0/6:0)"
977,PC(22:1),592.4,184.1,94402.54614257812,592.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,1,(22:1),,"LMGP01010916, LMGP01011221","PC(18:1(9Z)/4:0), PC(4:0/18:1(9Z))"
978,PC(22:0),594.4,184.1,98047.44714355467,594.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,0,(22:0),,"LMGP01010674, LMGP01010407, LMGP01011220, LMGP01012249","PC(16:0/6:0), PC(11:0/11:0), PC(4:0/18:0), PC(10:0/12:0)"
979,LPC(24:1),606.4,184.1,98224.22705078124,606.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,1,(24:1),,LMGP01050144,PC(24:1(15Z)/0:0)
980,LPC(24:0),608.5,184.1,98562.5264892578,608.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,0,(24:0),,LMGP01050057,PC(24:0/0:0)
981,PC(24:0),622.4,184.1,79364.28533935547,622.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,0,(24:0),,"LMGP01011228, LMGP01012250, LMGP01010429","PC(6:0/18:0), PC(10:0/14:0), PC(12:0/12:0)"
982,PC(25:0),636.5,184.1,115220.46899414062,636.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,0,(25:0),,"LMGP01010677, LMGP01011338, LMGP01012252, LMGP01010001","PC(16:0/9:0), PC(13:0/12:0), PC(11:0/14:0), PC(12:0/13:0)"
983,PC(26:1),648.5,184.1,147219.57196044922,648.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,1,(26:1),,"LMGP01011316, LMGP01011379, LMGP01012126","PC(12:0/14:1(9Z)), PC(14:1(9Z)/12:0), PC(10:0/16:1(9Z))"
984,PC(26:0),650.5,184.1,157607.41381835938,650.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,0,(26:0),,"LMGP01010475, LMGP01010388, LMGP01010432, LMGP01010456, LMGP01010725, LMGP01011243, LMGP01012253","PC(14:0/12:0), PC(10:0/16:0), PC(12:0/14:0), PC(13:0/13:0), PC(17:0/9:0), PC(8:0/18:0), PC(16:0/10:0)"
985,PC(27:1)|PC(P-28:0),662.5,184.1,237008.29583740237,662.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(P-,PC(P-,1,(27:1),,"LMGP01011318, LMGP01011340, LMGP01011380, LMGP01011431","PC(12:0/15:1(9Z)), PC(13:0/14:1(9Z)), PC(14:1(9Z)/13:0), PC(15:1(9Z)/12:0)"
986,PC(27:0)|PC(O-28:0),664.5,184.1,244743.81689453125,664.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(O-,PC(O-,0,(27:0),,"LMGP01011244, LMGP01011262, LMGP01011317, LMGP01011339, LMGP01011363, LMGP01011409, LMGP01012251, LMGP01010700, LMGP01020176","PC(8:0/19:0), PC(9:0/18:0), PC(12:0/15:0), PC(13:0/14:0), PC(14:0/13:0), PC(15:0/12:0), PC(11:0/16:0), PC(17:0/10:0), PC(O-16:0/12:0)"
987,PC(28:2),674.5,184.1,279998.5812988281,674.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,2,(28:2),,"LMGP01010393, LMGP01010521, LMGP01010523","PC(10:0/18:2(9Z,12Z)), PC(14:1(9E)/14:1(9E)), PC(14:1(9Z)/14:1(9Z))"
988,PC(28:1)|PC(P-29:0),676.5,184.1,304384.4997558594,676.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(P-,PC(P-,1,(28:1),,"LMGP01010392, LMGP01011319, LMGP01011341, LMGP01011364, LMGP01011381, LMGP01011432, LMGP01011473","PC(10:0/18:1(9Z)), PC(12:0/16:1(9Z)), PC(13:0/15:1(9Z)), PC(14:0/14:1(9Z)), PC(14:1(9Z)/14:0), PC(15:1(9Z)/13:0), PC(16:1(9Z)/12:0)"
989,PC(28:0)|PC(O-29:0),678.5,184.1,304165.765625,678.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(O-,PC(O-,0,(28:0),,"LMGP01010557, LMGP01010390, LMGP01010435, LMGP01010459, LMGP01010528, LMGP01010701, LMGP01010732, LMGP01010986, LMGP01011237, LMGP01011245, LMGP01011263, LMGP01010477, LMGP01010414, LMGP01020177, LMGP01020011","PC(16:0/12:0), PC(10:0/18:0), PC(12:0/16:0), PC(13:0/15:0), PC(15:0/13:0), PC(17:0/11:0), PC(18:0/10:0), PC(19:0/9:0), PC(7:0/21:0), PC(8:0/20:0), PC(9:0/19:0), PC(14:0/14:0), PC(11:0/17:0), PC(O-16:0/13:0), PC(O-14:0/15:0)"
990,PC(29:2)|PC(P-30:1),688.5,184.1,287521.142578125,688.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(P-,PC(P-,2,(29:2),,"LMGP01011551, LMGP01011383, LMGP01011434, LMGP01011322","PC(17:2(9Z,12Z)/12:0), PC(14:1(9Z)/15:1(9Z)), PC(15:1(9Z)/14:1(9Z)), PC(12:0/17:2(9Z,12Z))"
991,PC(29:1)|PC(O-30:1)|PC(P-30:0),690.5,184.1,325512.681640625,690.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(P-,PC(P-,1,(29:1),,"LMGP01010735, LMGP01011343, LMGP01011365, LMGP01011433, LMGP01011474, LMGP01011521, LMGP01011321, LMGP01011382, LMGP01011411, LMGP01020179, LMGP01020014, LMGP01030046, LMGP01030021","PC(18:0/11:1(10E)), PC(13:0/16:1(9Z)), PC(14:0/15:1(9Z)), PC(15:1(9Z)/14:0), PC(16:1(9Z)/13:0), PC(17:1(9Z)/12:0), PC(12:0/17:1(9Z)), PC(14:1(9Z)/15:0), PC(15:0/14:1(9Z)), PC(O-16:0/14:1(9Z)), PC(O-14:0/16:1(9Z)), PC(P-18:0/12:0), PC(P-16:0/14:0)"
992,PC(29:0)|PC(O-30:0),692.6,184.1,340359.34765625,692.6 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(O-,PC(O-,0,(29:0),,"LMGP01010968, LMGP01011246, LMGP01010479, LMGP01011035, LMGP01011264, LMGP01011320, LMGP01011342, LMGP01011410, LMGP01011462, LMGP01011498, LMGP01010394, LMGP01020012, LMGP01020178, LMGP01020193","PC(19:0/10:0), PC(8:0/21:0), PC(14:0/15:0), PC(20:0/9:0), PC(9:0/20:0), PC(12:0/17:0), PC(13:0/16:0), PC(15:0/14:0), PC(16:0/13:0), PC(17:0/12:0), PC(10:0/19:0), PC(O-14:0/16:0), PC(O-16:0/14:0), PC(O-18:0/12:0)"
993,PC(30:4),698.5,184.1,386082.2431640625,698.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,4,(30:4),,"LMGP01011326, LMGP01011700","PC(12:0/18:4(6Z,9Z,12Z,15Z)), PC(18:4(6Z,9Z,12Z,15Z)/12:0)"
994,PC(30:3),700.5,184.1,398892.5035400391,700.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,3,(30:3),,"LMGP01011324, LMGP01011325, LMGP01011640, LMGP01011671","PC(12:0/18:3(6Z,9Z,12Z)), PC(12:0/18:3(9Z,12Z,15Z)), PC(18:3(6Z,9Z,12Z)/12:0), PC(18:3(9Z,12Z,15Z)/12:0)"
995,PC(30:2)|PC(P-31:1),702.5,184.1,357212.16638183594,702.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(P-,PC(P-,2,(30:2),,"LMGP01011323, LMGP01011345, LMGP01011436, LMGP01011476, LMGP01011385, LMGP01011614, LMGP01011552","PC(12:0/18:2(9Z,12Z)), PC(13:0/17:2(9Z,12Z)), PC(15:1(9Z)/15:1(9Z)), PC(16:1(9Z)/14:1(9Z)), PC(14:1(9Z)/16:1(9Z)), PC(18:2(9Z,12Z)/12:0), PC(17:2(9Z,12Z)/13:0)"
996,PC(30:1)|PC(O-31:1)|PC(P-31:0),704.6,184.1,350681.0826416016,704.6 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(P-,PC(P-,1,(30:1),,"LMGP01010440, LMGP01010485, LMGP01011344, LMGP01011384, LMGP01011412, LMGP01011435, LMGP01011463, LMGP01011475, LMGP01011522, LMGP01011595, LMGP01020181, LMGP01030023, LMGP01030047","PC(12:0/18:1(9Z)), PC(14:0/16:1(9Z)), PC(13:0/17:1(9Z)), PC(14:1(9Z)/16:0), PC(15:0/15:1(9Z)), PC(15:1(9Z)/15:0), PC(16:0/14:1(9Z)), PC(16:1(9Z)/14:0), PC(17:1(9Z)/13:0), PC(18:1(9Z)/12:0), PC(O-16:0/15:1(9Z)), PC(P-16:0/15:0), PC(P-18:0/13:0)"
997,PC(30:0)|PC(O-31:0),706.6,184.1,356523.9649658203,706.6 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(O-,PC(O-,0,(30:0),,"LMGP01010969, LMGP01010560, LMGP01010395, LMGP01010416, LMGP01010438, LMGP01010461, LMGP01010530, LMGP01010702, LMGP01010736, LMGP01010995, LMGP01011265, LMGP01010481, LMGP01020180, LMGP01020194","PC(19:0/11:0), PC(16:0/14:0), PC(10:0/20:0), PC(11:0/19:0), PC(12:0/18:0), PC(13:0/17:0), PC(15:0/15:0), PC(17:0/13:0), PC(18:0/12:0), PC(20:0/10:0), PC(9:0/21:0), PC(14:0/16:0), PC(O-16:0/15:0), PC(O-18:0/13:0)"
998,PC(31:4),712.5,184.1,372392.70703125,712.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,4,(31:4),,"LMGP01011351, LMGP01011701","PC(13:0/18:4(6Z,9Z,12Z,15Z)), PC(18:4(6Z,9Z,12Z,15Z)/13:0)"
