lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
Lyso_PC(20:2),-0.25513722297334646,8.245206507104713,0.28006499044056454,0.5966586228644695,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,136069.55029296875,128051.58959960938,140827.11181640625,185696.41137695312,155302.6923828125,133460.63012695312,152447.30981445312,106876.76782608032,203119.8532714844,175075.27172851562,157906.43115234375
Lyso_PC(20:3),-0.2959375350871459,8.224323497676252,0.3766312470258981,0.539411672992231,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,133788.82958984375,128307.84814453124,138788.0498046875,177724.49291992188,148765.6494140625,136521.30932617188,148233.4306640625,108057.30786514282,202325.91479492188,176439.93310546875,150656.23168945312
Lyso_PC(20:4),-0.27583449699422685,8.198076838490397,0.3272749634586489,0.5672681112435498,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,130265.71044921876,126746.53002929688,137497.13061523438,173439.07202148438,149187.95068359375,136148.25024414062,143822.61010742188,102148.78701019289,199529.35424804688,171308.85180664062,152246.89013671875
Lyso_PC(20:5),-0.27644536065538694,8.213056703672155,0.3287239438860752,0.5664114439613452,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,130033.60791015624,128118.92919921876,137083.4091796875,172543.87182617188,153063.05126953125,136600.39135742188,148046.73266601562,105619.70699691772,192322.53369140625,171779.25170898438,159828.591796875
Lyso_PC(21:0),0.2847307736836845,11.988069424684676,0.34869912947397097,0.5548504466190601,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,2412238.256347656,2603843.2265625,3413266.3399658203,2281924.7747802734,2545644.134765625,2679640.8024902344,2748963.807861328,105081.34548568726,2527089.627807617,2349322.855255127,466071.697845459
Lyso_PC(21:4),0.2997224837881309,11.95098713916388,0.38631785981124267,0.5342412690592134,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,2414262.1247558594,2505853.501953125,3358262.9720458984,2266365.541625977,2519705.8090820312,2642582.369750977,2655185.834838867,97761.72693252563,2437389.356628418,2326606.7189331055,326285.36322021484
Lyso_PC(22:0),0.18359704309556615,9.612022231159724,0.14511799756610344,0.7032451272817056,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,469232.0037841797,476372.4255371094,572688.6302490234,407098.6994628906,391518.3835449219,409661.5451660156,518066.68505859375,62502.624294281006,474784.11181640625,447902.2312011719,329044.4461669922
Lyso_PC(22:1),0.19052234890025063,9.597242344452157,0.15626411318771716,0.6926196110454843,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,484824.14709472656,458105.8370361328,563318.5280761719,404924.6215820313,389621.5490722656,404691.5657958984,521809.1654663086,58319.6640663147,485230.8757324219,425362.0205078125,320231.9479980469
Lyso_PC(22:2),0.25927768081389646,10.382505433419732,0.28922176126161503,0.5907196760382764,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,836704.1334228516,824175.38671875,1084849.4591064453,697067.6116943359,753127.8942871094,798549.1349487305,910774.310913086,56907.843631744385,808943.2789306641,756712.5284423828,342298.45959472656
Lyso_PC(22:4),0.2849201519140817,12.117975932852707,0.34916242292456445,0.5545876454677702,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,2672709.381347656,2789486.448486328,3716215.7692871094,2500477.9357910156,2805521.6970214844,2938010.491821289,2952509.9721679688,101029.12980651855,2804442.2380371094,2596138.7495117188,532146.7904052734
Lyso_PC(22:5),0.2806795234342468,12.000239263664378,0.3388623751561681,0.5604866176922308,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,2428149.642578125,2554759.552001953,3418769.010375977,2337554.686767578,2591846.838745117,2749965.2244873047,2700630.61328125,95285.62574768066,2575471.7618408203,2391764.466064453,487090.3118286133
Lyso_PC(22:6),0.2912469398214096,11.990903965223865,0.36481465319229756,0.5458443834143443,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,2468775.3170166016,2612548.2978515625,3345885.7987060547,2270646.189086914,2596805.2248535156,2721886.8592529297,2747483.4591064453,92904.56761169434,2495186.603942871,2345421.868041992,482973.8822021485
Lyso_PC(24:0),0.4002653280142912,11.119411986994962,0.6880073019638075,0.4068429992819922,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,1391959.7025756836,1346838.56640625,1308934.5665283203,1778532.7724609375,1650429.8873291016,1468265.4787597656,1134539.7198486328,44237.36316680908,1433342.056213379,1385462.0940551758,249146.82150268555
Lyso_PC(24:1),0.4073078331285558,11.125940113725033,0.7123501817295619,0.39866471086662175,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,1403475.5137939453,1329922.650024414,1336721.3992919922,1773667.3100585938,1681234.227294922,1471875.2385253906,1122963.7706298828,42183.00256729126,1438057.685974121,1403771.258972168,247757.91528320312
Lyso_PC(3:0),0.270304332380239,11.209539514741959,0.31430900646955706,0.5750479656786787,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,1372757.2396850586,1168281.0025634766,1282095.8279418943,1604079.395477295,1136678.5831604004,972265.647705078,1264337.4810180664,16321.32116317749,1829109.1437683103,1218842.4690246582,1872528.8307800293
Lyso_PC(3:1),0.11653822334516922,10.13506722128303,0.05849280918482691,0.808894172831188,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,432221.3516235352,483601.95223999023,501616.63760375977,1010790.4476013184,596889.5185394287,352601.72232055664,508490.60052490234,12429.800842285156,1194990.3062286377,683363.1746520996,770069.5003662109
Lyso_PC(4:0),-0.20356774601184008,7.005277520563383,0.17836920584704785,0.6727784811623952,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,61377.564208984375,63962.464599609375,61770.48425292969,68432.16400146484,65472.184326171875,60938.10388183594,59463.26428222656,57180.00370788574,63491.98400878906,64561.224609375,70449.044921875
Lyso_PC(5:0),-0.16792364657571152,6.839293508928526,0.12140532075886767,0.7275152758910222,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,59303.704040527344,53582.26354980469,55044.4638671875,56959.944763183594,60787.864013671875,64614.064208984375,60352.72399902344,42157.622829437256,53584.90350341797,51147.44317626953,69228.88464355469
Lyso_PC(6:0),-0.0624378824403382,6.115528934839766,0.016792101404917048,0.896895292931375,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,38708.04284667969,37533.42282104492,35683.06262207031,36738.2223815918,31510.181884765625,32792.86209106445,37720.72253417969,18008.581161499023,42406.683349609375,34598.88244628906,42570.742095947266
Lyso_PC(8:0),0.05615735146809979,6.1023115838850455,0.013583986837659268,0.907216375069251,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,38689.84248352051,33783.38293457031,36511.022064208984,39505.862243652344,32105.46241760254,31205.622314453125,37993.90232849121,13803.220916748049,36254.34196472168,36446.04217529297,49902.683906555176
Lyso_PC(9:0),-0.02875470735698347,6.017653199591995,0.003561627186854821,0.9524110029100922,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PC,34375.482330322266,32896.08251953125,32205.182220458984,35146.50280761719,33030.262298583984,29399.28204345703,31403.7021484375,20586.58145904541,33972.28268432617,31551.982147216797,43231.78256225586
Lyso_PE(12:0) | PE (12:0),0.031889047214002424,6.856025791387721,0.00438060224723813,0.947229648582503,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,76272.92578125,63253.44421386719,65743.14447021484,59698.08410644531,52760.42352294922,58794.72381591797,62948.16412353515,42219.562927246094,51308.763671875,45204.18276977539,61092.42376708984
Lyso_PE(13:0),-0.02761756113925813,5.940251225227002,0.0032854943119104973,0.9542909009313224,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,35162.28259277344,32910.362213134766,33657.00231933594,31376.42250061035,29372.44204711914,28990.161987304688,33368.94271850586,17703.06117248535,33250.40270996094,30601.722366333008,36036.30244445801
Lyso_PE(14:0),0.1296063737148664,7.516534209358343,0.07233968084688058,0.7879601790998424,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,105225.78903198242,106399.66836547852,88292.24551391602,101734.26803588869,91424.90567016602,87729.14474487305,98931.96697998048,21993.901611328125,100187.1277770996,107176.59019470216,134677.56942749023
Lyso_PE(14:1),0.3371118762503194,7.684674122371139,0.4884675513030743,0.4846116921790864,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,105536.00775146484,118369.70628356934,107662.76614379884,172430.7720336914,160771.87063598633,142893.16970825195,87029.46490478516,24867.64151000977,126145.8893737793,107962.28747558594,39678.1423034668
Lyso_PE(15:0),0.2682460810567011,10.050871441400755,0.3095463048630336,0.5779587243029907,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,617717.1797485352,526438.2031555176,527711.8004455566,703773.7184143066,522110.0151367187,445675.5568008423,552928.3476867676,18759.4813079834,752446.0529174805,560778.3286743164,895332.0626068115
Lyso_PE(15:1),0.4497814812134685,8.61118825796122,0.8680240983085241,0.35150290311708515,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,205500.15382385257,229199.08056640625,213566.3357849121,357230.98919677734,331794.5370025635,291437.92320251465,161573.69204711914,17599.621307373047,240560.2325439453,225092.2166748047,31247.9818649292
Lyso_PE(16:0),-0.15400863411098245,9.611550176878348,0.1021327624002879,0.7492850935339475,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,1416.6400985717771,1546.6601104736328,1859.2401275634768,650429.1730041504,638849.5684661865,1457.9801063537598,1483.6201095581057,9967.360530853271,716140.9320068359,770841.7488708496,1477791.6302337646
Lyso_PE(16:1),-0.022880718853091224,4.902919298231854,0.0022547711209881527,0.9621271391578486,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,1566.9000930786133,1451.3201026916504,11271.040828704834,25793.80209350586,26755.581756591797,1678.8801040649414,1421.860080718994,8514.940574645996,25998.841827392574,24123.8217086792,33066.92241668701
Lyso_PE(17:0),0.24788489151318374,6.363952521509021,0.2643756151846901,0.6071298592858426,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,64244.62521362305,56286.38366699219,39003.52229309082,69547.7847366333,38046.06300354004,46134.542877197266,62130.06362915039,9871.360744476318,60365.18435668945,29895.12205505371,8120.740547180176
Lyso_PE(17:1),0.2135418426727129,5.7280570823183945,0.1962497962191918,0.6577650846908328,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,52272.782958984375,45958.362731933594,15430.620975494385,29923.501861572266,29558.881912231445,38675.24255371094,47636.50294494629,2714.660186767578,28049.86210632324,23299.381759643555,1598.3600997924805
Lyso_PE(17:2),0.02272733815212852,5.250467216761858,0.002224917841772367,0.9623785067092705,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,29718.50227355957,31434.182174682617,2052.7201499938965,25840.14178466797,26671.261779785156,28441.662132263184,28862.701904296875,1477.660099029541,26972.162109375,22982.781631469727,1422.240089416504
Lyso_PE(18:0),0.36227098801846974,6.496201507410383,0.5638728797086974,0.45270399572699505,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,53686.18426513672,75823.18524169922,86411.20693969727,30993.92236328125,28960.28219604492,47029.2839050293,50721.58410644531,23118.761688232426,34492.34281921387,26548.48194885254,52732.1637878418
Lyso_PE(18:1),0.06698309952611183,6.062127113519698,0.019325516410390264,0.889437311937067,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,43852.60314941406,48161.62380981445,47098.34313964844,25025.941696166992,21152.701538085938,40955.08262634277,41236.26287841797,23032.521774291992,21164.88134765625,19943.521438598633,38762.44291687012
Lyso_PE(18:2),-0.03661977941652687,6.336600184325239,0.005776532564141235,0.9394163107687552,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,54103.94470214844,52230.68453979492,45779.203300476074,27350.002044677734,26098.101455688477,52668.26428222656,53037.843994140625,18789.481155395508,29145.9423828125,29187.362014770508,63069.78421020508
Lyso_PE(18:3),0.2766194191927301,6.122933554404193,0.3291118554966488,0.5661825283034523,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,47031.46322631836,45012.22296142578,57930.7038269043,19605.181365966797,35611.662506103516,45883.56365966797,45220.30334472656,15673.501068115234,18577.92140197754,21406.421356201172,40781.843017578125
Lyso_PE(19:0),0.11799910983971965,5.994810357335174,0.05996153926093939,0.806556739589258,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,41758.44305419922,37557.742584228516,59140.383697509766,2011.3601570129397,35685.502532958984,41702.543212890625,38341.44256591797,21300.421630859375,12631.180755615234,20793.961639404297,40591.5235748291
Lyso_PE(19:1),-0.20627240755450743,5.914471865493542,0.1831244563591099,0.6687017687669556,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,42099.18292236328,37023.80255126953,34621.6025390625,10067.180702209473,22721.621643066406,38095.96304321289,39481.162658691406,21228.681549072266,19536.441661834717,22752.441528320312,43139.00271606445
Lyso_PE(20:0),0.2405033369609928,6.290990370306075,0.24887716821194772,0.6178668097735504,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,56676.36437988281,72334.98526000977,72348.46502685547,10044.720603942871,14516.7010307312,52587.543548583984,57130.44374084473,23385.261459350582,1436.4401016235352,21332.281631469727,55170.40365600586
Lyso_PE(20:1),0.3159647577132738,6.8263051035869085,0.42921189179060093,0.5123759144946373,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,87888.18643188477,75840.74475097656,76290.18534851074,9709.240646362305,102841.56937789916,92918.68698120116,74824.78509521484,24435.401824951172,1540.1401176452637,53855.66371154785,41330.32279968262
Lyso_PE(20:2),0.029093029317503922,7.571792961996903,0.003646216766355792,0.9518498720481954,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,199915.0139160156,158854.3501586914,142654.4518737793,9621.46063232422,46797.823303222656,232311.51440429688,193570.87606811523,24860.721908569336,1707.560115814209,28796.80209350586,60406.58558654785
Lyso_PE(20:3),0.16031251258593396,6.40192662998945,0.11065225508536969,0.7394027711968075,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,58643.78448486328,66663.16436767578,76152.30529785156,11335.120777130129,25672.501907348633,60375.38458251953,63303.04504394531,25569.20181274414,1510.6400985717771,25054.84181213379,55966.783935546875
Lyso_PE(20:4),-0.2636653579809487,8.014622880001214,0.29907220973836957,0.5844646473232921,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,166624.3916015625,160818.25146484375,154505.83203125,28448.94201660156,100823.28747558594,170145.31420898438,176924.75390625,127032.888671875,3812.580184936523,97883.92626953124,192101.29370117188
Lyso_PE(20:5),-0.2484074068279973,6.966023238837471,0.2654928594965895,0.6063713520533146,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,100140.28698730467,92793.72668457033,82084.785888671875,2396.1001930236816,19592.641204833984,94399.26623535156,98108.04699707033,58538.56414794922,2594.0201683044434,19712.52143096924,100372.34777832033
Lyso_PE(21:0),0.061367593031027574,6.286533045127786,0.01622153233984136,0.8986524824658048,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,52511.422943115234,52807.683166503906,49131.38366699219,36085.822509765625,24186.34181213379,53722.484375,50359.08319091797,25166.681762695312,32205.122344970703,10522.180694580078,46612.263763427734
Lyso_PE(22:0),0.26091608929686805,6.276279515164843,0.29285896043799653,0.5883942393542597,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PE,55420.723541259766,59060.70489501953,60889.924713134766,33859.60255432129,26058.88168334961,51127.744232177734,49821.94389343262,19600.80143737793,29057.322479248047,18321.14140319824,35826.622497558594
