lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023
PC (44:3),0.018289423069044863,6.933935203110808,0.0015418706866512366,0.9686777865654618,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,69687.74429321289,56379.8431930542,63581.94469833374,50982.4832611084,62424.76456451416,52710.94362640381,65533.30489349365,55423.32423400879,55802.26294708252,117922.56832885742
PC (44:4),0.10665977058511586,6.983928497219254,0.0525462491724511,0.8186904003150943,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,83022.92795944214,57676.24362945557,61378.14545440674,60072.88314437866,62274.384017944336,54518.96472930908,68848.32445526123,54009.663036346436,60286.58460998535,112810.88704681396
PC (44:5),0.10085529133011778,7.316827590970733,0.046977414920093,0.8284088386915816,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,104806.92765426636,73847.34627532959,72986.22403335571,75638.98731994629,83859.2661819458,70399.92528533936,83373.96768951416,70373.40377807617,69314.34380340576,145193.2919960022
PC (44:6),0.1368149349444765,7.717667177834694,0.0865150889233064,0.7686551487977653,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,134380.98518371582,92132.36652374268,111865.04670715332,97956.58586883543,109251.24885559082,87994.00439453125,112958.10671234132,87268.10405731201,91502.60726928712,196615.29796600345
PC (44:7),0.049948698699759125,7.715996297867184,0.011509154527800547,0.9145662733935613,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,127019.57167816162,96906.38692474364,97125.06790924072,98735.98741149902,109746.78755950928,89429.26718139648,110228.36604309082,93887.50660324097,96803.98780822754,198076.77452850345
PC (44:8),0.1640006547092538,7.707961311503863,0.12437949546279015,0.724332273919685,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,132967.0325241089,97238.10586547852,98184.10639953612,107170.52519989014,103899.96812438963,85448.52536773682,112507.90617370604,87217.56599807739,91429.58792114258,196133.61250305176
PC (46:0),-0.04621133958954007,4.852829041961636,0.009824846918547792,0.9210427021354095,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,15933.041213989258,15609.60125732422,14821.761138916016,14728.061275482178,14901.161102294922,13737.961128234863,18043.16129684448,16621.00136947632,14423.661117553713,17567.020946502686
PC (46:1),0.04174158483890711,4.892757845549302,0.008034365655021247,0.9285775698958967,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,16882.641048431396,15708.841049194336,15389.300987243652,15762.68127822876,16589.50121307373,13737.840938568115,15024.821029663086,16100.601093292236,14774.121059417725,20106.161293029785
PC (46:2),0.1323694331657198,4.895507624107564,0.08095896061525926,0.776002039126057,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,19011.861457824707,13007.600757598875,17647.82138824463,16383.341102600098,15320.28108215332,13408.960803985596,16461.021102905273,15582.381259918213,13448.860984802246,20380.90161895752
PC (48:0),-0.04212901943479291,4.486019450050493,0.008165984701918205,0.9279965028126076,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,12882.960945129396,13230.880889892578,11496.280815124512,10460.320751190186,13586.3610496521,11032.260841369629,11455.52091217041,13459.360809326172,11328.880744934082,12625.621112823486
PC (48:2),0.09716404629125004,4.488484704988083,0.04358568789509132,0.8346263427852325,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,13926.621032714844,11558.280849456787,12052.640972137451,12624.680801391602,12355.820907592772,11133.800819396973,13551.520835876465,11687.54086303711,9408.120700836182,13504.820762634276
PC (50:0),0.05839747774353821,4.600956206380608,0.01573058486100365,0.9001897663543237,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,15256.5012550354,12130.500896453856,12136.100849151611,11711.040683746338,11961.240734100342,11637.280841827393,12762.8409614563,12855.361030578611,11402.3408203125,18455.32135772705
PC (52:0),-0.014289258940538034,5.033828621405921,9.402310425912219e-4,0.9755381497934472,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,15948.181121826172,15740.700912475586,20164.221446990967,18843.42148208618,16317.361114501951,15260.640983581545,18764.1815032959,20158.02152633667,17055.381301879883,19176.16144180298
PC (52:4),-0.0442380214721855,5.00064430888551,0.009004426845791613,0.9244008822043682,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,16801.56131362915,15473.741134643557,19324.461196899418,17191.161041259766,17857.541191101074,14709.080883026125,17121.241165161133,20558.921237945557,16667.041038513184,17922.90128326416
PCo(32:0),0.2620293236307548,8.038714176067923,0.318051411735496,0.5727810349695712,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,180031.06924438477,152206.39038085938,200288.1534729004,161307.6723022461,125703.25170898438,114373.10833740234,203523.5586090088,147994.82919311523,120500.62825012208,53709.462890625
PCo(32:1),0.13735266703881308,8.015071012020568,0.08719858150925575,0.7677692542223395,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,175131.03158569336,139767.39247131348,183323.4938964844,152715.6719970703,122773.8694000244,123569.92825317384,209596.87231445312,145556.5685119629,127346.96939086914,54556.02389526367
PCo(32:2),0.16492594766134272,8.08646193066811,0.12579102497488748,0.722836599993866,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,180421.23233032227,152209.8288269043,194070.6951904297,161614.3317718506,131138.07124328613,124006.88897705078,218113.61190795896,154102.0682373047,128920.11071777344,61640.163635253906
PCo(32:3),0.16048903830511685,8.135493739790505,0.11910382370933803,0.7300085046892024,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,180990.5904846191,152726.61080932617,209032.0553894043,167793.30834960938,141065.13049316406,130484.4691772461,216211.45379638672,160354.8090209961,134024.32833862305,65571.06475830078
PCo(34:0),0.4831158342870392,11.419707528038732,1.0838082937480067,0.2978471741740387,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2512381.054992676,1684275.5963134766,2079834.748840332,1850262.1717834473,1016535.8335266112,980975.753479004,3193104.875854492,1031579.3969726562,1020213.0528869628,41011.862854003906
PCo(34:1),0.5541176345647995,11.406315028845846,1.4262907929933135,0.2323707381557593,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2424699.9609375,1781056.742340088,2237846.8154907227,1808637.394317627,1049860.9553222656,942724.5565795898,2987398.34677124,1030485.2025146484,975465.076171875,43395.36296081543
PCo(34:2),0.5604111780728482,11.410302777319501,1.4589054921161733,0.22710434869918528,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2415100.423309326,1815873.8934631348,2132268.049926758,1913336.0137939453,962573.024597168,1015242.0657958984,2972357.8397216797,1060686.2950439453,978369.3161010742,43169.443283081055
PCo(34:3),0.4794127947744968,11.431191926530293,1.0672317280841526,0.30157157103822535,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2373998.294342041,1809445.2850952148,2100806.034057617,1894121.827758789,962525.7839660645,1091604.543701172,3274391.424682617,1035928.0933837892,959247.0910644532,46086.20411682129
PCo(34:4),0.44829046590873584,11.396441248314858,0.9329561210106476,0.3340959551633028,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2297931.8426818848,1664233.131652832,2131507.0318603516,1818190.4843139648,984324.8446044922,1022663.5639648438,3287741.734680176,1020163.0932617188,919976.42236328125,44024.18341064453
PCo(36:0),0.38783856807698464,11.860789371264906,0.6979228327400051,0.40348253397328276,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,3418499.0379943848,2161833.488922119,2645915.936187744,2462118.151550293,1448815.9837036133,1470394.3416137695,4214037.110748291,1475424.605621338,1554437.215209961,40853.54264831543
PCo(36:1),0.3342007946159419,11.753951849994026,0.5179128408999532,0.4717333650939751,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2922123.131347656,2063372.962463379,2633609.920288086,2148234.91506958,1335468.305999756,1319168.0462036133,3909914.6185913086,1534659.8188476562,1498632.604309082,43135.74341201782
PCo(36:2),0.3391346011423253,11.6752482039835,0.5333499054249842,0.4652018846572037,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2987472.385864258,1846601.9887695312,2395228.3907470703,2027359.9919433591,1332941.6978149414,1228135.1369018557,3819605.4850463863,1346675.295349121,1362713.6301879885,38455.08250427246
PCo(36:3),0.3404820020082624,11.688268755923701,0.5376052056089975,0.4634269049057171,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2966533.725463867,1896567.4592285156,2343585.2118530273,2124483.298095703,1385896.131652832,1308376.4403686523,3745035.8920288086,1352551.856414795,1374487.707611084,43695.343101501465
PCo(36:4),0.27799183496365654,11.691550698952206,0.3580764680664288,0.5495764613942549,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2879814.360839844,1947617.4386901855,2283059.5422668457,2044444.649017334,1404016.457824707,1354846.260192871,3839855.859741211,1427305.3647460938,1368681.878540039,40222.52314758301
PCo(36:5),0.3011058108457314,11.692273422954788,0.42023509672435466,0.5168197588864988,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,3008772.2197265625,1944331.5600585935,2304209.9884643555,1980585.3456420896,1333452.4907226562,1234608.1466064453,3818716.017730713,1494155.1372070312,1424469.470245361,41151.06303405762
PCo(38:0),0.3231537807147525,11.534305152755474,0.48417186600272544,0.48653868497542396,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2423118.5869140625,1567716.400543213,2532672.0974121094,1855761.9971313477,1304502.9444580078,986423.7282104492,2762991.469116211,1923531.8029785156,1257261.944885254,35176.70212554932
PCo(38:1),0.2669812689919318,11.417555389687681,0.33021898235892877,0.565530171774077,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,2132342.216369629,1427981.4772644043,2404910.6873168945,1624193.4115600586,1220111.2494812012,1005468.4034729004,2535542.9431152344,1818460.71295166,1165702.0956726074,34459.262268066406
PCo(38:2),0.18336769421445362,11.265021938564026,0.1555527282471303,0.6932844633489459,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1834167.2466430664,1225979.0877685547,2070711.482788086,1486543.807800293,1067868.6628417969,905560.0181274414,2375869.092163086,1714427.737365723,1094470.0331726074,35277.522384643555
PCo(38:3),0.23211746919892878,11.154391307190265,0.24946921912487596,0.6174490647537996,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1718749.4723510742,1127712.3189697266,2027332.668548584,1371195.6041870115,955731.7661743164,833851.7848815918,2064582.943786621,1658744.9240112305,1002309.0301818848,33677.782775878906
PCo(38:4),0.19954926418456415,10.822322134532616,0.18427185935433954,0.6677274867273532,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1376705.1029663086,888478.8469543457,1599822.6741333008,1034344.1995239258,731141.9451293945,652754.6866455078,1729057.5113830566,1324416.5801391602,790265.3133544922,38155.962646484375
PCo(38:5),0.25262585317242653,10.348411195972448,0.2955963501626684,0.5866563758275006,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1117043.4967346191,757227.3271484375,947104.5789794922,749802.6119384766,534220.924407959,534349.3929443359,1528075.4829711914,572532.3845367432,550682.538772583,36144.08254241943
PCo(38:6),0.3503624691794172,10.31148428139401,0.5693248858078728,0.45052731353832703,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1088028.2368164062,765115.6568756104,960636.01416015625,785654.9921875,497773.137878418,530087.3588562012,1388724.0806274414,542042.3809432983,542325.8928222656,37020.86282348633
PCo(40:0),0.29136718531451816,10.338614143582598,0.3934368763657403,0.5304983434841825,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1060389.208557129,706337.0464782715,951031.9224090576,759739.8024139404,551003.0184936523,509090.3637084961,1291158.805557251,630291.5707702637,535063.7322540283,221136.15353393555
PCo(40:1),0.28141054151627204,10.69417250570738,0.3669552920237038,0.544668590428685,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1302082.504821777,900436.4086303711,1229049.9028930664,1039698.0273132324,714802.3121337891,675826.1484985352,1518165.3219604492,880966.9287261963,751337.331817627,219818.29401397705
PCo(40:2),0.19103986601994177,11.040838405685573,0.1688653878882178,0.6811221480675236,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1549543.1248168943,1026619.1709594728,1819762.8397827148,1187906.7598571775,992052.5526733398,797158.0615234375,1657310.824371338,1612349.9651489258,924359.4002380372,202543.53397369385
PCo(40:3),0.14787901007425178,11.028164234423635,0.10109974042279646,0.750513872746976,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1495715.9380493164,949525.6796264648,1865568.9218139648,1153195.9197387695,972379.2555236816,786363.3733825684,1702898.105682373,1607690.8649597168,951947.5131530762,188046.9947052002
PCo(40:4),0.16427302553911213,10.961467652711587,0.12479819009968196,0.7238876283892471,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1413373.593902588,895995.3814086914,1784929.9172973633,1135340.6091918943,960026.5684204102,744081.1176147461,1534883.5770568848,1541657.267425537,914922.7407531738,207098.1955795288
PCo(40:5),0.14905325192226937,10.899231805215146,0.10271404925151728,0.7485966624566771,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1408980.9924316406,882478.4547729492,1673373.504852295,1020878.237854004,902276.0998535156,709494.6786499023,1486728.3453674316,1511307.7018432615,875761.6437988281,192509.43802642825
PCo(40:6),0.1448931698948001,10.892874902544131,0.09705253117863322,0.7553958000187879,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1363894.6295166016,895879.5790710449,1632110.1875,1056230.9601745603,948445.3977661132,714103.8464660645,1445606.3468933103,1538280.0154418943,824880.080291748,196976.5140914917
PCo(42:0),0.06502179669362973,11.511984962746322,0.019511126884026453,0.8889110628920148,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1675267.1291503906,1466834.4895019531,1541640.1850585938,1535099.483642578,1488796.8400878906,1294009.1796875,1616858.7446289062,1455700.8530273438,1458047.9995117188,2158519.2595214844
PCo(42:1),0.08555663982844641,11.526983319342031,0.0337967090181337,0.8541399069659522,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1712545.4946289062,1542753.354736328,1582881.2551269531,1516432.6088867188,1537776.4074707031,1312951.7360839844,1540709.3623046875,1451743.1223144531,1512221.5708007812,2150566.820678711
PCo(42:2),0.0900137945974361,11.476639971011247,0.0374134753810722,0.8466256424905322,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1628269.0185546875,1457579.7451171875,1548231.3319091797,1507988.193359375,1472082.3654785156,1257638.3134765625,1486704.3322753906,1459608.7119140625,1415972.619140625,2083336.7368164065
PCo(42:3),0.0393080096715489,11.43071546809592,0.007126278516807361,0.9327246624945555,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PC,1528999.2463378906,1384534.1784667969,1459381.9521484375,1429180.434326172,1429841.1352539062,1208721.800048828,1500296.4423828125,1406886.2644042969,1393572.8488769531,2076774.8251953125
