lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
Lyso_PI(17:1) | PIp (18:0)_2,-0.3597212035491421,6.592683883292151,0.37647167944032844,0.5394976090568575,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,21061.16139984131,69667.06399536133,10627.580856323242,50402.84395599365,52614.42343139648,65401.344299316406,68404.72584533691,23716.72184753418,66126.30453491211
Lyso_PI(17:1) | PIp (18:0)_3,-0.25997696313204155,6.545222342461666,0.19573349703568965,0.6581869111190359,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,18456.921447753903,62928.42393493652,9971.860649108889,53803.92329406738,56377.1238861084,57837.72412109375,61037.764221191406,25788.72187805176,67652.04391479492
Lyso_PI(17:2),-0.36374162407935734,7.140423915229401,0.38501095960236853,0.5349335812084101,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI,27981.101726531982,107351.02737426758,14149.901023864746,81839.16641235352,79082.82623291016,92505.88821411131,100150.7865600586,45429.52306365967,81531.94467163086
Lyso_PI(18:0) | PI (18:0),-0.34973410514178715,6.950393444580467,0.3557021717533644,0.5509028825683545,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,38322.102600097656,103436.5867919922,18551.421348571777,72080.46458053589,2176.320163726806,85553.88565063477,94117.28704833984,1571.340114593506,125769.8071899414
Lyso_PI(18:0) | PI (18:0)_2,-0.43015291912396086,6.9136636513291485,0.5399617506263894,0.46244857866156386,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,35555.642578125,99550.96685791016,17264.301177978516,66940.44476699829,1763.4401245117188,88221.68646240234,90611.52746582033,1463.0801010131836,126214.86944580078
Lyso_PI(18:1) | PI (18:1),-0.5964469056131261,6.700908791029868,1.0447881225900346,0.30671049007577306,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,27164.421810150143,93416.80596923828,15277.001075744629,59808.5046081543,2397.2401809692383,80306.46560668945,99224.92785644533,1771.840103149414,80815.58563232422
Lyso_PI(18:1) | PI (18:1)_2,-0.593914438929568,6.701600726068845,1.0358430721498735,0.3087902380230197,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,26627.401809692383,97266.56747436523,13130.76089477539,59562.644134521484,3161.0801963806152,83491.325439453125,95430.0262451172,1621.8001136779783,81827.80645751953
Lyso_PI(18:2) | PI (18:2),-0.6000180267906475,8.019633948892267,1.0575129486987862,0.30378310981162987,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,21262.58156204224,238503.73625183103,10519.620769500732,224396.59564208984,109771.33116912842,209466.67485046387,286896.09939575195,32216.581508636475,63883.78512573242
Lyso_PI(18:2) | PI (18:2)_2,-0.5674608594321466,7.973507111915927,0.9447694693153608,0.3310542671283964,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,21482.98141479492,237362.48078918457,10142.400737762451,231775.11782836917,92263.0055999756,217747.7539215088,285794.453704834,2434.940158843994,62561.62313842773
Lyso_PI(18:3) | PI (18:3),-0.7048656699576734,12.868132843692344,1.464447262362654,0.22622383827880763,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,158652.03149414062,7375118.41418457,10136.16060256958,7252704.404907227,3408904.908050537,6075404.322265625,8747848.963623047,1981734.8844451904,70834.02569580078
Lyso_PI(18:3) | PI (18:3)_2,-0.7328784657332554,12.859607307747925,1.5844989373554625,0.20811384623509602,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,155264.61316299438,7210440.148864746,16847.700981140137,7149942.082290649,3382115.435218811,6129537.108032227,8710851.886535645,2025487.797492981,72475.46408081055
Lyso_PI(18:4) | PI (18:4),-0.45290428135504385,6.706985620674489,0.5991511228621675,0.43890209456990964,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,23100.681579589844,82382.08529663086,11509.260780334473,44423.88299560547,53187.023986816406,65778.56491088867,84633.52445220947,26696.1618347168,71540.74481201172
Lyso_PI(18:4) | PI (18:4)_2,-0.49065914875155325,6.729286079446292,0.7042701616542217,0.40135256726448787,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,24983.30168914795,80452.625,11324.800689697266,47972.06332397461,51531.32424926758,68408.10559082031,86147.0054321289,28261.581634521484,71871.50671386719
Lyso_PI(19:0),-1.2804505972013516,9.205897499057576,4.886168814651681,0.027072698447401067,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI,82597.007568359375,408106.2339477539,30866.5622253418,64033.24454498291,240850.8555297852,537758.02978515625,527039.861114502,133474.55117797852,574804.6939086914
Lyso_PI(19:1),-0.6234921954336735,7.991040606427781,1.1427964252306992,0.28506220336525945,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI,66387.92474365234,269989.5377807617,37572.462478637695,8240.040561676025,127007.78857421876,199834.7745361328,215436.29528808597,68424.245361328125,129182.14990234376
Lyso_PI(20:0) | PI (20:0),1.0238680502862472,7.8858431779367475,2.775196140024491,0.09573492825029206,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,25274.061737060547,157610.4917602539,14592.24098587036,512497.574798584,97054.64779663086,110390.90756225586,84179.0658569336,30166.22203063965,73873.18661499023
Lyso_PI(20:0) | PI (20:0)_2,1.0116037171710581,7.865172632446433,2.7120526670355503,0.09959276732557422,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,24649.68182373047,163007.5096282959,11901.280815124512,500523.8868865967,96775.28717041016,108143.90655517578,85246.2057800293,29862.682403564453,72112.00497436523
Lyso_PI(20:1),-0.20748991049727988,7.918472411558714,0.12436200778938633,0.724350863783359,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI,79168.76550292969,162850.35131835938,41959.50308227539,131309.1094970703,141247.48767089844,141323.27197265625,166653.33251953125,86753.28625488281,116070.16857910156
Lyso_PI(20:2) | PI (20:2),-0.8893177756435271,9.554567932203064,2.3428067237109644,0.12586259756192697,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,25468.841903686523,703901.0188293457,12576.040897369385,368552.2669143677,531503.3065948486,514094.0180053711,944450.6334533693,305557.8998413086,67286.24493408203
Lyso_PI(20:2) | PI (20:2)_2,-0.8711424525918398,9.547662015541661,2.2470563497554394,0.13386884261221746,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,28168.38198852539,700995.2515869141,12686.380825042725,365697.48373413086,537563.7187347412,512331.0799560547,938776.4866027832,295151.8788757324,65474.80474853516
Lyso_PI(20:3) | PI (20:3),-0.42620799167486645,6.77382455638479,0.5300184218513095,0.4665991146589202,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,19205.061546325684,95969.12576293944,13365.481002807615,48962.00325012207,60587.8642578125,69427.10412597656,93706.76776123048,30095.922332763672,56375.3434753418
Lyso_PI(20:3) | PI (20:3)_2,-0.3983041514344088,6.758842642814364,0.46234313318018394,0.49653093802679876,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,18563.741287231445,98732.32772827148,11613.440715789797,49366.64351654053,58054.40493774414,69665.7246017456,91361.56747436523,25777.04148864746,60533.74481201172
Lyso_PI(20:4) | PI (20:4),-0.6485128862311397,6.8368479610328015,1.2373584523766112,0.2659807524361629,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,24040.901763916016,84291.98715209961,11670.940803527832,40894.58290863037,69477.58486175537,73522.30572509766,118785.22639465332,26514.061820983887,60508.06425476074
Lyso_PI(20:4) | PI (20:4)_2,-0.6525517899921125,6.817591122120345,1.2529836390367555,0.2629833826039901,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,22221.72148895264,84852.905517578125,13548.32098388672,40442.462341308594,63202.024475097656,72899.12484741211,115885.68811035156,26255.641555786133,61764.72494506836
Lyso_PI(20:5) | PI (20:5),-0.5761238036056882,6.938525906367205,0.9741104124814233,0.32365718892653866,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,31457.8825378418,89019.9270324707,18811.801239013672,43421.78286743164,57980.24426269531,86523.1650390625,96450.107177734375,38041.782623291016,77241.46475219727
Lyso_PI(20:5) | PI (20:5)_2,-0.4883602699119753,6.893066805322683,0.6976270623135861,0.40358218625020864,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,31409.222442626957,87778.7265625,18829.4013671875,43663.40286254883,56066.44400024414,73109.76446533203,96217.40689086914,36479.40295410156,78202.38619995117
Lyso_PI(21:0),0.010727748762706957,7.405030307304811,3.285282182332594e-4,0.9855388569733038,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI,29458.98190307617,101518.12579345705,17956.28143310547,124497.40713500977,164064.65606689453,92840.06625366212,129096.44696044922,38776.062240600586,63325.7650756836
Lyso_PI(22:0) | PI (22:0),-0.4476104236230044,7.706429103003613,0.585118914825216,0.4443128355422128,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,40148.36283111572,189754.5291748047,18825.10148239136,111411.92868041992,111499.54653930664,145815.60913085938,183840.1304321289,52331.62371826172,87955.046630859375
Lyso_PI(22:0) | PI (22:0)_2,-0.48110355810680044,7.712338054021809,0.6768721649114013,0.4106658680800275,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,44634.322914123535,186509.37176513672,19045.521419525143,106627.42755126952,111320.5693359375,152064.70892333984,180110.6915283203,56194.86437988281,87932.9253540039
Lyso_PI(22:1) | PI (22:1),-0.24457205580442862,6.603993041928438,0.17309571333487384,0.6773750775063996,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,30970.28207397461,63315.50415039063,15503.781089782717,47683.48400878906,53353.90414428711,55932.98376464844,65662.98425292969,31679.222091674805,63170.44467163086
Lyso_PI(22:1) | PI (22:1)_2,-0.28006092011650835,6.509589188007953,0.22736161443810943,0.6334870901096707,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,27675.001953125,58459.54333496094,12406.56093597412,48086.28378295898,52988.00337219238,57738.10397338867,60971.704498291016,28474.04179382324,55785.18338012695
Lyso_PI(22:2) | PI (22:2),-0.4008560998565759,6.475092576015501,0.46833200639275674,0.49375552601022765,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,18641.361373901367,66297.60447692871,11351.320713043213,44713.94343566895,51878.64225769043,60017.74337768555,68658.44511413574,25460.84178161621,48115.70307922363
Lyso_PI(22:2) | PI (22:2)_2,-0.3095384326865486,6.459809827572917,0.2781250342623025,0.5979327771835888,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,20042.281326293945,62499.9839553833,9674.22066116333,45397.38305664063,55933.96416473389,54407.9040222168,63427.84408569336,26434.10157775879,53404.66319274902
Lyso_PI(22:4) | PI (22:4),-0.556828794598638,6.827663481309236,0.9093192507307322,0.3402951060588538,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,25028.481872558597,88744.42654418945,14434.501136779783,46860.30375671387,69070.66543579102,74207.725341796875,111836.68731689452,32515.28234863281,44389.12341308594
Lyso_PI(22:4) | PI (22:4)_2,-0.5324097712443374,6.84302900251483,0.83056131009198,0.3621102705577644,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,26449.541915893555,85473.4253540039,13701.620956420898,53221.50415039063,69647.724853515625,76050.84600830078,106430.3464050293,35135.102294921875,46897.20364379883
Lyso_PI(22:6) | PI (22:6),-0.37699921297118427,7.060662816223103,0.4138282409039675,0.5200328090196048,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,28787.32225036621,97540.4271850586,14033.281021118164,79779.06442260742,76662.54476928711,96290.32858276369,96266.82736206056,37639.88246154785,69642.30505371094
Lyso_PI(22:6) | PI (22:6)_2,-0.3965056233924489,7.079302548498915,0.45814716726636107,0.498491172380957,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PI | PI,27919.72213745117,97382.22714233398,15680.30118560791,79669.3249206543,79060.7251586914,95625.72549438477,100304.52781677246,40897.48278808594,66985.02429199219
Lyso_PS(12:0) | PS (12:0),0.21803417409633488,6.734823408598706,0.13397672159226204,0.7143439530928015,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,41540.42281341553,14741.161052703856,37738.00271987915,73151.34539794922,73921.745361328125,25795.301834106445,42363.82317352295,68183.5845336914,70351.16497802734
Lyso_PS(12:0) | PS (12:0)_2,0.3095427737182266,6.711503421971172,0.26838811973357224,0.6044150902596799,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,47412.90341949463,19645.921272277832,35490.60249710083,71540.22442626953,72475.7045288086,28240.722076416016,41258.10308074951,60092.14447021485,66672.48522949219
Lyso_PS(13:0) | PS (12:0),0.3093326831104795,7.26906416294704,0.26803296074876926,0.6046543412813934,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,68251.22463226318,22225.90153121948,61587.88402938843,102089.4677734375,95705.92614746094,30363.042266845703,62651.9843711853,95641.526123046875,104050.64685058594
Lyso_PS(13:0) | PS (12:0)_2,0.2978925377894432,7.313054665737119,0.24876841078787493,0.6179436153445381,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,70553.82499313354,22911.341579437256,62227.44482040405,105055.84777832033,98441.30725097656,28475.34210205078,66407.22507095337,99995.5864868164,109224.1280517578
Lyso_PS(14:0),0.1369497157655496,6.793504059216129,0.05313231508262106,0.8176997830393026,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS,38666.82286834717,25329.52154541016,26921.001949310303,109804.06713867188,75260.46575927734,23480.64199447632,36825.92213439941,95322.12561035156,51522.92321777344
Lyso_PS(14:1) | PS (14:1),-0.06232778654958192,10.702325099375187,0.011136161227113917,0.9159568440543915,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,282551.25748443604,483356.6866378784,226702.7564468384,2609042.2309570312,863961.20263671875,442712.2613525391,437247.667678833,1843878.0400390625,359968.5234375
Lyso_PS(14:1) | PS (14:1)_2,-0.040880409183073896,10.69757197349268,0.004784999713592697,0.9448513633968575,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,332829.76709365845,440786.5257072449,229778.75658416748,2635965.3212890625,840923.5263671875,440766.7176513672,413562.32832336426,1838617.3159179688,350454.306640625
Lyso_PS(15:0) | PSo (16:0),0.008565398160116542,6.390161735424528,2.0945306278008502e-4,0.9884530241198689,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,22528.821838378903,20269.46172714233,11873.701118469238,67564.88491821289,71100.34460449219,28020.62216567993,13514.88064956665,74195.22479248047,58220.9235534668
Lyso_PS(15:0) | PSo (16:0)_2,-0.13911931850305123,5.8414186904078065,0.05570737807829573,0.8134139655353949,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,7661.660511016846,7475.060573577881,5958.340469360352,69985.36441040039,64301.30450439453,23516.06181716919,2676.00016784668,74141.82510375977,3366.4802589416504
Lyso_PS(15:1),-0.1050972626440694,7.529111751058605,0.031736252054543,0.8586077555137501,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS,61129.90408325195,41071.32307434082,46151.283153533936,111455.40869140624,94443.3462524414,66512.00527191162,63030.50439071655,114339.60986328124,184590.2139892578
Lyso_PS(16:0) | PS (16:0),0.487345750042031,6.383601362103176,0.6568927610605897,0.417659063434845,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,1527.9601135253906,1457.3200988769531,1464.14009475708,159636.81121826172,111724.26736450195,1476.820095062256,1484.620101928711,108193.7082824707,1584.6001014709473
Lyso_PS(16:0) | PS (16:0)_2,0.4662808985398098,6.375043002799104,0.6022677421442495,0.4377140855088717,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,1543.3001022338867,1516.260108947754,1465.0401000976562,161409.5724182129,107296.06814575195,1523.280117034912,1493.0200958251953,108573.52767944336,1695.0401153564453
Lyso_PS(16:1) | PS (16:1),0.21763118074512894,5.420662746756454,0.13347740147855802,0.7148534496109991,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,1553.6800994873047,1477.8401107788086,1471.3600845336914,62240.24476623535,63962.70462036133,1465.7200927734375,1463.6001014709473,61598.30331420898,1461.7800941467283
Lyso_PS(16:1) | PS (16:1)_2,0.15837043152605565,5.401483750328849,0.07095270460104075,0.7899546609811873,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PS | PS,1510.8800926208496,1457.3400993347168,1491.6401023864746,60528.24490356445,61965.10394287109,1465.7800941467283,1463.300090789795,62395.34475708008,1661.680118560791
