lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
Lyso_PG(15:0) | PGo (16:0),0.09355637460886221,7.388310657872169,0.02321603738334943,0.8788966171198452,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,99884.14504623412,76440.50614929199,82327.16583251953,62146.34553909302,80399.00595092773,103298.28735351562,63839.22380065918
Lyso_PG(15:0) | PGo (16:0)_2,0.09168292952033574,7.26427172112097,0.02229561902390742,0.8813033627819841,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,69923.82579040527,79943.26568603516,86121.12686157227,39628.24318695068,78163.62615966797,104955.32821655272,63154.72477340698
Lyso_PG(15:1),0.1149537500484466,7.6934125401722815,0.03504698987876509,0.8514972288744542,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,102172.9478149414,100178.10626220705,89803.64767456055,93185.98645019533,83363.88610839844,95708.88775634766,124935.75091552734
Lyso_PG(16:0),0.05063238728182597,6.75320391579602,0.006800571116400533,0.9342764919639162,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,1453.4201126098633,1467.8801040649414,186140.9340209961,1471.7400970458984,1468.3800926208496,176357.0711669922,1476.4401016235352
Lyso_PG(16:1) | PG (16:1),-0.20587335021043376,5.579325722187913,0.11233421485121653,0.7375021555815948,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,1684.7401084899902,1634.6601028442385,72665.84478759766,1543.0001106262207,1531.640106201172,83069.04583740234,1547.0800971984863
Lyso_PG(16:1) | PG (16:1)_2,-0.17647049579660645,5.51996211232214,0.08255650641149259,0.7738623485662253,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,1706.660125732422,1512.6801071166992,70501.2445678711,1488.840106964111,1575.9401092529297,78848.70449829102,1465.0601119995115
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),0.6094920565005628,11.093116909306085,0.9782873784570256,0.32262199088944893,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,1727465.3676757812,1262055.7163085938,1398261.315673828,1106026.0170898438,1254833.138671875,600435.4860839844,270501.8620605469
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_2,0.6285697477301395,11.065733359323165,1.0400047852599528,0.3078203589867039,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,1625907.2641601562,1232189.2143554688,1485995.8959960938,1049682.4501953125,1197653.798828125,640666.1799316406,247907.35473632812
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_3,0.6597928549278592,11.004816801648879,1.1449857799161691,0.284601266798989,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,1521635.9482421875,1133377.6079101562,1556953.1655273438,984459.3425292968,1088854.1411132812,663693.0275878906,218858.333984375
Lyso_PG(17:1) | PGp (18:0),0.1546388407027536,6.958871555053334,0.06340745236593648,0.8011891917775023,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,54148.80422973633,58135.863525390625,82315.56579589844,44995.303466796875,45841.20343017578,84383.5864868164,50902.10313415527
Lyso_PG(17:1) | PGp (18:0)_2,0.17873428385512993,6.993681162817088,0.08469341780448758,0.7710350019032394,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,59036.80407714844,58824.56433105469,82732.76611328125,46666.52314758301,47192.58364868164,84085.02572631836,52266.263259887695
Lyso_PG(17:2),-0.05915686644211079,7.1754955101914275,0.009283106541701613,0.9232434915620423,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,64384.684814453125,72226.56481933594,64609.204650878906,79778.38555908203,61216.964416503906,69901.5453491211,74178.66488647461
Lyso_PG(18:0) | PG (18:0),-0.03797408665110823,10.42614608855964,0.0038255574909271672,0.9506814163916054,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,634398.4738769531,864664.8092651367,252140.61895751953,647106.1052246094,901902.1672973632,277496.9031982422,1006352.5754394532
Lyso_PG(18:0) | PG (18:0)_2,-0.021329435880315363,10.431712248617186,0.0012069449730915949,0.9722861768011959,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,632419.8797607422,889756.4171142578,251318.75744628903,640110.3377075195,913106.8505859376,274351.4606933594,1004986.3320922852
Lyso_PG(18:1) | PG (18:1),0.012697293128301293,6.87999460699117,4.2769031642819755e-4,0.9835003848789464,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,59266.804107666016,56538.84442138672,52211.263427734375,53097.66375732422,50935.803619384766,63956.58459472656,59695.784240722656
Lyso_PG(18:1) | PG (18:1)_2,0.09174761677210069,6.864318576850262,0.02232671639261241,0.881221227873687,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,61069.84356689453,57408.16394042969,53643.78399658203,54014.92419433594,48055.043395996094,60859.06427001953,56918.223693847656
Lyso_PG(18:2) | PG (18:2),0.2276651558280429,6.766795522427422,0.13735648290474956,0.7109232984380518,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,63475.22473144531,49932.503509521484,51973.44369506836,45693.72286987305,48032.6838684082,49853.363372802734,56175.00375366211
Lyso_PG(18:2) | PG (18:2)_2,0.18127215537410063,6.797930208665326,0.08711310984972442,0.7678798295675773,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,62306.984130859375,47544.423278808594,56877.10339355469,46664.78317260742,45685.02291870117,56825.72351074219,56802.843490600586
Lyso_PG(18:3) | PG (18:3),0.10288404745622834,7.997927205988953,0.028075378570520115,0.8669317306726873,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,126294.16860961914,110590.7279663086,101586.2074584961,108097.24780273438,103985.76895141602,107379.70635986328,183594.9732971191
Lyso_PG(18:3) | PG (18:3)_2,0.16873163171906436,8.013501642199714,0.07548618794839967,0.7835102363222063,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,132135.30938720703,117494.8671875,104265.36758422852,99848.12823486328,112137.56689453124,107523.34646606444,179755.27095031738
Lyso_PG(18:4),0.012140775342119377,7.1342011655309125,3.910253899448435e-4,0.9842233700960082,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,66564.68450927734,77059.04528808594,62217.34494018555,63212.34423828125,62065.82409667969,79569.86477661133,64394.94375610352
Lyso_PG(19:0),0.07526351629704961,7.380680669643915,0.015025669990791357,0.9024402948148056,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,102102.28771972656,111208.24822998048,1630.2801208496094,96894.12677001952,107781.88677978516,4521.160301208496,129053.2489013672
Lyso_PG(19:1),0.27703009660518957,6.398513306581672,0.20327458912834118,0.6520905745289365,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,60182.96502685547,59933.72471618652,1491.420108795166,50951.98373413086,50688.74331665039,1457.360107421875,57384.06451416016
Lyso_PG(20:0),0.03323449811452985,7.146461031949407,0.0029300970006715943,0.9568312956236281,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,69926.54455566406,72648.86511230469,63783.88436889648,64141.50411987305,71316.72509765625,68487.56512451172,68203.16497802734
Lyso_PG(20:1) | PG (20:1),0.12411147373450722,8.450639901894059,0.04085229834771553,0.8398232919339755,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,199992.37451171875,185115.91381835935,150701.69116210938,161161.3916015625,189009.61401367188,149723.64965820312,151699.4521484375
Lyso_PG(20:1) | PG (20:1)_2,0.10573867921561166,8.46687559590161,0.02965494669160762,0.8632754891453797,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,196260.63256835935,188939.8732910156,151284.83081054688,164389.7508544922,189764.49365234375,152174.8106689453,157208.93017578125
Lyso_PG(20:2) | PG (20:2),-0.9170441550518945,9.641901988128017,2.1944859291616017,0.1385054108646458,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,409278.7787475586,288855.0391845703,231983.4186706543,386361.72970581055,1110743.507446289,335348.6989135742,75848.12626647949
Lyso_PG(20:2) | PG (20:2)_2,-0.9481676841241662,9.646773972963404,2.3433464250010725,0.1258190084851491,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,410978.7850952149,277433.16342163086,229102.47442626953,394050.2710266113,1116083.1503601074,338614.0032043457,79736.98617553711
Lyso_PG(20:3) | PG (20:3),0.15436253727720345,6.823907612658306,0.0631806244366544,0.8015376744967341,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,60992.24490356445,62328.404541015625,43966.063049316406,53333.56405639648,55793.02365112305,43238.08331298828,61253.543884277344
Lyso_PG(20:3) | PG (20:3)_2,0.12641944388492177,6.818707365986463,0.04238339362041188,0.8368906828666812,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,61960.724517822266,59360.02490234375,42583.42295837402,52252.06381225586,57100.00378417969,43176.90280151367,62474.78518676758
Lyso_PG(20:4) | PG (20:4),0.04809997339910225,6.637453659752071,0.006137225103429955,0.9375572469597678,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,53665.90383911133,55504.14450073242,29395.582550048828,46675.883392333984,46869.303649902344,41808.28373336792,59044.60400390625
Lyso_PG(20:4) | PG (20:4)_2,-0.05076039484889837,6.636457493491903,0.006834876440279913,0.9341113065164447,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,52694.48370361328,51100.32357788086,32522.36199951172,50409.06393432617,47473.98355102539,44885.12287902832,54664.10339355469
Lyso_PG(20:5) | PG (20:5),0.05055813626777047,7.412239163740639,0.006780726371289347,0.9343722390362713,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,93536.00720214844,99798.80700683594,46889.36322021485,90312.506591796875,88813.34680175781,55922.6435508728,97097.947265625
Lyso_PG(20:5) | PG (20:5)_2,0.09984172804742916,7.453825555222367,0.026439567880515824,0.8708314308878136,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,100301.34765625,101364.38684082033,49014.203563690186,90336.94677734376,90423.466064453125,56678.303813934326,100433.68798828124
Lyso_PG(21:0),0.12138187495646198,7.075442755639305,0.03907441738192574,0.8433013067108809,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,77618.22555541992,68776.284423828125,61995.704986572266,56096.80310058594,61217.86477661133,76288.76672363281,55121.823150634766
Lyso_PG(22:0) | PG (22:0),0.5540668903898347,8.535588410736004,0.8094699261928326,0.3682770135836634,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,388397.3115234375,175154.57165527344,123025.18920898438,125371.20770263672,232407.77734375,129613.50732421876,97126.206298828125
Lyso_PG(22:0) | PG (22:0)_2,0.6484191421139012,8.751219482704899,1.1061608896052348,0.2929180110641474,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,494939.8901367187,203715.37408447263,137872.86993408203,132831.85095214844,273797.4415283203,151267.8692626953,87367.98498535156
Lyso_PG(22:1) | PG (22:1),0.14521006650868323,6.735749853085546,0.055913382640937925,0.8130756588844708,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,56016.803466796875,55850.623779296875,46195.40296936035,46507.783111572266,48134.862701416016,49789.70378112793,55659.60400390625
Lyso_PG(22:1) | PG (22:1)_2,0.09122290286998701,6.719871483851981,0.022071935447002033,0.8818958932290991,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,53605.703674316406,51599.04318237305,46891.40301513672,46573.622955322266,47815.063385009766,50030.843505859375,56924.54309082031
Lyso_PG(22:2),0.2919462848923199,7.114913032757301,0.22572508132770963,0.6347118945987882,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,87441.28747558594,77709.42590332031,62189.00520324707,63943.823806762695,63314.023529052734,61020.82498168945,55307.94386291504
Lyso_PG(22:4) | PG (22:4),0.3135488142438491,7.401240069796302,0.26030042316227764,0.6099138351874627,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,116367.48809814452,91663.98648071288,70813.46563720703,75008.625244140625,81511.22467041016,71980.20492553711,66790.425048828125
Lyso_PG(22:4) | PG (22:4)_2,0.22132908115899136,7.389018412483104,0.12982812859655724,0.7186103076317351,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,109633.8077392578,89998.76495361328,68049.42477416992,78984.22564697266,82190.72634887695,72383.02529907227,67896.06561279297
Lyso_PG(22:6) | PG (22:6),0.09712924724807194,7.266802904315406,0.025022677655663017,0.8743105663439893,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,77877.48693847656,84300.26666259766,75310.54504394531,73085.1650390625,69224.945068359375,81244.08544921875,62303.984130859375
Lyso_PG(22:6) | PG (22:6)_2,0.047894878924693705,7.282001401449898,0.006085189524128509,0.9378219877784039,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,75546.74591064453,84481.82550048828,75406.48455810547,73765.965087890625,70963.665283203125,84391.86544799805,64106.305236816406
Lyso_PI(12:0) | PI (12:0),-0.43144115620296164,6.866688496112877,0.491972235088042,0.4830488521790547,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,26482.561920166016,74737.4652709961,47534.323791503906,62948.00439453125,72001.904296875,63929.98400878906,51699.76379394531
Lyso_PI(12:0) | PI (12:0)_2,-0.4560301743010474,6.8793881411530915,0.5494100120786243,0.45855886310827304,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,27914.842113494873,73569.52493286133,46315.36395263672,65184.444732666016,69831.80532836914,65931.64434814453,53322.10321044922
Lyso_PI(12:0) | PI (12:0)_3,-0.4450284790194558,6.898603645198781,0.5233240969018882,0.4694271510925252,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,26141.361568450928,76466.34622192383,47535.423095703125,61735.00396728515,72060.3251953125,68475.02508544922,55023.684326171875
Lyso_PI(13:0),-0.3170612362421825,7.432616012764935,0.26615288719273167,0.6059242018335382,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,54049.80385971069,94366.20733642578,71578.2455444336,88041.56555175781,100036.94732666016,86445.34631347656,90002.8871459961
Lyso_PI(14:0) | PI (14:0),-0.4780658629661536,7.129909304051419,0.6035475422399943,0.43722767027071513,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,28600.541564941406,86690.42446899414,57177.1442527771,77018.10507202148,81696.1852722168,78921.18536376953,67115.76525878906
Lyso_PI(14:0) | PI (14:0)_2,-0.4274722777915185,7.112863697562321,0.4829995981584716,0.487066754351999,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,31193.10231399536,85640.82638549805,59346.52449417114,71922.00552368164,82606.22671508789,80378.94665527344,61796.04522705078
Lyso_PI(14:1),-0.4774011893070379,9.862193744929046,0.6019042954394536,0.43785237214742134,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,227979.81832122803,586810.4587402344,417193.7364501953,577600.70166015625,569121.9011230469,554944.9953613281,287219.0819091797
Lyso_PI(15:0) | PIo (16:0),-0.5113563768429115,9.215099922172985,0.6901089313560078,0.4061273315958355,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,2766.700206756592,507624.4865036011,341210.94483947754,2981.9402198791504,419664.1083068848,747041.7401123047,77248.48648071289
Lyso_PI(15:0) | PIo (16:0)_2,-0.47464143545589976,9.202112177803647,0.5949945096253941,0.4404942457962462,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,2578.660202026367,499735.4829330444,354721.3103713989,3010.2001876831055,390935.7881278992,752933.0030822754,74041.88470458984
